t,a,v,e,n
0,0,0,0,0
0.01,3.89E-04,0.10997,0,3.89E-04
0.02,0.0028232,0.57864,0,0.0028232
0.03,0.0098409,1.4063,0,0.0098409
0.04,0.023981,2.5932,0,0.023981
0.05,0.047404,4.0319,0,0.047404
0.06,0.081354,5.571,0,0.081354
0.07,0.12622,7.1203,0,0.12622
0.08,0.18207,8.6771,0,0.18207
0.09,0.24896,10.241,0,0.24896
0.1,0.32694,11.813,0,0.32694
0.11,0.41604,13.389,0,0.41604
0.12,0.51627,14.962,0,0.51627
0.13,0.62762,16.532,0,0.62762
0.14,0.75006,18.1,0,0.75006
0.15,0.88358,19.665,0,0.88358
0.16,1.0282,21.228,0,1.0282
0.17,1.1838,22.788,0,1.1838
0.18,1.3504,24.346,0,1.3504
0.19,1.5281,25.901,0,1.5281
0.2,1.7167,27.455,0,1.7167
0.21,1.9163,29.01,0,1.9163
0.22,2.127,30.566,0,2.127
0.23,2.3486,32.122,0,2.3486
0.24,2.5813,33.679,0,2.5813
0.25,2.8249,35.237,0,2.8249
0.26,3.0796,36.796,0,3.0796
0.27,3.3453,38.355,0,3.3453
0.28,3.622,39.915,0,3.622
0.29,3.9098,41.475,0,3.9098
0.3,4.2086,43.037,0,4.2086
0.31,4.5184,44.599,0,4.5184
0.32,4.8393,46.161,0,4.8393
0.33,5.1712,47.724,0,5.1712
0.345,5.6893,50.071,-8.07E-08,5.6904
0.3675,6.5111,53.593,-5.11E-07,6.5179
0.40125,7.8442,58.884,-1.88E-06,7.8688
0.45125,10.042,66.753,-5.61E-06,10.113
0.50125,12.506,74.66,-1.15E-05,12.648
0.55125,15.238,82.605,-1.98E-05,15.474
0.60125,18.24,90.587,-3.07E-05,18.595
0.65125,21.513,98.607,-4.43E-05,22.009
0.70125,25.057,106.66,-6.07E-05,25.72
0.75125,28.875,114.75,-8.02E-05,29.728
0.80125,32.966,122.88,-1.03E-04,34.036
0.85125,37.331,131.04,-1.29E-04,38.645
0.90125,41.971,139.23,-1.58E-04,43.556
0.95125,46.886,147.46,-1.92E-04,48.772
1.0013,52.075,155.72,-2.30E-04,54.296
1.0513,57.539,164.02,-2.73E-04,60.13
1.1013,63.277,172.37,-3.21E-04,66.278
1.1513,69.289,180.76,-3.76E-04,72.744
1.2013,75.572,189.19,-4.37E-04,79.53
1.2513,82.127,197.66,-5.05E-04,86.641
1.3013,88.952,206.17,-5.81E-04,94.081
1.3513,96.045,214.72,-6.64E-04,101.85
1.4013,103.41,223.3,-7.56E-04,109.96
1.4513,111.03,231.91,-8.57E-04,118.4
1.5013,118.93,240.56,-9.68E-04,127.19
1.5513,127.09,249.24,-0.0010902,136.32
1.6013,135.53,257.95,-0.0012243,145.79
1.6513,144.23,266.69,-0.0013711,155.6
1.7013,153.21,275.45,-0.001531,165.75
1.7513,162.47,284.23,-0.0017039,176.24
1.8013,172,293.03,-0.001889,187.08
1.8513,181.82,301.85,-0.0020843,198.25
1.9013,191.91,310.67,-0.0022873,209.76
1.9513,202.29,319.52,-0.0024966,221.62
2.0013,212.94,328.39,-0.0027118,233.82
2.0513,223.87,337.26,-0.002933,246.37
2.1013,235.07,346.16,-0.0031629,259.27
2.1513,246.54,355.07,-0.0034062,272.53
2.2013,258.29,363.99,-0.003667,286.14
2.2513,270.3,372.9,-0.003946,300.1
2.3013,282.59,381.78,-0.0042393,314.42
2.3513,295.16,390.64,-0.0045406,329.08
2.4012,308,399.48,-0.0048446,344.09
2.4512,321.12,408.29,-0.0051528,359.44
2.5012,334.51,417.07,-0.005471,375.14
2.5512,348.16,425.82,-0.0058039,391.2
2.6012,362.07,434.55,-0.0061504,407.6
2.6512,376.25,443.25,-0.0065084,424.35
2.7012,390.69,451.91,-0.0068746,441.44
2.7512,405.4,460.55,-0.0072438,458.88
2.8012,420.38,469.15,-0.0076192,476.65
2.8512,435.61,477.72,-0.0080081,494.78
2.9012,451.09,486.26,-0.008406,513.24
2.9512,466.84,494.73,-0.008813,532.04
3.0012,482.84,503.13,-0.009231,551.18
3.0512,499.09,511.45,-0.0096691,570.65
3.1012,515.6,519.7,-0.010134,590.46
3.1512,532.34,527.86,-0.010622,610.6
3.2012,549.33,535.95,-0.011115,631.06
3.2512,566.56,543.96,-0.011598,651.84
3.3012,584.03,551.9,-0.012076,672.94
3.3512,601.74,559.75,-0.012567,694.37
3.4012,619.67,567.53,-0.013067,716.11
3.4512,637.84,575.22,-0.013568,738.16
3.5012,656.23,582.84,-0.014083,760.52
3.5512,674.85,590.37,-0.014632,783.18
3.6012,693.68,597.83,-0.015212,806.15
3.6512,712.74,605.2,-0.015798,829.42
3.7012,732.01,612.38,-0.016378,852.98
3.7512,751.48,619.18,-0.016956,876.83
3.8012,771.15,625.59,-0.017542,900.95
3.8512,790.99,631.63,-0.018127,925.32
3.9012,811.01,637.28,-0.018704,949.93
3.9512,831.18,642.54,-0.019269,974.77
4.0012,851.49,647.42,-0.019843,999.82
4.0512,871.94,651.92,-0.020441,1025.1
4.1012,892.5,656.04,-0.021056,1050.5
4.1512,913.17,659.77,-0.021669,1076.1
4.2012,933.94,663.16,-0.02227,1101.8
4.2512,954.79,666.4,-0.022863,1127.7
4.3012,975.73,669.5,-0.023481,1153.7
4.3512,996.75,672.46,-0.024143,1179.9
4.4012,1017.8,675.28,-0.024813,1206.1
4.4512,1039,677.96,-0.025447,1232.5
4.5012,1060.2,680.5,-0.026047,1259
4.5512,1081.5,682.76,-0.026646,1285.7
4.6012,1102.9,684.67,-0.027288,1312.4
4.6512,1124.2,686.22,-0.027953,1339.2
4.7012,1145.6,687.42,-0.028587,1366
4.7512,1167.1,688.27,-0.029166,1392.9
4.8012,1188.5,688.78,-0.029724,1419.9
4.8512,1209.9,688.93,-0.030301,1446.8
4.9012,1231.3,688.76,-0.030898,1473.8
4.9512,1252.7,688.38,-0.031487,1500.8
5.0012,1274,687.84,-0.032033,1527.8
5.0512,1295.4,687.12,-0.032552,1554.7
5.1012,1316.6,686.24,-0.033079,1581.7
5.1512,1337.9,685.2,-0.033623,1608.6
5.2012,1359.1,683.99,-0.03418,1635.5
5.2512,1380.2,682.62,-0.034732,1662.3
5.3012,1401.3,681.08,-0.035255,1689.1
5.3512,1422.3,679.38,-0.035753,1715.9
5.4012,1443.2,677.52,-0.036245,1742.6
5.4512,1464.1,675.5,-0.036753,1769.2
5.5012,1484.8,673.33,-0.037277,1795.8
5.5512,1505.5,671.04,-0.037804,1822.3
5.6012,1526.1,668.63,-0.038311,1848.6
5.6512,1546.7,666.12,-0.038802,1875
5.7012,1567.1,663.49,-0.039301,1901.2
5.7512,1587.4,660.76,-0.039797,1927.3
5.8012,1607.7,657.92,-0.040268,1953.3
5.8512,1627.8,654.98,-0.040706,1979.3
5.9012,1647.8,651.93,-0.041135,2005.1
5.9512,1667.7,648.77,-0.041583,2030.8
6.0012,1687.5,645.52,-0.042038,2056.4
6.0512,1707.2,642.15,-0.042474,2081.9
6.1012,1726.8,638.69,-0.042887,2107.2
6.1512,1746.2,635.11,-0.043289,2132.4
6.2012,1765.5,631.4,-0.043696,2157.5
6.2512,1784.7,627.52,-0.044109,2182.5
6.3012,1803.8,623.49,-0.044509,2207.3
6.3512,1822.7,619.34,-0.044878,2231.9
6.4012,1841.5,615.22,-0.045229,2256.4
6.4512,1860.1,611.15,-0.045588,2280.7
6.5012,1878.6,607.13,-0.045962,2304.9
6.5512,1897,603.15,-0.046328,2329
6.6012,1915.2,599.23,-0.046659,2352.9
6.6512,1933.3,595.35,-0.046953,2376.6
6.7012,1951.3,591.51,-0.047251,2400.3
6.7512,1969.1,587.72,-0.047573,2423.7
6.8012,1986.8,583.97,-0.047901,2447.1
6.8512,2004.4,580.26,-0.048195,2470.2
6.9012,2021.9,576.6,-0.048448,2493.3
6.9512,2039.2,572.97,-0.048697,2516.2
7.0012,2056.4,569.39,-0.048972,2539
7.0512,2073.5,565.85,-0.049253,2561.7
7.1012,2090.5,562.35,-0.049504,2584.2
7.1512,2107.3,558.88,-0.049712,2606.6
7.2012,2124.1,555.46,-0.04991,2628.9
7.2512,2140.7,552.07,-0.050123,2651
7.3012,2157.2,548.72,-0.050343,2673.1
7.3512,2173.6,545.4,-0.050537,2695
7.4012,2189.8,542.12,-0.050693,2716.7
7.4512,2206,538.88,-0.050842,2738.4
7.5012,2222,535.67,-0.051012,2759.9
7.5512,2238,532.49,-0.051188,2781.4
7.6012,2253.8,529.35,-0.05134,2802.7
7.6512,2269.5,526.24,-0.051467,2823.9
7.7012,2285.2,523.17,-0.051589,2844.9
7.7512,2300.7,520.12,-0.051718,2865.9
7.8012,2316.1,517.11,-0.051836,2886.8
7.8512,2331.4,514.13,-0.051935,2907.5
7.9012,2346.6,511.18,-0.052019,2928.1
7.9512,2361.7,508.26,-0.0521,2948.7
8.0012,2376.7,505.37,-0.05218,2969.1
8.0512,2391.6,502.51,-0.052249,2989.4
8.1012,2406.4,499.68,-0.052311,3009.6
8.1512,2421.1,496.88,-0.052367,3029.7
8.2012,2435.7,494.1,-0.05241,3049.8
8.2512,2450.2,491.35,-0.052441,3069.7
8.3012,2464.6,488.64,-0.052468,3089.5
8.3512,2478.9,485.94,-0.052487,3109.2
8.4012,2493.2,483.28,-0.052498,3128.8
8.4512,2507.3,480.64,-0.0525,3148.3
8.5012,2521.4,478.02,-0.052487,3167.7
8.5512,2535.3,475.43,-0.052459,3187.1
8.6012,2549.2,472.87,-0.052423,3206.3
8.6512,2562.9,470.33,-0.052385,3225.4
8.7012,2576.6,467.81,-0.052337,3244.5
8.7512,2590.2,465.32,-0.052271,3263.4
8.8012,2603.7,462.86,-0.052183,3282.3
8.8512,2617.2,460.41,-0.052083,3301.1
8.9012,2630.5,457.99,-0.051982,3319.8
8.9512,2643.7,455.59,-0.051883,3338.4
9.0014,2657,462.69,-0.051774,3356.9
9.0028,2657.3,462.19,-0.051771,3357.5
9.0043,2657.7,461.69,-0.051768,3358
9.0057,2658.1,461.19,-0.051764,3358.5
9.0071,2658.5,460.69,-0.051761,3359.1
9.0086,2658.8,460.19,-0.051758,3359.6
9.01,2659.2,459.69,-0.051754,3360.1
9.0115,2659.6,459.19,-0.051751,3360.6
9.0129,2660,458.69,-0.051748,3361.2
9.0144,2660.3,458.2,-0.051744,3361.7
9.0158,2660.7,457.7,-0.051741,3362.2
9.0173,2661.1,457.2,-0.051737,3362.8
9.0187,2661.5,456.7,-0.051734,3363.3
9.0202,2661.9,456.2,-0.051731,3363.8
9.0217,2662.2,455.7,-0.051727,3364.4
9.0231,2662.6,455.2,-0.051724,3364.9
9.0246,2663,454.7,-0.05172,3365.4
9.0261,2663.4,454.2,-0.051717,3366
9.0276,2663.8,453.7,-0.051713,3366.5
9.0291,2664.1,453.2,-0.05171,3367
9.0305,2664.5,452.7,-0.051706,3367.6
9.032,2664.9,452.2,-0.051702,3368.1
9.0335,2665.3,451.71,-0.051699,3368.7
9.035,2665.7,451.21,-0.051695,3369.2
9.0365,2666,450.71,-0.051692,3369.7
9.038,2666.4,450.21,-0.051688,3370.3
9.0395,2666.8,449.71,-0.051685,3370.8
9.041,2667.2,449.21,-0.051681,3371.4
9.0426,2667.6,448.71,-0.051677,3371.9
9.0441,2668,448.21,-0.051674,3372.4
9.0456,2668.4,447.71,-0.05167,3373
9.0471,2668.7,447.21,-0.051666,3373.5
9.0486,2669.1,446.71,-0.051663,3374.1
9.0502,2669.5,446.21,-0.051659,3374.6
9.0517,2669.9,445.71,-0.051655,3375.2
9.0532,2670.3,445.22,-0.051651,3375.7
9.0548,2670.7,444.72,-0.051648,3376.2
9.0563,2671.1,444.22,-0.051644,3376.8
9.0579,2671.4,443.72,-0.05164,3377.3
9.0594,2671.8,443.22,-0.051636,3377.9
9.061,2672.2,442.72,-0.051632,3378.4
9.0625,2672.6,442.22,-0.051629,3379
9.0641,2673,441.72,-0.051625,3379.5
9.0657,2673.4,441.22,-0.051621,3380.1
9.0672,2673.8,440.72,-0.051617,3380.6
9.0688,2674.2,440.22,-0.051613,3381.2
9.0704,2674.6,439.72,-0.051609,3381.7
9.072,2675,439.22,-0.051605,3382.3
9.0735,2675.4,438.73,-0.051601,3382.9
9.0751,2675.8,438.23,-0.051597,3383.4
9.0767,2676.1,437.73,-0.051593,3384
9.0783,2676.5,437.23,-0.051589,3384.5
9.0799,2676.9,436.73,-0.051585,3385.1
9.0815,2677.3,436.23,-0.051581,3385.6
9.0831,2677.7,435.73,-0.051577,3386.2
9.0847,2678.1,435.23,-0.051573,3386.7
9.0863,2678.5,434.73,-0.051569,3387.3
9.088,2678.9,434.23,-0.051565,3387.9
9.0896,2679.3,433.73,-0.051561,3388.4
9.0912,2679.7,433.23,-0.051557,3389
9.0928,2680.1,432.74,-0.051553,3389.5
9.0945,2680.5,432.24,-0.051549,3390.1
9.0961,2680.9,431.74,-0.051545,3390.7
9.0977,2681.3,431.24,-0.051541,3391.2
9.0994,2681.7,430.74,-0.051536,3391.8
9.101,2682.1,430.24,-0.051532,3392.4
9.1027,2682.5,429.74,-0.051528,3392.9
9.1043,2682.9,429.24,-0.051524,3393.5
9.106,2683.3,428.74,-0.051519,3394.1
9.1076,2683.7,428.24,-0.051515,3394.6
9.1093,2684.1,427.74,-0.051511,3395.2
9.111,2684.5,427.24,-0.051507,3395.8
9.1126,2684.9,426.75,-0.051502,3396.3
9.1143,2685.3,426.25,-0.051498,3396.9
9.116,2685.7,425.75,-0.051494,3397.5
9.1177,2686.1,425.25,-0.051489,3398
9.1194,2686.5,424.75,-0.051485,3398.6
9.1211,2687,424.25,-0.051481,3399.2
9.1228,2687.4,423.75,-0.051476,3399.8
9.1245,2687.8,423.25,-0.051472,3400.3
9.1262,2688.2,422.75,-0.051467,3400.9
9.1279,2688.6,422.25,-0.051463,3401.5
9.1296,2689,421.75,-0.051458,3402.1
9.1313,2689.4,421.25,-0.051454,3402.6
9.133,2689.8,420.76,-0.051449,3403.2
9.1348,2690.2,420.26,-0.051445,3403.8
9.1365,2690.6,419.76,-0.05144,3404.4
9.1382,2691,419.26,-0.051436,3404.9
9.14,2691.4,418.76,-0.051431,3405.5
9.1417,2691.9,418.26,-0.051426,3406.1
9.1434,2692.3,417.76,-0.051422,3406.7
9.1452,2692.7,417.26,-0.051417,3407.3
9.1469,2693.1,416.76,-0.051413,3407.8
9.1487,2693.5,416.26,-0.051408,3408.4
9.1505,2693.9,415.76,-0.051403,3409
9.1522,2694.3,415.27,-0.051398,3409.6
9.154,2694.8,414.77,-0.051394,3410.2
9.1558,2695.2,414.27,-0.051389,3410.8
9.1576,2695.6,413.77,-0.051384,3411.4
9.1593,2696,413.27,-0.051379,3411.9
9.1611,2696.4,412.77,-0.051375,3412.5
9.1629,2696.8,412.27,-0.05137,3413.1
9.1647,2697.3,411.77,-0.051365,3413.7
9.1665,2697.7,411.27,-0.05136,3414.3
9.1683,2698.1,410.77,-0.051355,3414.9
9.1701,2698.5,410.27,-0.05135,3415.5
9.1719,2698.9,409.78,-0.051345,3416.1
9.1738,2699.3,409.28,-0.051341,3416.7
9.1756,2699.8,408.78,-0.051336,3417.3
9.1774,2700.2,408.28,-0.051331,3417.9
9.1792,2700.6,407.78,-0.051326,3418.4
9.1811,2701,407.28,-0.051321,3419
9.1829,2701.5,406.78,-0.051316,3419.6
9.1848,2701.9,406.28,-0.051311,3420.2
9.1866,2702.3,405.78,-0.051306,3420.8
9.1885,2702.7,405.28,-0.0513,3421.4
9.1903,2703.1,404.78,-0.051295,3422
9.1922,2703.6,404.29,-0.05129,3422.6
9.1941,2704,403.79,-0.051285,3423.2
9.1959,2704.4,403.29,-0.05128,3423.8
9.1978,2704.9,402.79,-0.051275,3424.4
9.1997,2705.3,402.29,-0.05127,3425
9.2016,2705.7,401.79,-0.051264,3425.6
9.2035,2706.1,401.29,-0.051259,3426.2
9.2054,2706.6,400.79,-0.051254,3426.9
9.2073,2707,400.29,-0.051248,3427.5
9.2092,2707.4,399.79,-0.051243,3428.1
9.2111,2707.8,399.29,-0.051238,3428.7
9.213,2708.3,398.8,-0.051233,3429.3
9.2149,2708.7,398.3,-0.051227,3429.9
9.2168,2709.1,397.8,-0.051222,3430.5
9.2188,2709.6,397.3,-0.051216,3431.1
9.2207,2710,396.8,-0.051211,3431.7
9.2226,2710.4,396.3,-0.051205,3432.3
9.2246,2710.9,395.8,-0.0512,3432.9
9.2265,2711.3,395.3,-0.051194,3433.6
9.2285,2711.7,394.8,-0.051189,3434.2
9.2304,2712.2,394.3,-0.051183,3434.8
9.2324,2712.6,393.81,-0.051178,3435.4
9.2344,2713,393.31,-0.051172,3436
9.2364,2713.5,392.81,-0.051167,3436.6
9.2383,2713.9,392.31,-0.051161,3437.3
9.2403,2714.4,391.81,-0.051155,3437.9
9.2423,2714.8,391.31,-0.05115,3438.5
9.2443,2715.2,390.81,-0.051144,3439.1
9.2463,2715.7,390.31,-0.051138,3439.7
9.2483,2716.1,389.81,-0.051133,3440.4
9.2503,2716.6,389.31,-0.051127,3441
9.2523,2717,388.82,-0.051121,3441.6
9.2543,2717.4,388.32,-0.051115,3442.2
9.2564,2717.9,387.82,-0.051109,3442.8
9.2584,2718.3,387.32,-0.051104,3443.5
9.2604,2718.8,386.82,-0.051098,3444.1
9.2625,2719.2,386.32,-0.051092,3444.7
9.2645,2719.7,385.82,-0.051086,3445.4
9.2666,2720.1,385.32,-0.05108,3446
9.2686,2720.5,384.82,-0.051074,3446.6
9.2707,2721,384.32,-0.051068,3447.2
9.2727,2721.4,383.83,-0.051062,3447.9
9.2748,2721.9,383.33,-0.051056,3448.5
9.2769,2722.3,382.83,-0.05105,3449.1
9.279,2722.8,382.33,-0.051044,3449.8
9.2811,2723.2,381.83,-0.051038,3450.4
9.2832,2723.7,381.33,-0.051032,3451
9.2853,2724.1,380.83,-0.051025,3451.7
9.2874,2724.6,380.33,-0.051019,3452.3
9.2895,2725,379.83,-0.051013,3453
9.2916,2725.5,379.33,-0.051007,3453.6
9.2937,2725.9,378.84,-0.051,3454.2
9.2958,2726.4,378.34,-0.050994,3454.9
9.298,2726.8,377.84,-0.050988,3455.5
9.3001,2727.3,377.34,-0.050982,3456.1
9.3022,2727.7,376.84,-0.050975,3456.8
9.3044,2728.2,376.34,-0.050969,3457.4
9.3066,2728.7,375.84,-0.050962,3458.1
9.3087,2729.1,375.34,-0.050956,3458.7
9.3109,2729.6,374.84,-0.05095,3459.4
9.313,2730,374.34,-0.050943,3460
