z,x,y
4281.8,-9211.7,-9.6293
4277,-9218.6,-9.6469
4272.1,-9225.5,-9.6646
4267.2,-9232.3,-9.6822
4262.2,-9239.2,-9.6999
4257.3,-9246,-9.7175
4252.3,-9252.8,-9.7351
4247.3,-9259.6,-9.7528
4242.3,-9266.4,-9.7705
4237.3,-9273.2,-9.7881
4232.2,-9280,-9.8058
4227.2,-9286.8,-9.8235
4222.1,-9293.6,-9.8412
4217,-9300.4,-9.8589
4211.9,-9307.2,-9.8766
4206.7,-9313.9,-9.8942
4201.6,-9320.7,-9.9119
4196.4,-9327.4,-9.9296
4191.2,-9334.1,-9.9473
4186,-9340.9,-9.965
4180.8,-9347.6,-9.9826
4175.5,-9354.3,-10
4170.3,-9361,-10.018
4165,-9367.7,-10.036
4159.7,-9374.4,-10.053
4154.4,-9381.1,-10.071
4149,-9387.7,-10.089
4143.7,-9394.4,-10.106
4138.3,-9401.1,-10.124
4132.9,-9407.7,-10.142
4127.5,-9414.3,-10.16
4122.1,-9421,-10.177
4116.6,-9427.6,-10.195
4111.2,-9434.2,-10.213
4105.7,-9440.8,-10.231
4100.2,-9447.4,-10.248
4094.7,-9454,-10.266
4089.2,-9460.6,-10.284
4083.6,-9467.2,-10.301
4078.1,-9473.8,-10.319
4072.5,-9480.3,-10.337
4066.9,-9486.9,-10.355
4061.3,-9493.5,-10.372
4055.6,-9500,-10.39
4050,-9506.5,-10.408
4044.3,-9513.1,-10.425
4038.6,-9519.6,-10.443
4032.9,-9526.1,-10.461
4027.2,-9532.6,-10.479
4021.5,-9539.1,-10.496
4015.7,-9545.6,-10.514
4009.9,-9552.1,-10.532
4004.1,-9558.5,-10.55
3998.3,-9565,-10.567
3992.5,-9571.5,-10.585
3986.7,-9577.9,-10.603
3980.8,-9584.3,-10.621
3974.9,-9590.8,-10.638
3969,-9597.2,-10.656
3963.1,-9603.6,-10.674
3957.2,-9610,-10.691
3951.3,-9616.4,-10.709
3945.3,-9622.8,-10.727
3939.3,-9629.2,-10.745
3933.3,-9635.6,-10.762
3927.3,-9642,-10.78
