t,a,v,e,n
0,0,0,0,0
0.01,3.89E-04,0.10997,0,3.89E-04
0.02,0.0028233,0.57864,0,0.0028233
0.03,0.0098409,1.4063,0,0.0098409
0.04,0.023981,2.5932,0,0.023981
0.05,0.047404,4.0319,0,0.047404
0.06,0.081355,5.571,0,0.081355
0.07,0.12622,7.1203,0,0.12622
0.08,0.18208,8.6772,0,0.18208
0.09,0.24896,10.242,0,0.24896
0.1,0.32694,11.813,0,0.32694
0.11,0.41604,13.389,0,0.41604
0.12,0.51628,14.962,0,0.51628
0.13,0.62762,16.532,0,0.62762
0.14,0.75007,18.1,0,0.75007
0.15,0.88359,19.666,0,0.88359
0.16,1.0282,21.228,0,1.0282
0.17,1.1838,22.789,0,1.1838
0.18,1.3504,24.346,0,1.3504
0.19,1.5281,25.902,0,1.5281
0.2,1.7167,27.456,0,1.7167
0.21,1.9164,29.011,0,1.9164
0.22,2.127,30.567,0,2.127
0.23,2.3487,32.123,0,2.3487
0.24,2.5813,33.68,0,2.5813
0.25,2.825,35.238,0,2.825
0.26,3.0797,36.797,0,3.0797
0.27,3.3454,38.356,0,3.3454
0.28,3.6221,39.916,0,3.6221
0.29,3.9099,41.477,0,3.9099
0.3,4.2087,43.038,0,4.2087
0.31,4.5185,44.6,0,4.5185
0.32,4.8394,46.163,0,4.8394
0.33,5.1714,47.726,0,5.1714
0.345,5.6895,50.073,-8.07E-08,5.6906
0.3675,6.5112,53.595,-5.11E-07,6.5181
0.40125,7.8443,58.887,-1.88E-06,7.8693
0.45125,10.042,66.757,-5.60E-06,10.114
0.50125,12.505,74.665,-1.15E-05,12.649
0.55125,15.237,82.612,-1.97E-05,15.477
0.60125,18.239,90.596,-3.04E-05,18.598
0.65125,21.511,98.617,-4.39E-05,22.014
0.70125,25.055,106.67,-6.03E-05,25.726
0.75125,28.873,114.77,-8.01E-05,29.735
0.80125,32.965,122.89,-1.04E-04,34.042
0.85125,37.332,131.06,-1.31E-04,38.65
0.90125,41.976,139.25,-1.63E-04,43.559
0.95125,46.896,147.48,-2.01E-04,48.772
1.0013,52.094,155.74,-2.43E-04,54.29
1.0513,57.569,164.05,-2.92E-04,60.116
1.1013,63.322,172.4,-3.48E-04,66.252
1.1513,69.352,180.79,-4.11E-04,72.701
1.2013,75.66,189.23,-4.83E-04,79.468
1.2513,82.244,197.7,-5.63E-04,86.554
1.3013,89.105,206.22,-6.53E-04,93.963
1.3513,96.242,214.77,-7.52E-04,101.7
1.4013,103.65,223.36,-8.60E-04,109.76
1.4513,111.34,231.98,-9.78E-04,118.16
1.5013,119.3,240.64,-0.0011059,126.89
1.5513,127.53,249.33,-0.0012438,135.96
1.6013,136.05,258.05,-0.001391,145.37
1.6513,144.83,266.8,-0.001547,155.11
1.7013,153.9,275.57,-0.00171,165.19
1.7513,163.26,284.37,-0.0018789,175.61
1.8013,172.89,293.19,-0.002053,186.36
1.8513,182.81,302.01,-0.0022332,197.45
1.9013,193.02,310.86,-0.0024213,208.88
1.9513,203.51,319.72,-0.0026205,220.64
2.0013,214.29,328.6,-0.002836,232.74
2.0513,225.36,337.5,-0.0030736,245.19
2.1013,236.7,346.41,-0.0033374,257.98
2.1513,248.33,355.35,-0.0036287,271.12
2.2013,260.23,364.29,-0.0039455,284.61
2.2513,272.42,373.22,-0.0042797,298.44
2.3013,284.89,382.13,-0.0046189,312.62
2.3513,297.64,391.01,-0.0049555,327.15
2.4012,310.68,399.87,-0.0052919,342.02
2.4512,324,408.71,-0.0056395,357.22
2.5012,337.6,417.52,-0.0060111,372.77
2.5512,351.47,426.31,-0.0064112,388.66
2.6012,365.62,435.07,-0.0068316,404.9
2.6512,380.04,443.8,-0.0072592,421.48
2.7012,394.73,452.5,-0.0076857,438.39
2.7512,409.7,461.18,-0.0081192,455.65
2.8012,424.94,469.82,-0.0085707,473.23
2.8512,440.46,478.43,-0.0090428,491.16
2.9012,456.24,487.01,-0.0095214,509.42
2.9512,472.28,495.53,-0.0099947,528.02
3.0012,488.59,503.97,-0.010466,546.95
3.0512,505.17,512.35,-0.010962,566.21
3.1012,522.01,520.64,-0.011495,585.79
3.1512,539.1,528.86,-0.012047,605.7
3.2012,556.44,537.01,-0.012584,625.93
3.2512,574.04,545.08,-0.013108,646.47
3.3012,591.89,553.07,-0.013662,667.33
3.3512,609.98,560.99,-0.014264,688.51
3.4012,628.32,568.83,-0.014881,709.99
3.4512,646.89,576.59,-0.015474,731.79
3.5012,665.71,584.27,-0.016042,753.88
3.5512,684.76,591.88,-0.016622,776.28
3.6012,704.04,599.41,-0.017246,798.97
3.6512,723.56,606.86,-0.017897,821.97
3.7012,743.3,614.12,-0.018553,845.25
3.7512,763.25,621,-0.019212,868.81
3.8012,783.42,627.5,-0.019882,892.64
3.8512,803.77,633.62,-0.020574,916.72
3.9012,824.3,639.36,-0.021283,941.04
3.9512,844.99,644.72,-0.021988,965.58
4.0012,865.84,649.7,-0.022669,990.33
4.0512,886.84,654.3,-0.023353,1015.3
4.1012,907.96,658.51,-0.02406,1040.4
4.1512,929.19,662.35,-0.024783,1065.7
4.2012,950.54,665.85,-0.025501,1091.1
4.2512,971.97,669.19,-0.0262,1116.7
4.3012,993.51,672.39,-0.026904,1142.4
4.3512,1015.1,675.46,-0.027636,1168.3
4.4012,1036.8,678.39,-0.028379,1194.2
4.4512,1058.6,681.17,-0.029101,1220.3
4.5012,1080.5,683.82,-0.029798,1246.5
4.5512,1102.4,686.19,-0.030485,1272.9
4.6012,1124.3,688.2,-0.031191,1299.3
4.6512,1146.4,689.86,-0.031926,1325.8
4.7012,1168.4,691.17,-0.032661,1352.3
4.7512,1190.5,692.13,-0.033391,1379
4.8012,1212.6,692.74,-0.034121,1405.6
4.8512,1234.7,693.01,-0.034871,1432.3
4.9012,1256.7,692.94,-0.03564,1459
4.9512,1278.8,692.67,-0.036392,1485.7
5.0012,1300.8,692.24,-0.037125,1512.4
5.0512,1322.8,691.63,-0.037879,1539.1
5.1012,1344.8,690.86,-0.038654,1565.8
5.1512,1366.7,689.92,-0.039411,1592.5
5.2012,1388.6,688.82,-0.040125,1619.1
5.2512,1410.4,687.56,-0.04081,1645.7
5.3012,1432.2,686.13,-0.041508,1672.3
5.3512,1453.9,684.54,-0.042252,1698.8
5.4012,1475.5,682.78,-0.043029,1725.3
5.4512,1497,680.87,-0.043791,1751.7
5.5012,1518.5,678.8,-0.044518,1778
5.5512,1539.9,676.61,-0.04524,1804.3
5.6012,1561.2,674.31,-0.045981,1830.5
5.6512,1582.5,671.9,-0.046724,1856.6
5.7012,1603.6,669.38,-0.047439,1882.7
5.7512,1624.6,666.76,-0.048129,1908.6
5.8012,1645.5,664.02,-0.048816,1934.5
5.8512,1666.4,661.18,-0.04952,1960.3
5.9012,1687.1,658.23,-0.050217,1985.9
5.9512,1707.7,655.18,-0.05088,2011.5
6.0012,1728.2,652.02,-0.051528,2036.9
6.0512,1748.6,648.75,-0.052182,2062.3
6.1012,1768.8,645.39,-0.052857,2087.5
6.1512,1789,641.92,-0.053538,2112.6
6.2012,1809,638.3,-0.054204,2137.6
6.2512,1828.9,634.52,-0.054854,2162.4
6.3012,1848.6,630.59,-0.055508,2187.1
6.3512,1868.2,626.53,-0.05618,2211.7
6.4012,1887.7,622.51,-0.056854,2236.1
6.4512,1907,618.54,-0.0575,2260.4
6.5012,1926.2,614.61,-0.058115,2284.5
6.5512,1945.2,610.73,-0.058714,2308.5
6.6012,1964.1,606.89,-0.059321,2332.4
6.6512,1982.9,603.1,-0.059933,2356.1
6.7012,2001.5,599.36,-0.060529,2379.7
6.7512,2020,595.66,-0.0611,2403.1
6.8012,2038.4,592,-0.061656,2426.5
6.8512,2056.7,588.38,-0.06222,2449.7
6.9012,2074.8,584.81,-0.062792,2472.7
6.9512,2092.8,581.27,-0.06335,2495.7
7.0012,2110.6,577.78,-0.063882,2518.5
7.0512,2128.4,574.33,-0.064398,2541.2
7.1012,2146,570.91,-0.06492,2563.7
7.1512,2163.5,567.53,-0.065451,2586.2
7.2012,2180.9,564.19,-0.065975,2608.5
7.2512,2198.1,560.89,-0.066484,2630.7
7.3012,2215.3,557.62,-0.066983,2652.8
7.3512,2232.3,554.39,-0.067482,2674.8
7.4012,2249.2,551.2,-0.06798,2696.6
7.4512,2266,548.04,-0.068465,2718.4
7.5012,2282.7,544.91,-0.068933,2740
7.5512,2299.3,541.82,-0.069394,2761.5
7.6012,2315.7,538.76,-0.069851,2783
7.6512,2332.1,535.73,-0.070297,2804.3
7.7012,2348.3,532.73,-0.070725,2825.5
7.7512,2364.5,529.77,-0.07114,2846.6
7.8012,2380.5,526.84,-0.071553,2867.6
