t,a,v,e,n
0,0,0,0,0
0.01,3.89E-04,0.10997,0,3.89E-04
0.02,0.0028233,0.57864,0,0.0028233
0.03,0.0098409,1.4063,0,0.0098409
0.04,0.023981,2.5932,0,0.023981
0.05,0.047404,4.0319,0,0.047404
0.06,0.081355,5.571,0,0.081355
0.07,0.12622,7.1203,0,0.12622
0.08,0.18208,8.6772,0,0.18208
0.09,0.24896,10.242,0,0.24896
0.1,0.32694,11.813,0,0.32694
0.11,0.41604,13.389,0,0.41604
0.12,0.51628,14.962,0,0.51628
0.13,0.62762,16.532,0,0.62762
0.14,0.75007,18.1,0,0.75007
0.15,0.88359,19.666,0,0.88359
0.16,1.0282,21.228,0,1.0282
0.17,1.1838,22.789,0,1.1838
0.18,1.3504,24.346,0,1.3504
0.19,1.5281,25.902,0,1.5281
0.2,1.7167,27.456,0,1.7167
0.21,1.9164,29.011,0,1.9164
0.22,2.127,30.567,0,2.127
0.23,2.3487,32.123,0,2.3487
0.24,2.5813,33.68,0,2.5813
0.25,2.825,35.238,0,2.825
0.26,3.0797,36.797,0,3.0797
0.27,3.3454,38.356,0,3.3454
0.28,3.6221,39.916,0,3.6221
0.29,3.9099,41.477,0,3.9099
0.3,4.2087,43.038,0,4.2087
0.31,4.5185,44.6,0,4.5185
0.32,4.8394,46.163,0,4.8394
0.33,5.1714,47.726,0,5.1714
0.345,5.6895,50.073,-8.07E-08,5.6906
0.3675,6.5112,53.595,-5.11E-07,6.5181
0.40125,7.8443,58.887,-1.88E-06,7.8693
0.45125,10.042,66.757,-5.59E-06,10.114
0.50125,12.505,74.665,-1.15E-05,12.649
0.55125,15.237,82.612,-1.96E-05,15.477
0.60125,18.239,90.596,-3.02E-05,18.598
0.65125,21.511,98.617,-4.35E-05,22.014
0.70125,25.055,106.67,-5.95E-05,25.726
0.75125,28.873,114.77,-7.85E-05,29.735
0.80125,32.965,122.89,-1.01E-04,34.042
0.85125,37.332,131.06,-1.26E-04,38.65
0.90125,41.976,139.25,-1.55E-04,43.559
0.95125,46.896,147.48,-1.87E-04,48.772
1.0013,52.094,155.74,-2.22E-04,54.29
1.0513,57.569,164.05,-2.61E-04,60.116
1.1013,63.322,172.4,-3.03E-04,66.252
1.1513,69.352,180.79,-3.48E-04,72.701
1.2013,75.66,189.23,-3.97E-04,79.468
1.2513,82.244,197.7,-4.51E-04,86.554
1.3013,89.105,206.22,-5.10E-04,93.963
1.3513,96.242,214.77,-5.77E-04,101.7
1.4013,103.65,223.36,-6.54E-04,109.76
1.4513,111.34,231.98,-7.42E-04,118.16
1.5013,119.3,240.64,-8.43E-04,126.89
1.5513,127.53,249.33,-9.57E-04,135.96
1.6013,136.05,258.05,-0.0010847,145.37
1.6513,144.83,266.8,-0.0012252,155.11
1.7013,153.9,275.57,-0.0013783,165.19
1.7513,163.25,284.37,-0.0015427,175.61
1.8013,172.89,293.19,-0.0017176,186.36
1.8513,182.81,302.02,-0.0019016,197.45
1.9013,193.02,310.86,-0.0020933,208.88
1.9513,203.51,319.72,-0.0022933,220.64
2.0013,214.29,328.6,-0.0025039,232.74
2.0513,225.36,337.5,-0.0027281,245.19
2.1013,236.7,346.41,-0.0029681,257.98
2.1513,248.33,355.35,-0.0032232,271.12
2.2013,260.23,364.29,-0.0034889,284.61
2.2513,272.42,373.22,-0.003761,298.44
2.3013,284.89,382.13,-0.0040367,312.62
2.3513,297.64,391.01,-0.0043159,327.15
2.4012,310.68,399.87,-0.004604,342.02
2.4512,324,408.71,-0.0049062,357.22
2.5012,337.6,417.52,-0.0052267,372.77
2.5512,351.47,426.31,-0.0055683,388.66
2.6012,365.62,435.07,-0.0059291,404.9
2.6512,380.03,443.8,-0.0063047,421.48
2.7012,394.73,452.5,-0.006691,438.39
2.7512,409.7,461.18,-0.0070842,455.65
2.8012,424.94,469.82,-0.007492,473.23
2.8512,440.46,478.43,-0.0079187,491.16
2.9012,456.23,487.01,-0.0083618,509.43
2.9512,472.28,495.53,-0.0088123,528.02
3.0012,488.59,503.97,-0.0092654,546.95
3.0512,505.17,512.35,-0.0097268,566.21
3.1012,522.01,520.64,-0.010206,585.79
3.1512,539.1,528.86,-0.010697,605.7
3.2012,556.44,537.01,-0.01119,625.93
3.2512,574.04,545.08,-0.011687,646.47
3.3012,591.89,553.07,-0.0122,667.34
3.3512,609.98,560.99,-0.012731,688.51
3.4012,628.31,568.83,-0.013277,709.99
3.4512,646.89,576.59,-0.013832,731.79
3.5012,665.71,584.28,-0.014397,753.88
3.5512,684.76,591.88,-0.01497,776.28
3.6012,704.04,599.41,-0.015553,798.98
3.6512,723.56,606.86,-0.016142,821.97
3.7012,743.3,614.12,-0.016741,845.25
3.7512,763.25,621,-0.017364,868.81
3.8012,783.41,627.5,-0.018012,892.64
3.8512,803.77,633.62,-0.018664,916.72
3.9012,824.3,639.36,-0.019309,941.04
3.9512,844.99,644.72,-0.019957,965.58
4.0012,865.84,649.7,-0.020633,990.33
4.0512,886.83,654.3,-0.021331,1015.3
4.1012,907.96,658.51,-0.022032,1040.4
4.1512,929.19,662.35,-0.02274,1065.7
4.2012,950.53,665.85,-0.023453,1091.1
4.2512,971.97,669.19,-0.024182,1116.7
4.3012,993.5,672.39,-0.02493,1142.4
4.3512,1015.1,675.46,-0.025691,1168.3
4.4012,1036.8,678.39,-0.026454,1194.2
4.4512,1058.6,681.17,-0.027207,1220.3
4.5012,1080.5,683.82,-0.027967,1246.5
4.5512,1102.4,686.19,-0.028747,1272.9
4.6012,1124.3,688.2,-0.02956,1299.3
4.6512,1146.4,689.86,-0.03038,1325.8
4.7012,1168.4,691.17,-0.031165,1352.3
4.7512,1190.5,692.13,-0.031904,1379
4.8012,1212.6,692.74,-0.03263,1405.6
4.8512,1234.7,693.01,-0.033371,1432.3
4.9012,1256.7,692.94,-0.034144,1459
4.9512,1278.8,692.67,-0.034925,1485.7
5.0012,1300.8,692.24,-0.035688,1512.4
5.0512,1322.8,691.63,-0.036431,1539.1
5.1012,1344.8,690.86,-0.037168,1565.8
5.1512,1366.7,689.92,-0.037916,1592.5
5.2012,1388.6,688.82,-0.038688,1619.1
5.2512,1410.4,687.56,-0.039483,1645.7
5.3012,1432.2,686.13,-0.040284,1672.3
5.3512,1453.9,684.54,-0.041082,1698.8
5.4012,1475.5,682.78,-0.041876,1725.3
5.4512,1497,680.87,-0.04268,1751.7
5.5012,1518.5,678.8,-0.043487,1778
5.5512,1539.9,676.61,-0.044269,1804.3
5.6012,1561.2,674.31,-0.04503,1830.5
5.6512,1582.5,671.9,-0.045786,1856.6
5.7012,1603.6,669.38,-0.046555,1882.7
5.7512,1624.6,666.76,-0.047343,1908.6
5.8012,1645.5,664.02,-0.048123,1934.5
5.8512,1666.4,661.18,-0.048891,1960.3
5.9012,1687.1,658.23,-0.049668,1985.9
5.9512,1707.7,655.18,-0.050461,2011.5
6.0012,1728.2,652.02,-0.051248,2036.9
6.0512,1748.6,648.75,-0.052009,2062.3
6.1012,1768.8,645.39,-0.052751,2087.5
6.1512,1789,641.92,-0.053492,2112.6
6.2012,1809,638.3,-0.054227,2137.6
6.2512,1828.9,634.52,-0.05494,2162.4
6.3012,1848.6,630.59,-0.055632,2187.1
6.3512,1868.2,626.53,-0.056323,2211.7
6.4012,1887.7,622.51,-0.057024,2236.1
6.4512,1907,618.54,-0.057733,2260.4
6.5012,1926.2,614.61,-0.058423,2284.5
6.5512,1945.2,610.73,-0.059087,2308.5
6.6012,1964.1,606.89,-0.059739,2332.4
6.6512,1982.9,603.1,-0.060396,2356.1
6.7012,2001.5,599.36,-0.061062,2379.7
6.7512,2020,595.66,-0.061722,2403.1
6.8012,2038.4,592,-0.062357,2426.5
6.8512,2056.7,588.38,-0.062979,2449.7
6.9012,2074.8,584.81,-0.06361,2472.7
6.9512,2092.8,581.27,-0.064245,2495.7
7.0012,2110.6,577.78,-0.064853,2518.5
7.0512,2128.4,574.33,-0.065434,2541.2
7.1012,2146,570.91,-0.066012,2563.7
7.1512,2163.5,567.53,-0.066599,2586.2
7.2012,2180.9,564.19,-0.067193,2608.5
7.2512,2198.1,560.89,-0.067773,2630.7
7.3012,2215.3,557.62,-0.068329,2652.8
7.3512,2232.3,554.39,-0.06887,2674.8
7.4012,2249.2,551.2,-0.069408,2696.6
7.4512,2266,548.04,-0.069948,2718.4
7.5012,2282.7,544.91,-0.070479,2740
7.5512,2299.3,541.82,-0.071,2761.6
7.6012,2315.7,538.76,-0.071519,2783
7.6512,2332.1,535.73,-0.072031,2804.3
7.7012,2348.3,532.73,-0.072527,2825.5
7.7512,2364.5,529.77,-0.073006,2846.6
7.8012,2380.5,526.84,-0.073482,2867.6
7.8512,2396.4,523.94,-0.073962,2888.5
7.9012,2412.3,521.07,-0.074439,2909.2
7.9512,2428,518.23,-0.0749,2929.9
8.0012,2443.6,515.42,-0.075345,2950.5
8.0512,2459.1,512.63,-0.075791,2971
8.1012,2474.5,509.88,-0.076245,2991.4
8.1512,2489.9,507.16,-0.076691,3011.7
8.2012,2505.1,504.46,-0.077114,3031.9
8.2512,2520.2,501.79,-0.077517,3052
8.3012,2535.2,499.14,-0.077913,3072
8.3512,2550.1,496.52,-0.07831,3091.9
8.4012,2565,493.93,-0.078693,3111.8
8.4512,2579.7,491.37,-0.079056,3131.5
8.5012,2594.4,488.83,-0.079406,3151.1
8.5512,2608.9,486.31,-0.079751,3170.7
8.6012,2623.4,483.82,-0.080092,3190.2
8.6512,2637.7,481.35,-0.080422,3209.6
8.7012,2652,478.91,-0.080734,3228.9
8.7512,2666.2,476.49,-0.081034,3248.1
8.8012,2680.3,474.09,-0.081328,3267.2
8.8512,2694.3,471.72,-0.081611,3286.2
8.9012,2708.3,469.37,-0.08188,3305.2
8.9512,2722.1,467.04,-0.082139,3324.1
9.0015,2735.9,455.43,-0.082393,3343
9.003,2736.3,454.93,-0.082401,3343.5
9.0044,2736.7,454.43,-0.082408,3344.1
9.0059,2737.1,453.93,-0.082415,3344.6
9.0074,2737.5,453.43,-0.082423,3345.2
9.0089,2737.9,452.93,-0.08243,3345.7
9.0104,2738.4,452.43,-0.082437,3346.3
9.0119,2738.8,451.93,-0.082445,3346.9
9.0134,2739.2,451.43,-0.082452,3347.4
9.0149,2739.6,450.93,-0.082459,3348
9.0164,2740,450.43,-0.082467,3348.5
9.018,2740.4,449.93,-0.082474,3349.1
9.0195,2740.8,449.43,-0.082482,3349.7
9.021,2741.2,448.93,-0.082489,3350.2
9.0225,2741.6,448.43,-0.082496,3350.8
9.024,2742,447.93,-0.082504,3351.4
9.0256,2742.5,447.43,-0.082511,3351.9
9.0271,2742.9,446.93,-0.082518,3352.5
9.0287,2743.3,446.43,-0.082526,3353.1
9.0302,2743.7,445.92,-0.082533,3353.6
9.0317,2744.1,445.42,-0.08254,3354.2
9.0333,2744.5,444.92,-0.082548,3354.8
9.0348,2744.9,444.42,-0.082555,3355.3
9.0364,2745.4,443.92,-0.082562,3355.9
9.038,2745.8,443.42,-0.08257,3356.5
9.0395,2746.2,442.92,-0.082577,3357
9.0411,2746.6,442.42,-0.082584,3357.6
9.0427,2747,441.92,-0.082592,3358.2
9.0442,2747.4,441.42,-0.082599,3358.8
9.0458,2747.9,440.92,-0.082607,3359.3
9.0474,2748.3,440.42,-0.082614,3359.9
9.049,2748.7,439.92,-0.082621,3360.5
9.0506,2749.1,439.42,-0.082629,3361.1
9.0522,2749.5,438.92,-0.082636,3361.6
9.0538,2750,438.42,-0.082643,3362.2
9.0554,2750.4,437.92,-0.082651,3362.8
9.057,2750.8,437.42,-0.082658,3363.4
9.0586,2751.2,436.92,-0.082665,3363.9
9.0602,2751.6,436.41,-0.082673,3364.5
9.0618,2752.1,435.91,-0.08268,3365.1
9.0634,2752.5,435.41,-0.082687,3365.7
9.065,2752.9,434.91,-0.082695,3366.3
9.0666,2753.3,434.41,-0.082702,3366.9
9.0683,2753.8,433.91,-0.082709,3367.4
9.0699,2754.2,433.41,-0.082717,3368
9.0715,2754.6,432.91,-0.082724,3368.6
9.0732,2755,432.41,-0.082731,3369.2
9.0748,2755.5,431.91,-0.082739,3369.8
9.0765,2755.9,431.41,-0.082746,3370.4
9.0781,2756.3,430.91,-0.082753,3370.9
9.0798,2756.7,430.41,-0.082761,3371.5
9.0814,2757.2,429.91,-0.082768,3372.1
9.0831,2757.6,429.41,-0.082775,3372.7
9.0848,2758,428.91,-0.082783,3373.3
9.0864,2758.5,428.41,-0.08279,3373.9
9.0881,2758.9,427.91,-0.082797,3374.5
9.0898,2759.3,427.41,-0.082805,3375.1
9.0915,2759.8,426.91,-0.082812,3375.7
9.0932,2760.2,426.4,-0.082819,3376.3
9.0949,2760.6,425.9,-0.082827,3376.9
9.0965,2761.1,425.4,-0.082834,3377.5
9.0982,2761.5,424.9,-0.082841,3378.1
9.0999,2761.9,424.4,-0.082849,3378.7
9.1017,2762.4,423.9,-0.082856,3379.3
9.1034,2762.8,423.4,-0.082863,3379.9
9.1051,2763.2,422.9,-0.082871,3380.4
9.1068,2763.7,422.4,-0.082878,3381
9.1085,2764.1,421.9,-0.082885,3381.7
9.1102,2764.5,421.4,-0.082893,3382.3
9.112,2765,420.9,-0.0829,3382.9
9.1137,2765.4,420.4,-0.082907,3383.5
9.1155,2765.8,419.9,-0.082915,3384.1
9.1172,2766.3,419.4,-0.082922,3384.7
9.1189,2766.7,418.9,-0.082929,3385.3
9.1207,2767.2,418.4,-0.082937,3385.9
9.1224,2767.6,417.9,-0.082944,3386.5
9.1242,2768,417.4,-0.082951,3387.1
9.126,2768.5,416.89,-0.082958,3387.7
9.1277,2768.9,416.39,-0.082966,3388.3
9.1295,2769.4,415.89,-0.082973,3388.9
9.1313,2769.8,415.39,-0.08298,3389.5
9.1331,2770.3,414.89,-0.082988,3390.1
9.1349,2770.7,414.39,-0.082995,3390.8
9.1366,2771.1,413.89,-0.083002,3391.4
9.1384,2771.6,413.39,-0.08301,3392
9.1402,2772,412.89,-0.083017,3392.6
9.142,2772.5,412.39,-0.083024,3393.2
9.1438,2772.9,411.89,-0.083031,3393.8
9.1457,2773.4,411.39,-0.083039,3394.4
9.1475,2773.8,410.89,-0.083046,3395.1
9.1493,2774.3,410.39,-0.083053,3395.7
9.1511,2774.7,409.89,-0.08306,3396.3
9.153,2775.2,409.39,-0.083068,3396.9
9.1548,2775.6,408.89,-0.083075,3397.5
9.1566,2776.1,408.39,-0.083082,3398.2
9.1585,2776.5,407.89,-0.08309,3398.8
9.1603,2777,407.39,-0.083097,3399.4
9.1622,2777.4,406.88,-0.083104,3400
9.164,2777.9,406.38,-0.083111,3400.7
9.1659,2778.3,405.88,-0.083119,3401.3
9.1677,2778.8,405.38,-0.083126,3401.9
9.1696,2779.2,404.88,-0.083133,3402.5
9.1715,2779.7,404.38,-0.08314,3403.2
9.1734,2780.1,403.88,-0.083148,3403.8
9.1753,2780.6,403.38,-0.083155,3404.4
9.1771,2781.1,402.88,-0.083162,3405.1
9.179,2781.5,402.38,-0.083169,3405.7
9.1809,2782,401.88,-0.083176,3406.3
9.1828,2782.4,401.38,-0.083184,3406.9
9.1847,2782.9,400.88,-0.083191,3407.6
9.1867,2783.3,400.38,-0.083198,3408.2
9.1886,2783.8,399.88,-0.083205,3408.9
9.1905,2784.3,399.38,-0.083212,3409.5
9.1924,2784.7,398.88,-0.08322,3410.1
9.1944,2785.2,398.38,-0.083227,3410.8
9.1963,2785.6,397.88,-0.083234,3411.4
9.1982,2786.1,397.37,-0.083241,3412
9.2002,2786.6,396.87,-0.083248,3412.7
9.2021,2787,396.37,-0.083256,3413.3
9.2041,2787.5,395.87,-0.083263,3414
9.206,2788,395.37,-0.08327,3414.6
9.208,2788.4,394.87,-0.083277,3415.3
9.21,2788.9,394.37,-0.083284,3415.9
9.212,2789.4,393.87,-0.083292,3416.5
9.2139,2789.8,393.37,-0.083299,3417.2
9.2159,2790.3,392.87,-0.083306,3417.8
9.2179,2790.8,392.37,-0.083313,3418.5
9.2199,2791.2,391.87,-0.08332,3419.1
9.2219,2791.7,391.37,-0.083327,3419.8
9.2239,2792.2,390.87,-0.083334,3420.4
9.2259,2792.6,390.37,-0.083342,3421.1
9.2279,2793.1,389.87,-0.083349,3421.7
9.23,2793.6,389.37,-0.083356,3422.4
9.232,2794,388.87,-0.083363,3423.1
9.234,2794.5,388.37,-0.08337,3423.7
9.2361,2795,387.87,-0.083377,3424.4
9.2381,2795.5,387.36,-0.083384,3425
9.2401,2795.9,386.86,-0.083391,3425.7
9.2422,2796.4,386.36,-0.083398,3426.3
9.2443,2796.9,385.86,-0.083406,3427
9.2463,2797.4,385.36,-0.083413,3427.7
9.2484,2797.8,384.86,-0.08342,3428.3
9.2505,2798.3,384.36,-0.083427,3429
9.2525,2798.8,383.86,-0.083434,3429.6
9.2546,2799.3,383.36,-0.083441,3430.3
9.2567,2799.8,382.86,-0.083448,3431
9.2588,2800.2,382.36,-0.083455,3431.6
9.2609,2800.7,381.86,-0.083462,3432.3
9.263,2801.2,381.36,-0.083469,3433
9.2651,2801.7,380.86,-0.083476,3433.6
9.2672,2802.2,380.36,-0.083483,3434.3
9.2694,2802.6,379.86,-0.08349,3435
9.2715,2803.1,379.36,-0.083497,3435.7
9.2736,2803.6,378.86,-0.083504,3436.3
9.2758,2804.1,378.36,-0.083511,3437
9.2779,2804.6,377.86,-0.083518,3437.7
9.2801,2805.1,377.35,-0.083525,3438.4
9.2822,2805.5,376.85,-0.083532,3439
9.2844,2806,376.35,-0.083539,3439.7
9.2866,2806.5,375.85,-0.083546,3440.4
9.2887,2807,375.35,-0.083553,3441.1
9.2909,2807.5,374.85,-0.08356,3441.7
9.2931,2808,374.35,-0.083567,3442.4
9.2953,2808.5,373.85,-0.083574,3443.1
9.2975,2809,373.35,-0.083581,3443.8
9.2997,2809.5,372.85,-0.083588,3444.5
9.3019,2809.9,372.35,-0.083595,3445.2
9.3041,2810.4,371.85,-0.083602,3445.8
9.3063,2810.9,371.35,-0.083608,3446.5
9.3086,2811.4,370.85,-0.083615,3447.2
9.3108,2811.9,370.35,-0.083622,3447.9
9.313,2812.4,369.85,-0.083629,3448.6
9.3153,2812.9,369.35,-0.083636,3449.3
9.3175,2813.4,368.85,-0.083643,3450
9.3198,2813.9,368.35,-0.08365,3450.7
9.322,2814.4,367.85,-0.083657,3451.4
9.3243,2814.9,367.35,-0.083663,3452.1
9.3266,2815.4,366.84,-0.08367,3452.8
9.3289,2815.9,366.34,-0.083677,3453.5
9.3312,2816.4,365.84,-0.083684,3454.2
9.3334,2816.9,365.34,-0.083691,3454.9
9.3357,2817.4,364.84,-0.083698,3455.6
9.3381,2817.9,364.34,-0.083704,3456.3
9.3404,2818.4,363.84,-0.083711,3457
9.3427,2818.9,363.34,-0.083718,3457.7
9.345,2819.4,362.84,-0.083725,3458.4
9.3473,2819.9,362.34,-0.083731,3459.1
9.3497,2820.4,361.84,-0.083738,3459.8
9.352,2820.9,361.34,-0.083745,3460.5
9.3544,2821.4,360.84,-0.083752,3461.2
9.3567,2821.9,360.34,-0.083758,3461.9
9.3591,2822.4,359.84,-0.083765,3462.6
9.3615,2822.9,359.34,-0.083772,3463.3
9.3638,2823.5,358.84,-0.083778,3464
9.3662,2824,358.34,-0.083785,3464.7
9.3686,2824.5,357.84,-0.083792,3465.5
9.371,2825,357.34,-0.083798,3466.2
9.3734,2825.5,356.84,-0.083805,3466.9
9.3758,2826,356.33,-0.083812,3467.6
9.3782,2826.5,355.83,-0.083818,3468.3
9.3807,2827,355.33,-0.083825,3469
9.3831,2827.5,354.83,-0.083832,3469.8
9.3855,2828.1,354.33,-0.083838,3470.5
9.388,2828.6,353.83,-0.083845,3471.2
9.3904,2829.1,353.33,-0.083851,3471.9
9.3929,2829.6,352.83,-0.083858,3472.7
9.3954,2830.1,352.33,-0.083865,3473.4
9.3978,2830.6,351.83,-0.083871,3474.1
9.4003,2831.2,351.33,-0.083878,3474.8
9.4028,2831.7,350.83,-0.083884,3475.6
9.4053,2832.2,350.33,-0.083891,3476.3
9.4078,2832.7,349.83,-0.083897,3477
9.4103,2833.2,349.33,-0.083904,3477.8
9.4128,2833.8,348.83,-0.08391,3478.5
9.4153,2834.3,348.33,-0.083917,3479.2
9.4178,2834.8,347.83,-0.083923,3480
9.4204,2835.3,347.33,-0.083929,3480.7
9.4229,2835.9,346.83,-0.083936,3481.4
9.4255,2836.4,346.33,-0.083942,3482.2
9.428,2836.9,345.83,-0.083949,3482.9
9.4306,2837.4,345.32,-0.083955,3483.7
9.4332,2838,344.82,-0.083961,3484.4
9.4357,2838.5,344.32,-0.083968,3485.1
9.4383,2839,343.82,-0.083974,3485.9
9.4409,2839.6,343.32,-0.08398,3486.6
9.4435,2840.1,342.82,-0.083987,3487.4
9.4461,2840.6,342.32,-0.083993,3488.1
9.4488,2841.1,341.82,-0.083999,3488.9
9.4514,2841.7,341.32,-0.084006,3489.6
9.454,2842.2,340.82,-0.084012,3490.4
9.4566,2842.7,340.32,-0.084018,3491.1
9.4593,2843.3,339.82,-0.084024,3491.9
9.4619,2843.8,339.32,-0.084031,3492.6
9.4646,2844.4,338.82,-0.084037,3493.4
9.4673,2844.9,338.32,-0.084043,3494.1
9.47,2845.4,337.82,-0.084049,3494.9
9.4726,2846,337.32,-0.084055,3495.7
9.4753,2846.5,336.82,-0.084062,3496.4
9.478,2847,336.32,-0.084068,3497.2
9.4807,2847.6,335.82,-0.084074,3498
9.4835,2848.1,335.32,-0.08408,3498.7
9.4862,2848.7,334.82,-0.084086,3499.5
9.4889,2849.2,334.32,-0.084092,3500.2
9.4917,2849.8,333.81,-0.084098,3501
9.4944,2850.3,333.31,-0.084104,3501.8
9.4972,2850.8,332.81,-0.08411,3502.6
9.4999,2851.4,332.31,-0.084116,3503.3
9.5027,2851.9,331.81,-0.084122,3504.1
9.5055,2852.5,331.31,-0.084128,3504.9
9.5083,2853,330.81,-0.084134,3505.7
9.5111,2853.6,330.31,-0.08414,3506.4
9.5139,2854.1,329.81,-0.084146,3507.2
9.5167,2854.7,329.31,-0.084152,3508
9.5195,2855.2,328.81,-0.084158,3508.8
9.5224,2855.8,328.31,-0.084163,3509.5
9.5252,2856.3,327.81,-0.084169,3510.3
9.5281,2856.9,327.31,-0.084175,3511.1
9.5309,2857.4,326.81,-0.084181,3511.9
9.5338,2858,326.31,-0.084187,3512.7
9.5367,2858.6,325.81,-0.084193,3513.5
9.5395,2859.1,325.31,-0.084198,3514.3
9.5424,2859.7,324.81,-0.084204,3515
9.5453,2860.2,324.31,-0.08421,3515.8
9.5483,2860.8,323.81,-0.084215,3516.6
9.5512,2861.4,323.31,-0.084221,3517.4
9.5541,2861.9,322.81,-0.084227,3518.2
9.557,2862.5,322.31,-0.084232,3519
9.56,2863,321.81,-0.084238,3519.8
9.5629,2863.6,321.31,-0.084244,3520.6
9.5659,2864.2,320.8,-0.084249,3521.4
9.5689,2864.7,320.3,-0.084255,3522.2
9.5719,2865.3,319.8,-0.08426,3523
9.5749,2865.9,319.3,-0.084266,3523.8
9.5779,2866.4,318.8,-0.084271,3524.6
9.5809,2867,318.3,-0.084277,3525.4
9.5839,2867.6,317.8,-0.084282,3526.2
9.5869,2868.1,317.3,-0.084287,3527.1
9.59,2868.7,316.8,-0.084293,3527.9
9.593,2869.3,316.3,-0.084298,3528.7
9.5961,2869.8,315.8,-0.084304,3529.5
9.5991,2870.4,315.3,-0.084309,3530.3
9.6022,2871,314.8,-0.084314,3531.1
9.6053,2871.6,314.3,-0.084319,3531.9
9.6084,2872.1,313.8,-0.084325,3532.8
9.6115,2872.7,313.3,-0.08433,3533.6
9.6146,2873.3,312.8,-0.084335,3534.4
9.6177,2873.9,312.3,-0.08434,3535.2
9.6209,2874.4,311.8,-0.084346,3536.1
9.624,2875,311.3,-0.084351,3536.9
9.6272,2875.6,310.8,-0.084356,3537.7
9.6303,2876.2,310.3,-0.084361,3538.5
9.6335,2876.8,309.8,-0.084366,3539.4
9.6367,2877.4,309.3,-0.084371,3540.2
9.6399,2877.9,308.8,-0.084376,3541
9.6431,2878.5,308.3,-0.084381,3541.9
9.6463,2879.1,307.8,-0.084386,3542.7
9.6495,2879.7,307.3,-0.084391,3543.5
9.6528,2880.3,306.8,-0.084396,3544.4
9.656,2880.9,306.3,-0.084401,3545.2
9.6593,2881.5,305.8,-0.084405,3546.1
9.6625,2882,305.29,-0.08441,3546.9
9.6658,2882.6,304.79,-0.084415,3547.7
9.6691,2883.2,304.29,-0.08442,3548.6
9.6724,2883.8,303.79,-0.084424,3549.4
9.6757,2884.4,303.29,-0.084429,3550.3
9.679,2885,302.79,-0.084434,3551.1
9.6824,2885.6,302.29,-0.084438,3552
9.6857,2886.2,301.79,-0.084443,3552.8
9.6891,2886.8,301.29,-0.084448,3553.7
9.6924,2887.4,300.79,-0.084452,3554.6
9.6958,2888,300.29,-0.084457,3555.4
9.6992,2888.6,299.79,-0.084461,3556.3
9.7026,2889.2,299.29,-0.084466,3557.1
9.706,2889.8,298.79,-0.08447,3558
9.7094,2890.4,298.29,-0.084474,3558.9
9.7128,2891,297.79,-0.084479,3559.7
9.7163,2891.6,297.29,-0.084483,3560.6
9.7197,2892.2,296.79,-0.084487,3561.5
9.7232,2892.8,296.29,-0.084492,3562.3
9.7267,2893.4,295.79,-0.084496,3563.2
9.7302,2894,295.29,-0.0845,3564.1
9.7337,2894.6,294.79,-0.084504,3564.9
9.7372,2895.2,294.29,-0.084508,3565.8
9.7407,2895.8,293.79,-0.084512,3566.7
9.7442,2896.4,293.29,-0.084516,3567.6
9.7478,2897.1,292.79,-0.084521,3568.5
9.7513,2897.7,292.29,-0.084524,3569.3
9.7549,2898.3,291.79,-0.084528,3570.2
9.7585,2898.9,291.29,-0.084532,3571.1
9.7621,2899.5,290.79,-0.084536,3572
9.7657,2900.1,290.29,-0.08454,3572.9
9.7693,2900.7,289.79,-0.084544,3573.8
9.7729,2901.4,289.29,-0.084548,3574.7
9.7766,2902,288.79,-0.084551,3575.6
9.7802,2902.6,288.29,-0.084555,3576.4
9.7839,2903.2,287.79,-0.084559,3577.3
9.7876,2903.8,287.29,-0.084562,3578.2
9.7913,2904.5,286.79,-0.084566,3579.1
9.795,2905.1,286.29,-0.084569,3580
9.7987,2905.7,285.79,-0.084573,3580.9
9.8024,2906.3,285.29,-0.084576,3581.8
9.8062,2907,284.79,-0.08458,3582.8
9.8099,2907.6,284.29,-0.084583,3583.7
9.8137,2908.2,283.79,-0.084586,3584.6
9.8175,2908.9,283.29,-0.08459,3585.5
9.8213,2909.5,282.79,-0.084593,3586.4
9.8251,2910.1,282.29,-0.084596,3587.3
9.8289,2910.7,281.79,-0.084599,3588.2
9.8327,2911.4,281.29,-0.084602,3589.1
9.8366,2912,280.79,-0.084605,3590.1
9.8404,2912.6,280.29,-0.084608,3591
9.8443,2913.3,279.79,-0.084611,3591.9
9.8482,2913.9,279.29,-0.084614,3592.8
9.8521,2914.6,278.79,-0.084617,3593.8
9.856,2915.2,278.29,-0.08462,3594.7
9.8599,2915.8,277.79,-0.084623,3595.6
9.8639,2916.5,277.29,-0.084625,3596.5
9.8678,2917.1,276.79,-0.084628,3597.5
9.8718,2917.8,276.29,-0.084631,3598.4
9.8758,2918.4,275.79,-0.084633,3599.4
9.8798,2919.1,275.29,-0.084636,3600.3
9.8838,2919.7,274.79,-0.084638,3601.2
9.8878,2920.3,274.29,-0.084641,3602.2
9.8919,2921,273.79,-0.084643,3603.1
9.8959,2921.6,273.29,-0.084646,3604.1
9.9,2922.3,272.79,-0.084648,3605
9.9041,2922.9,272.29,-0.08465,3606
9.9082,2923.6,271.79,-0.084652,3606.9
9.9123,2924.2,271.3,-0.084654,3607.9
9.9164,2924.9,270.8,-0.084656,3608.8
9.9205,2925.6,270.3,-0.084658,3609.8
