t,a,v,e,n
0,0,0,0,0
0.01,3.89E-04,0.10997,0,3.89E-04
0.02,0.0028233,0.57864,0,0.0028233
0.03,0.0098409,1.4063,0,0.0098409
0.04,0.023981,2.5932,0,0.023981
0.05,0.047404,4.0319,0,0.047404
0.06,0.081355,5.571,0,0.081355
0.07,0.12622,7.1203,0,0.12622
0.08,0.18208,8.6772,0,0.18208
0.09,0.24896,10.242,0,0.24896
0.1,0.32694,11.813,0,0.32694
0.11,0.41604,13.389,0,0.41604
0.12,0.51628,14.962,0,0.51628
0.13,0.62762,16.532,0,0.62762
0.14,0.75007,18.1,0,0.75007
0.15,0.88359,19.666,0,0.88359
0.16,1.0282,21.228,0,1.0282
0.17,1.1838,22.789,0,1.1838
0.18,1.3504,24.346,0,1.3504
0.19,1.5281,25.902,0,1.5281
0.2,1.7167,27.456,0,1.7167
0.21,1.9164,29.011,0,1.9164
0.22,2.127,30.567,0,2.127
0.23,2.3487,32.123,0,2.3487
0.24,2.5813,33.68,0,2.5813
0.25,2.825,35.238,0,2.825
0.26,3.0797,36.797,0,3.0797
0.27,3.3454,38.356,0,3.3454
0.28,3.6221,39.916,0,3.6221
0.29,3.9099,41.477,0,3.9099
0.3,4.2087,43.038,0,4.2087
0.31,4.5185,44.6,0,4.5185
0.32,4.8394,46.163,0,4.8394
0.33,5.1714,47.726,0,5.1714
0.345,5.6895,50.073,-8.07E-08,5.6906
0.3675,6.5112,53.595,-5.11E-07,6.5181
0.40125,7.8443,58.887,-1.88E-06,7.8693
0.45125,10.042,66.757,-5.60E-06,10.114
0.50125,12.505,74.665,-1.15E-05,12.649
0.55125,15.237,82.612,-1.97E-05,15.477
0.60125,18.239,90.596,-3.03E-05,18.598
0.65125,21.511,98.617,-4.36E-05,22.014
0.70125,25.055,106.67,-5.96E-05,25.726
0.75125,28.873,114.77,-7.86E-05,29.735
0.80125,32.965,122.89,-1.01E-04,34.042
0.85125,37.332,131.06,-1.26E-04,38.65
0.90125,41.976,139.25,-1.55E-04,43.559
0.95125,46.896,147.48,-1.88E-04,48.772
1.0013,52.094,155.74,-2.25E-04,54.29
1.0513,57.569,164.05,-2.66E-04,60.116
1.1013,63.322,172.4,-3.11E-04,66.252
1.1513,69.352,180.79,-3.61E-04,72.701
1.2013,75.66,189.23,-4.16E-04,79.468
1.2513,82.244,197.7,-4.77E-04,86.554
1.3013,89.105,206.22,-5.43E-04,93.963
1.3513,96.242,214.77,-6.17E-04,101.7
1.4013,103.65,223.36,-6.99E-04,109.76
1.4513,111.34,231.98,-7.89E-04,118.16
1.5013,119.3,240.64,-8.89E-04,126.89
1.5513,127.53,249.33,-9.99E-04,135.96
1.6013,136.05,258.05,-0.0011178,145.37
1.6513,144.83,266.8,-0.0012466,155.11
1.7013,153.9,275.57,-0.0013859,165.19
1.7513,163.25,284.37,-0.0015355,175.61
1.8013,172.89,293.19,-0.0016954,186.36
1.8513,182.81,302.02,-0.0018651,197.45
1.9013,193.02,310.86,-0.0020441,208.88
1.9513,203.51,319.72,-0.0022335,220.64
2.0013,214.29,328.6,-0.0024365,232.74
2.0513,225.36,337.5,-0.002655,245.19
2.1013,236.7,346.41,-0.0028886,257.98
2.1513,248.33,355.35,-0.0031371,271.12
2.2013,260.23,364.29,-0.0033984,284.61
2.2513,272.42,373.22,-0.0036693,298.44
2.3013,284.89,382.13,-0.0039452,312.62
2.3513,297.64,391.01,-0.0042231,327.15
2.4012,310.68,399.87,-0.0045063,342.02
2.4512,324,408.71,-0.0048055,357.22
2.5012,337.6,417.52,-0.0051301,372.77
2.5512,351.47,426.31,-0.0054808,388.66
2.6012,365.61,435.07,-0.0058494,404.9
2.6512,380.03,443.8,-0.0062297,421.48
2.7012,394.73,452.5,-0.0066177,438.39
2.7512,409.7,461.18,-0.0070171,455.65
2.8012,424.94,469.82,-0.0074362,473.23
2.8512,440.46,478.43,-0.0078703,491.16
2.9012,456.23,487.01,-0.0083098,509.43
2.9512,472.28,495.53,-0.0087532,528.02
3.0012,488.59,503.97,-0.0092067,546.95
3.0512,505.17,512.35,-0.0096865,566.21
3.1012,522.01,520.64,-0.010195,585.79
3.1512,539.1,528.86,-0.010714,605.7
3.2012,556.44,537.01,-0.011231,625.93
3.2512,574.04,545.08,-0.011762,646.48
3.3012,591.89,553.07,-0.012323,667.34
3.3512,609.98,560.99,-0.012916,688.51
3.4012,628.31,568.83,-0.01352,709.99
3.4512,646.89,576.59,-0.014117,731.79
3.5012,665.71,584.28,-0.014715,753.88
3.5512,684.76,591.88,-0.015339,776.28
3.6012,704.04,599.41,-0.015989,798.98
3.6512,723.56,606.86,-0.016636,821.97
3.7012,743.3,614.12,-0.017267,845.25
3.7512,763.25,621,-0.0179,868.81
3.8012,783.41,627.5,-0.018571,892.64
3.8512,803.77,633.62,-0.01929,916.72
3.9012,824.3,639.36,-0.020007,941.04
3.9512,844.99,644.72,-0.020693,965.58
4.0012,865.84,649.7,-0.021366,990.33
4.0512,886.83,654.3,-0.022063,1015.3
4.1012,907.96,658.51,-0.022807,1040.4
4.1512,929.19,662.35,-0.023582,1065.7
4.2012,950.53,665.85,-0.024333,1091.1
4.2512,971.97,669.19,-0.025052,1116.7
4.3012,993.5,672.39,-0.025779,1142.4
4.3512,1015.1,675.46,-0.026556,1168.3
4.4012,1036.8,678.39,-0.027357,1194.2
4.4512,1058.6,681.17,-0.028131,1220.3
4.5012,1080.5,683.82,-0.028867,1246.5
4.5512,1102.4,686.19,-0.029617,1272.9
4.6012,1124.3,688.2,-0.030407,1299.3
4.6512,1146.4,689.86,-0.031224,1325.8
4.7012,1168.4,691.17,-0.032022,1352.3
4.7512,1190.5,692.13,-0.032771,1379
4.8012,1212.6,692.74,-0.033522,1405.6
4.8512,1234.7,693.01,-0.034316,1432.3
4.9012,1256.7,692.94,-0.035133,1459
4.9512,1278.8,692.67,-0.035935,1485.7
5.0012,1300.8,692.24,-0.036723,1512.4
5.0512,1322.8,691.63,-0.037544,1539.1
5.1012,1344.8,690.86,-0.038384,1565.8
5.1512,1366.7,689.92,-0.039191,1592.5
5.2012,1388.6,688.82,-0.039958,1619.1
5.2512,1410.4,687.56,-0.04074,1645.7
5.3012,1432.2,686.13,-0.041574,1672.3
5.3512,1453.9,684.54,-0.042424,1698.8
5.4012,1475.5,682.78,-0.043242,1725.3
5.4512,1497,680.87,-0.044024,1751.7
5.5012,1518.5,678.8,-0.044823,1778.1
5.5512,1539.9,676.61,-0.045676,1804.3
5.6012,1561.2,674.31,-0.046558,1830.5
5.6512,1582.5,671.9,-0.047421,1856.6
5.7012,1603.6,669.38,-0.048237,1882.7
5.7512,1624.6,666.76,-0.049025,1908.6
5.8012,1645.5,664.02,-0.049812,1934.5
5.8512,1666.4,661.18,-0.050617,1960.3
5.9012,1687.1,658.23,-0.051437,1985.9
5.9512,1707.7,655.18,-0.05225,2011.5
6.0012,1728.2,652.02,-0.05305,2036.9
6.0512,1748.6,648.75,-0.05385,2062.3
6.1012,1768.8,645.39,-0.054664,2087.5
6.1512,1789,641.92,-0.055483,2112.6
6.2012,1809,638.3,-0.056278,2137.6
6.2512,1828.9,634.52,-0.05705,2162.4
6.3012,1848.6,630.59,-0.057827,2187.1
6.3512,1868.2,626.53,-0.058626,2211.7
6.4012,1887.7,622.51,-0.059434,2236.1
6.4512,1907,618.54,-0.060224,2260.4
6.5012,1926.2,614.61,-0.060994,2284.5
6.5512,1945.2,610.73,-0.061765,2308.5
6.6012,1964.1,606.89,-0.06255,2332.4
6.6512,1982.9,603.1,-0.063344,2356.1
6.7012,2001.5,599.36,-0.064125,2379.7
6.7512,2020,595.66,-0.064883,2403.2
6.8012,2038.4,592,-0.065624,2426.5
6.8512,2056.7,588.38,-0.066371,2449.7
6.9012,2074.8,584.81,-0.067125,2472.7
6.9512,2092.8,581.27,-0.067868,2495.7
7.0012,2110.6,577.78,-0.068593,2518.5
7.0512,2128.4,574.33,-0.069308,2541.2
7.1012,2146,570.91,-0.070023,2563.7
7.1512,2163.5,567.53,-0.070735,2586.2
7.2012,2180.9,564.19,-0.071432,2608.5
7.2512,2198.1,560.89,-0.072112,2630.7
7.3012,2215.3,557.62,-0.072785,2652.8
7.3512,2232.3,554.39,-0.073455,2674.8
7.4012,2249.2,551.2,-0.074125,2696.6
7.4512,2266,548.04,-0.074781,2718.4
7.5012,2282.7,544.91,-0.07542,2740
7.5512,2299.3,541.82,-0.076049,2761.6
7.6012,2315.7,538.76,-0.076682,2783
7.6512,2332.1,535.73,-0.077315,2804.3
7.7012,2348.3,532.73,-0.077938,2825.5
7.7512,2364.5,529.77,-0.07854,2846.6
7.8012,2380.5,526.84,-0.079129,2867.6
7.8512,2396.4,523.94,-0.079725,2888.5
7.9012,2412.3,521.07,-0.08033,2909.3
7.9512,2428,518.23,-0.080922,2929.9
8.0012,2443.6,515.42,-0.081481,2950.5
8.0512,2459.1,512.63,-0.082018,2971
8.1012,2474.5,509.88,-0.08256,2991.4
8.1512,2489.9,507.16,-0.08312,3011.7
8.2012,2505.1,504.46,-0.083675,3031.9
8.2512,2520.2,501.79,-0.084195,3052
8.3012,2535.2,499.14,-0.084686,3072
8.3512,2550.1,496.52,-0.085176,3091.9
8.4012,2565,493.93,-0.08568,3111.8
8.4512,2579.7,491.37,-0.08618,3131.5
8.5012,2594.4,488.83,-0.086651,3151.1
8.5512,2608.9,486.31,-0.087092,3170.7
8.6012,2623.4,483.82,-0.087528,3190.2
8.6512,2637.7,481.35,-0.087976,3209.6
8.7012,2652,478.91,-0.088421,3228.9
8.7512,2666.2,476.49,-0.08884,3248.1
8.8012,2680.3,474.09,-0.089228,3267.2
8.8512,2694.3,471.72,-0.089608,3286.2
8.9012,2708.2,469.37,-0.089998,3305.2
8.9512,2722.1,467.04,-0.090391,3324.1
9.0012,2735.8,464.73,-0.090763,3342.9
9.0512,2749.5,462.45,-0.091106,3361.6
9.1012,2763.1,460.18,-0.091431,3380.2
9.1512,2776.6,457.94,-0.091756,3398.8
9.2012,2790,455.72,-0.092085,3417.3
9.2512,2803.4,453.53,-0.092405,3435.7
9.3012,2816.6,451.35,-0.092704,3454
9.3512,2829.8,449.19,-0.092987,3472.3
9.4013,2842.9,447.05,-0.093264,3490.5
9.4513,2855.9,444.93,-0.093542,3508.6
9.5013,2868.8,442.83,-0.093811,3526.6
9.5513,2881.7,440.76,-0.094063,3544.6
9.6013,2894.5,438.69,-0.094297,3562.5
9.6513,2907.2,436.65,-0.094519,3580.3
9.7013,2919.8,434.63,-0.094737,3598
9.7513,2932.4,432.62,-0.094954,3615.7
9.8013,2944.8,430.63,-0.095168,3633.3
9.8513,2957.2,428.66,-0.09537,3650.9
9.9013,2969.6,426.71,-0.095554,3668.3
9.9513,2981.8,424.77,-0.095722,3685.7
10.001,2994,422.85,-0.095878,3703.1
10.051,3006.1,420.95,-0.096029,3720.3
10.101,3018.2,419.07,-0.096175,3737.6
10.151,3030.1,417.19,-0.096312,3754.7
10.201,3042,415.34,-0.096434,3771.8
10.251,3053.8,413.5,-0.096537,3788.8
10.301,3065.6,411.68,-0.096623,3805.7
10.351,3077.3,409.87,-0.096701,3822.6
10.401,3088.9,408.08,-0.096776,3839.5
10.451,3100.4,406.3,-0.096845,3856.2
10.501,3111.9,404.53,-0.096903,3872.9
10.551,3123.3,402.79,-0.096945,3889.6
10.601,3134.7,401.05,-0.096968,3906.2
10.651,3146,399.33,-0.096974,3922.7
10.701,3157.2,397.63,-0.096968,3939.2
10.751,3168.3,395.93,-0.096954,3955.6
10.801,3179.4,394.26,-0.096931,3971.9
10.851,3190.4,392.59,-0.096897,3988.2
10.901,3201.4,390.94,-0.096849,4004.5
10.951,3212.3,389.3,-0.096783,4020.6
11.001,3223.1,387.68,-0.096702,4036.8
11.051,3233.9,386.07,-0.096607,4052.8
11.101,3244.6,384.47,-0.096501,4068.9
11.151,3255.2,382.88,-0.096386,4084.8
11.201,3265.8,381.31,-0.096262,4100.7
11.251,3276.3,379.75,-0.096126,4116.6
11.301,3286.8,378.2,-0.095975,4132.4
11.351,3297.1,376.66,-0.095807,4148.1
11.401,3307.5,375.14,-0.095624,4163.8
11.451,3317.8,373.62,-0.095428,4179.5
11.501,3328,372.12,-0.095223,4195.1
11.551,3338.1,370.63,-0.095008,4210.6
11.601,3348.2,369.15,-0.094781,4226.1
11.651,3358.3,367.69,-0.094536,4241.6
11.701,3368.3,366.23,-0.094271,4257
11.751,3378.2,364.79,-0.093987,4272.3
11.801,3388,363.35,-0.093686,4287.6
11.851,3397.9,361.93,-0.093376,4302.9
11.901,3407.6,360.52,-0.093061,4318.1
11.951,3417.3,359.11,-0.092741,4333.2
12.001,3426.9,357.72,-0.092415,4348.3
12.051,3436.5,356.34,-0.092075,4363.4
12.101,3446.1,354.97,-0.09172,4378.4
12.151,3455.5,353.61,-0.091345,4393.4
12.201,3465,352.25,-0.090952,4408.3
12.251,3474.3,350.91,-0.090541,4423.2
12.301,3483.6,349.58,-0.090116,4438
12.351,3492.9,348.26,-0.08968,4452.8
12.401,3502.1,346.95,-0.089234,4467.5
12.451,3511.2,345.65,-0.088779,4482.2
12.501,3520.3,344.35,-0.088311,4496.9
12.551,3529.4,343.07,-0.08783,4511.5
12.601,3538.4,341.8,-0.087332,4526
12.651,3547.3,340.54,-0.086816,4540.6
12.701,3556.2,339.28,-0.086282,4555.1
12.751,3565.1,338.04,-0.085733,4569.5
12.801,3573.9,336.8,-0.08517,4583.9
12.851,3582.6,335.57,-0.084592,4598.3
12.901,3591.3,334.36,-0.084001,4612.6
12.951,3599.9,333.15,-0.083396,4626.9
13.001,3608.5,331.95,-0.082777,4641.1
13.051,3617,330.76,-0.082142,4655.3
13.101,3625.5,329.58,-0.081491,4669.4
13.151,3634,328.41,-0.080824,4683.6
13.201,3642.4,327.25,-0.080141,4697.6
13.251,3650.7,326.09,-0.079445,4711.7
13.301,3659,324.95,-0.078737,4725.7
13.351,3667.3,323.81,-0.078016,4739.7
13.401,3675.4,322.68,-0.077283,4753.6
13.451,3683.6,321.56,-0.076536,4767.5
13.501,3691.7,320.45,-0.075773,4781.3
13.551,3699.8,319.35,-0.074993,4795.1
13.601,3707.8,318.25,-0.074194,4808.9
13.651,3715.7,317.16,-0.073378,4822.7
13.701,3723.7,316.08,-0.072543,4836.4
13.751,3731.5,315,-0.071693,4850.1
13.801,3739.4,313.94,-0.070826,4863.7
13.851,3747.1,312.88,-0.069945,4877.3
13.901,3754.9,311.83,-0.06905,4890.9
13.951,3762.6,310.78,-0.06814,4904.4
14.001,3770.2,309.74,-0.067213,4917.9
14.051,3777.8,308.71,-0.06627,4931.4
14.101,3785.4,307.69,-0.065307,4944.8
14.151,3792.9,306.67,-0.064326,4958.2
14.201,3800.3,305.66,-0.063325,4971.5
14.251,3807.8,304.66,-0.062306,4984.9
14.301,3815.1,303.66,-0.061269,4998.2
14.351,3822.5,302.67,-0.060217,5011.4
14.401,3829.8,301.69,-0.059152,5024.7
14.451,3837,300.71,-0.058073,5037.9
14.501,3844.2,299.75,-0.056981,5051
14.551,3851.4,298.79,-0.055874,5064.2
14.601,3858.5,297.84,-0.054752,5077.3
14.651,3865.6,296.9,-0.053613,5090.4
14.701,3872.6,295.96,-0.052454,5103.4
14.751,3879.6,295.03,-0.051274,5116.4
14.801,3886.6,294.11,-0.050073,5129.4
14.851,3893.5,293.2,-0.04885,5142.4
14.901,3900.4,292.29,-0.047605,5155.3
14.951,3907.2,291.39,-0.04634,5168.2
15.001,3914,290.49,-0.045058,5181
15.051,3920.7,289.6,-0.043759,5193.9
15.101,3927.5,288.72,-0.042446,5206.7
15.151,3934.1,287.85,-0.041118,5219.5
15.201,3940.8,286.98,-0.039775,5232.2
15.251,3947.3,286.12,-0.038416,5244.9
15.301,3953.9,285.26,-0.037038,5257.6
15.351,3960.4,284.41,-0.035641,5270.3
15.401,3966.9,283.57,-0.034223,5282.9
15.451,3973.3,282.73,-0.032783,5295.5
15.501,3979.7,281.89,-0.031322,5308.1
15.551,3986.1,281.07,-0.029839,5320.7
15.601,3992.4,280.25,-0.028336,5333.2
15.651,3998.6,279.43,-0.026813,5345.7
15.701,4004.9,278.62,-0.025272,5358.2
15.751,4011.1,277.81,-0.023715,5370.6
15.801,4017.2,277.01,-0.022141,5383.1
15.851,4023.4,276.22,-0.020551,5395.5
15.901,4029.5,275.43,-0.018945,5407.8
15.951,4035.5,274.65,-0.017321,5420.2
16.001,4041.5,273.87,-0.015679,5432.5
16.051,4047.5,273.09,-0.014017,5444.8
16.101,4053.4,272.33,-0.012334,5457.1
16.151,4059.3,271.56,-0.010629,5469.3
16.201,4065.2,270.8,-0.0089031,5481.6
16.251,4071,270.05,-0.0071547,5493.8
16.301,4076.8,269.3,-0.0053843,5506
16.351,4082.6,268.56,-0.0035925,5518.1
16.401,4088.3,267.82,-0.0017799,5530.2
16.451,4094,267.08,5.24E-05,5542.3
16.501,4099.6,266.35,0.0019031,5554.4
16.551,4105.2,265.63,0.0037711,5566.5
16.601,4110.8,264.91,0.0056557,5578.5
16.651,4116.3,264.19,0.0075568,5590.5
16.701,4121.8,263.48,0.009475,5602.5
16.751,4127.3,262.77,0.011411,5614.5
16.801,4132.7,262.07,0.013367,5626.4
16.851,4138.1,261.37,0.015343,5638.4
16.901,4143.5,260.68,0.017342,5650.3
16.951,4148.8,259.99,0.019363,5662.1
17.001,4154.1,259.3,0.021409,5674
17.051,4159.4,258.62,0.023479,5685.8
17.101,4164.6,257.94,0.025572,5697.6
17.151,4169.8,257.27,0.027686,5709.4
17.201,4174.9,256.6,0.029822,5721.2
17.251,4180,255.93,0.031978,5732.9
17.301,4185.1,255.27,0.034152,5744.7
17.351,4190.2,254.62,0.036344,5756.4
17.401,4195.2,253.96,0.038554,5768
17.451,4200.2,253.31,0.040781,5779.7
17.501,4205.1,252.67,0.043028,5791.4
17.551,4210,252.03,0.045295,5803
17.601,4214.9,251.39,0.047584,5814.6
17.651,4219.8,250.76,0.049895,5826.2
17.701,4224.6,250.13,0.052229,5837.7
17.751,4229.3,249.5,0.054589,5849.3
