# PML Intruder 38mm J530-15 SW (Up to date)
# 1153 data points written for 7 variables.
# Simulation warnings:
#   Discontinuity in rocket body diameter:  "Nose cone, Payload section"
#
# Time (s),Altitude (m),Total velocity (m/s),Position East of launch (m),Position North of launch (m),Latitude (°),Longitude (°)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
6.2343899,1342.983241,128.6821775,62.7113893,12.4418325,47.1828899,17.9894408
6.2843899,1349.3720564,127.570737,63.1556951,12.6029615,47.1828913,17.9894467
6.3343899,1355.7054619,126.4708613,63.5994472,12.7649354,47.1828928,17.9894525
6.3843899,1361.9840501,125.3810537,64.0419423,12.9270283,47.1828943,17.9894584
6.4343899,1368.2083867,124.3038036,64.4832446,13.0892954,47.1828957,17.9894642
6.4843899,1374.3790135,123.2385503,64.9241275,13.2525028,47.1828972,17.9894701
6.5343899,1380.4964673,122.1846087,65.3651027,13.4171442,47.1828987,17.9894759
6.5843899,1386.5612876,121.1387027,65.8057375,13.5827573,47.1829001,17.9894817
6.6178763,1390.5938925,120.4407029,66.0995283,13.6930761,47.1829011,17.9894856
6.6434375,1393.6564646,119.9113107,66.3227385,13.7766179,47.1829019,17.9894886
6.6781919,1397.7989266,119.1974211,66.625132,13.8896338,47.1829029,17.9894926
6.7281919,1403.7152262,118.1821318,67.0592334,14.0523342,47.1829044,17.9894983
6.7781919,1409.5808337,117.1785761,67.4937588,14.2166924,47.1829059,17.9895041
6.8203464,1414.4870331,116.3390623,67.8607186,14.3568331,47.1829071,17.9895089
6.8703464,1420.2604672,115.3473505,68.2949624,14.5231689,47.1829086,17.9895147
6.9175954,1425.6709168,114.4197163,68.7033409,14.6794796,47.18291,17.9895201
6.9675954,1431.3488181,113.4501173,69.1349298,14.8454604,47.1829115,17.9895258
7.0092477,1436.0417189,112.6498841,69.49502,14.9851598,47.1829128,17.9895306
7.0592477,1441.6310628,111.695416,69.9276082,15.1542198,47.1829143,17.9895363
7.1092477,1447.1727389,110.7470913,70.3592198,15.3234208,47.1829158,17.989542
7.1592477,1452.6671748,109.8066709,70.7891334,15.4920334,47.1829173,17.9895477
7.2092477,1458.1147828,108.8741098,71.2172766,15.6599731,47.1829188,17.9895533
7.2592477,1463.5159689,107.9503252,71.6436675,15.8272413,47.1829203,17.989559
7.3092477,1468.8711263,107.0357693,72.068869,15.994382,47.1829218,17.9895646
7.3592477,1474.1805958,106.1332451,72.4945548,16.1630535,47.1829234,17.9895702
7.3793804,1476.3056446,105.7723564,72.6666473,16.2319513,47.182924,17.9895725
7.4062099,1479.1261618,105.2924404,72.8964422,16.3244851,47.1829248,17.9895756
7.4464541,1483.3326924,104.5754591,73.2414907,16.4641931,47.1829261,17.9895801
7.4964541,1488.5187066,103.6856231,73.6693982,16.6378953,47.1829276,17.9895858
7.5156359,1490.4964853,103.3439906,73.8326427,16.7038842,47.1829282,17.9895879
7.5352544,1492.5125647,102.9961965,73.9989419,16.7708663,47.1829288,17.9895901
7.5595407,1494.998952,102.5684395,74.2040607,16.8532495,47.1829296,17.9895929
7.5959701,1498.7091706,101.93229,74.5107228,16.9762444,47.1829307,17.9895969
7.6459701,1503.7639003,101.0685145,74.9309468,17.1452243,47.1829322,17.9896025
7.6959701,1508.7753947,100.2147771,75.3519031,17.3158974,47.1829337,17.9896081
7.717426,1510.9127295,99.8511381,75.5332392,17.3901242,47.1829344,17.9896105
7.7439454,1513.5435758,99.4023965,75.7578833,17.4826212,47.1829352,17.9896134
7.7837245,1517.4674064,98.7306007,76.095127,17.6221349,47.1829365,17.9896179
7.8337245,1522.361491,97.8886371,76.5182584,17.7975568,47.1829381,17.9896235
7.8682226,1525.7137442,97.3087238,76.8088392,17.9177584,47.1829391,17.9896273
7.8966636,1528.4624498,96.8331003,77.0473025,18.0160819,47.18294,17.9896305
7.9312814,1531.7899861,96.2585905,77.3364711,18.1350669,47.1829411,17.9896343
7.9812814,1536.561117,95.4380063,77.753223,18.3067705,47.1829426,17.9896398
8.0312814,1541.2911826,94.6262741,78.1703513,18.4797329,47.1829442,17.9896453
8.0636879,1544.3350665,94.1045506,78.4414984,18.5930958,47.1829452,17.9896489
8.0913759,1546.9222313,93.6610592,78.6738573,18.6909317,47.1829461,17.989652
8.1204114,1549.6219953,93.1975202,78.9181708,18.7944564,47.182947,17.9896552
8.1639648,1553.6462127,92.5027201,79.2851454,18.9507809,47.1829484,17.9896601
8.2139648,1558.2286756,91.7031856,79.7051963,19.1297812,47.18295,17.9896657
8.236589,1560.2890861,91.3410061,79.8942064,19.2099912,47.1829508,17.9896682
8.2559991,1562.050304,91.0307829,80.0556796,19.2782556,47.1829514,17.9896703
8.2769369,1563.9434631,90.698666,80.2292197,19.3513888,47.182952,17.9896726
8.3083436,1566.7702587,90.2062202,80.4888714,19.4606974,47.182953,17.989676
8.3554537,1570.981486,89.4733232,80.8778761,19.6247854,47.1829545,17.9896812
8.4054537,1575.4132461,88.7036079,81.2907135,19.7996874,47.1829561,17.9896866
8.4414026,1578.5756586,88.1554325,81.5883715,19.9267659,47.1829572,17.9896906
8.4704535,1581.1167094,87.7145811,81.8296836,20.0305262,47.1829581,17.9896938
8.5044563,1584.0744426,87.1997703,82.1128499,20.1530277,47.1829592,17.9896975
8.5544563,1588.3916614,86.4430626,82.5296241,20.3341916,47.1829609,17.989703
8.6044563,1592.6709645,85.6875873,82.9453555,20.5150658,47.1829625,17.9897085
8.6544563,1596.9125829,84.936162,83.3593875,20.6949834,47.1829641,17.989714
8.7044563,1601.1167492,84.1880717,83.7714857,20.873702,47.1829657,17.9897195
8.739603,1604.0497174,83.6652795,84.0597919,20.9983946,47.1829668,17.9897233
8.789603,1608.1906636,82.9293089,84.4685907,21.1750536,47.1829684,17.9897287
8.839603,1612.2948172,82.2016792,84.8772071,21.3522511,47.18297,17.9897341
8.889603,1616.3623838,81.4801165,85.286571,21.5309106,47.1829716,17.9897395
8.9225797,1619.0251432,81.0075864,85.5574022,21.6499719,47.1829727,17.9897431
8.9588513,1621.9357523,80.4890993,85.8560527,21.7820379,47.1829739,17.989747
9.0088513,1625.9168918,79.7770944,86.2684534,21.965395,47.1829755,17.9897525
9.0588513,1629.8621974,79.0680964,86.6812136,22.1497843,47.1829772,17.989758
9.1088513,1633.7718938,78.3579225,87.0932012,22.3340624,47.1829788,17.9897634
9.1417463,1636.3247561,77.8909824,87.3629883,22.4543967,47.1829799,17.989767
9.1758134,1638.9524898,77.4101768,87.6412575,22.5781842,47.182981,17.9897707
9.2258134,1642.7796693,76.7120888,88.0483321,22.7590711,47.1829827,17.9897761
9.2758134,1646.5719175,76.0233246,88.4554601,22.9406532,47.1829843,17.9897814
9.3258134,1650.3294225,75.338143,88.8634365,23.1237214,47.182986,17.9897868
9.3758134,1654.052378,74.6575766,89.2722669,23.3082747,47.1829876,17.9897922
9.4258134,1657.7409823,73.9782802,89.6816377,23.4939903,47.1829893,17.9897977
9.4758134,1661.3954291,73.298714,90.0904007,23.6797099,47.182991,17.9898031
9.5258134,1665.0158895,72.6205938,90.4975954,23.864464,47.1829926,17.9898085
9.5758134,1668.6025418,71.9470223,90.903121,24.0481421,47.1829943,17.9898138
9.6258134,1672.1555693,71.2765555,91.3069917,24.2307497,47.1829959,17.9898192
9.6758134,1675.6751589,70.6130612,91.7096215,24.4126942,47.1829975,17.9898245
9.7258134,1679.1614883,69.9551186,92.111869,24.5948287,47.1829992,17.9898298
9.7758134,1682.6147081,69.3031399,92.5144747,24.7778904,47.1830008,17.9898351
9.8091126,1684.8961755,68.8732713,92.7834991,24.9010177,47.1830019,17.9898387
9.8354083,1686.6874802,68.5346936,92.9967092,24.9991935,47.1830028,17.9898415
9.869761,1689.0139739,68.0923986,93.2759744,25.128411,47.183004,17.9898452
9.919761,1692.3726375,67.4485947,93.6830275,25.3175362,47.1830057,17.9898506
9.969761,1695.6988456,66.8061983,94.0899619,25.5070834,47.1830074,17.989856
10.019761,1698.9927605,66.1639845,94.4961332,25.696399,47.1830091,17.9898614
10.0690254,1702.2067678,65.5301305,94.8946034,25.8817164,47.1830108,17.9898666
10.1103259,1704.8772525,65.0029931,95.2271288,26.035934,47.1830121,17.989871
10.1603259,1708.0811552,64.3729999,95.6288888,26.2222929,47.1830138,17.9898764
10.2103259,1711.2533454,63.7469195,96.0306732,26.4091801,47.1830155,17.9898817
10.2603259,1714.3939694,63.1239647,96.4324226,26.5965315,47.1830172,17.989887
10.3103259,1717.5031689,62.5057451,96.8344639,26.7846702,47.1830189,17.9898923
10.3603259,1720.5810847,61.8893329,97.2369523,26.9737477,47.1830206,17.9898976
10.4103259,1723.6278603,61.2751578,97.639521,27.1633928,47.1830223,17.989903
10.4603259,1726.6436316,60.6607301,98.041808,27.353238,47.183024,17.9899083
10.5103259,1729.6285259,60.0482449,98.4431571,27.5426218,47.1830257,17.9899136
10.5603259,1732.5826812,59.4416347,98.8439425,27.731911,47.1830274,17.9899189
10.6103259,1735.5062359,58.8393224,99.2448385,27.9217715,47.1830291,17.9899242
10.6603259,1738.3993166,58.236586,99.6456454,28.111996,47.1830308,17.9899295
10.7103259,1741.262045,57.6369642,100.0458927,28.3021072,47.1830325,17.9899348
10.7603259,1744.0945494,57.0394928,100.4457789,28.4922968,47.1830342,17.9899401
10.8103259,1746.8969498,56.4442886,100.8450952,28.6823506,47.1830359,17.9899454
10.8603259,1749.6693702,55.8526533,101.2439916,28.8724137,47.1830376,17.9899507
10.9103259,1752.4119306,55.2621178,101.6424637,29.0624777,47.1830394,17.9899559
10.9603259,1755.1247471,54.6745667,102.0402929,29.2523201,47.1830411,17.9899612
11.0103259,1757.8079376,54.0927885,102.4379942,29.4424515,47.1830428,17.9899665
11.0603259,1760.4616086,53.5155002,102.8362809,29.6335818,47.1830445,17.9899717
11.1103259,1763.0858643,52.941509,103.2354863,29.8260404,47.1830462,17.989977
11.1603259,1765.6808178,52.3683487,103.6355567,30.0197682,47.183048,17.9899823
11.2103259,1768.2465885,51.7928333,104.0357214,30.2139879,47.1830497,17.9899876
11.2603259,1770.7832751,51.2156647,104.4349819,30.4076965,47.1830515,17.9899929
11.3103259,1773.2909727,50.6414638,104.8330266,30.6005772,47.1830532,17.9899981
11.3603259,1775.7697958,50.072631,105.230318,30.793086,47.1830549,17.9900034
11.4103259,1778.2198568,49.5088379,105.6274974,30.9858579,47.1830567,17.9900087
11.4603259,1780.6412579,48.9462645,106.0248044,31.1791273,47.1830584,17.9900139
11.5103259,1783.034094,48.3832381,106.4217992,31.3724501,47.1830601,17.9900192
11.5603259,1785.398457,47.8212659,106.8181035,31.565444,47.1830619,17.9900244
11.6103259,1787.7344446,47.2634731,107.213819,31.7582064,47.1830636,17.9900296
11.6603259,1790.0421554,46.7105342,107.6094994,31.9512863,47.1830653,17.9900349
11.7103259,1792.3216809,46.1586784,108.005371,32.1449063,47.1830671,17.9900401
11.7603259,1794.5731119,45.6069092,108.4010567,32.338685,47.1830688,17.9900454
11.8103259,1796.7965345,45.0566123,108.7963426,32.532405,47.1830706,17.9900506
11.8603259,1798.992033,44.507672,109.1911501,32.7259841,47.1830723,17.9900558
11.9103259,1801.1596887,43.9634581,109.5856643,32.9196041,47.183074,17.990061
11.9603259,1803.2995772,43.4213579,109.9803329,33.1137094,47.1830758,17.9900663
12.0103259,1805.4117825,42.8798148,110.3749461,33.3080861,47.1830775,17.9900715
12.0603259,1807.4963872,42.3393129,110.769303,33.5025287,47.1830793,17.9900767
12.1103259,1809.5534661,41.8027009,111.1635052,33.6971355,47.183081,17.9900819
12.1603259,1811.583085,41.2684617,111.5579291,33.8922797,47.1830828,17.9900871
12.2103259,1813.5853275,40.7327046,111.95227,34.087652,47.1830845,17.9900923
12.2603259,1815.5602795,40.1974685,112.3460082,34.2827277,47.1830863,17.9900976
12.3103259,1817.5080151,39.6639079,112.7391014,34.4774608,47.1830881,17.9901028
12.3603259,1819.4286055,39.1335029,113.131642,34.67194,47.1830898,17.990108
12.4103259,1821.3221131,38.6065071,113.5239719,34.8665044,47.1830916,17.9901131
12.4603259,1823.1886029,38.0807365,113.916207,35.0612671,47.1830933,17.9901183
12.5103259,1825.028143,37.5577594,114.308336,35.2562135,47.1830951,17.9901235
12.5603259,1826.8407861,37.0374058,114.7006188,35.451602,47.1830968,17.9901287
12.6103259,1828.6265874,36.5199549,115.0932081,35.6475838,47.1830986,17.9901339
12.6603259,1830.3855899,36.005655,115.486397,35.8444517,47.1831003,17.9901391
12.7103259,1832.1178671,35.4902273,115.8800618,36.0420782,47.1831021,17.9901443
12.7603259,1833.8235115,34.9771619,116.2738073,36.2400617,47.1831039,17.9901495
12.8103259,1835.5025657,34.4678697,116.6679893,36.4387584,47.1831057,17.9901547
12.8603259,1837.1550766,33.9622026,117.0628908,36.6384515,47.1831075,17.99016
12.9103259,1838.7811012,33.4583903,117.4586753,36.8393029,47.1831093,17.9901652
12.9603259,1840.3807181,32.9558398,117.8552034,37.0411688,47.1831111,17.9901705
13.0103259,1841.9540037,32.4535234,118.252289,37.2438586,47.1831129,17.9901757
13.0603259,1843.5010291,31.9522175,118.6496836,37.44712,47.1831148,17.990181
13.1103259,1845.0218582,31.4546909,119.0474548,37.6510181,47.1831166,17.9901862
13.1603259,1846.5165533,30.9574816,119.4456932,37.8556419,47.1831184,17.9901915
13.2103259,1847.9851504,30.4560136,119.8439103,38.0605031,47.1831203,17.9901968
13.2603259,1849.4276403,29.950606,120.2414609,38.2649653,47.1831221,17.990202
13.3103259,1850.8440116,29.4437901,120.6379635,38.4686556,47.1831239,17.9902073
13.3603259,1852.23427,28.9364906,121.0332372,38.6713985,47.1831258,17.9902125
13.4103259,1853.5984208,28.4281063,121.4271159,38.873033,47.1831276,17.9902177
13.4603259,1854.936448,27.9166328,121.8193206,39.073289,47.1831294,17.9902229
13.5103259,1856.2483248,27.4035454,122.2095116,39.2718375,47.1831312,17.9902281
13.5603259,1857.5340907,26.8940087,122.5976397,39.46863,47.1831329,17.9902332
13.6103259,1858.7938785,26.3929344,122.9840892,39.6640356,47.1831347,17.9902383
13.6603259,1860.0278255,25.8954495,123.3692699,39.8584483,47.1831364,17.9902434
13.7103259,1861.2359904,25.3993798,123.7531674,40.0518518,47.1831382,17.9902485
13.7603259,1862.4184434,24.9072084,124.1358297,40.2442898,47.1831399,17.9902536
13.8103259,1863.5752875,24.422131,124.5175647,40.4360595,47.1831416,17.9902586
13.8603259,1864.7066208,23.9417796,124.8987515,40.6275287,47.1831434,17.9902637
13.9103259,1865.8125047,23.4651243,125.2795437,40.8188478,47.1831451,17.9902687
13.9603259,1866.892991,22.993773,125.6601624,41.0102365,47.1831468,17.9902737
14.0103259,1867.9481087,22.5292531,126.0410225,41.2021175,47.1831485,17.9902788
14.0603259,1868.9778626,22.0686322,126.4225006,41.3948805,47.1831503,17.9902838
14.1103259,1869.9822685,21.6111205,126.8046617,41.5885974,47.183152,17.9902889
14.1603259,1870.9613269,21.1584186,127.1876688,41.7834424,47.1831538,17.9902939
14.2103259,1871.9150267,20.7098041,127.5717408,41.9796491,47.1831555,17.990299
14.2603259,1872.8433812,20.2644026,127.9569241,42.1772721,47.1831573,17.9903041
14.3103259,1873.7464126,19.8226177,128.3432227,42.3763214,47.1831591,17.9903092
14.3603259,1874.6241537,19.3834918,128.7305987,42.5767629,47.1831609,17.9903144
14.4103259,1875.4766504,18.9481407,129.1189546,42.7784995,47.1831627,17.9903195
14.4603259,1876.3039217,18.5181327,129.5083599,42.9816108,47.1831645,17.9903247
14.5103259,1877.1059871,18.0926692,129.8988969,43.1861905,47.1831664,17.9903298
14.5603259,1877.8829158,17.6676986,130.2903692,43.3920356,47.1831682,17.990335
14.6103259,1878.6348057,17.2446532,130.6823956,43.5987443,47.1831701,17.9903402
14.6603259,1879.3617051,16.8266749,131.0748865,43.8062266,47.1831719,17.9903454
14.7103259,1880.0636499,16.4125078,131.4678248,44.0144706,47.1831738,17.9903506
14.7603259,1880.740694,16.0010191,131.8610355,44.2232937,47.1831757,17.9903558
14.8103259,1881.3928831,15.5940703,132.2543723,44.4325441,47.1831776,17.990361
14.8603259,1882.0202455,15.1942237,132.6478498,44.6422452,47.1831795,17.9903662
14.9103259,1882.6228054,14.8007159,133.0415312,44.8524746,47.1831814,17.9903714
14.9603259,1883.2005959,14.4111534,133.4353213,45.063136,47.1831832,17.9903766
15.0103259,1883.7536473,14.0272201,133.829072,45.274076,47.1831851,17.9903818
15.0603259,1884.2819839,13.6508949,134.2227563,45.4852744,47.183187,17.990387
15.1103259,1884.7856289,13.2822698,134.6163711,45.696738,47.1831889,17.9903922
15.1603259,1885.2646023,12.9208602,135.0098664,45.9084246,47.1831909,17.9903975
15.2103259,1885.7189177,12.5666943,135.4031497,46.1202544,47.1831928,17.9904027
15.2603259,1886.1485817,12.2200264,135.7961058,46.3321379,47.1831947,17.9904079
15.3103259,1886.5536016,11.8837116,136.1886578,46.5440234,47.1831966,17.990413
15.3603259,1886.9339929,11.5582723,136.5808,46.7559189,47.1831985,17.9904182
15.4103259,1887.2897668,11.2452917,136.9725009,46.9678128,47.1832004,17.9904234
15.4603259,1887.6209494,10.9484823,137.3638242,47.1797662,47.1832023,17.9904286
15.5103259,1887.9275777,10.6688696,137.7548971,47.391893,47.1832042,17.9904338
15.5603259,1888.2096846,10.4071883,138.1458097,47.6042923,47.1832061,17.9904389
15.6103259,1888.4672952,10.1621308,138.5365991,47.8170194,47.183208,17.9904441
15.6603259,1888.7004079,9.9316293,138.927171,48.029994,47.1832099,17.9904493
15.7103259,1888.9090212,9.7209645,139.3174317,48.2431464,47.1832118,17.9904544
15.7603259,1889.0931632,9.5319546,139.7074327,48.4565354,47.1832138,17.9904596
15.8103259,1889.2528561,9.3651979,140.0971834,48.6701885,47.1832157,17.9904648
15.8603259,1889.3881161,9.2212174,140.486688,48.8841129,47.1832176,17.9904699
15.9103259,1889.4989615,9.1030311,140.8759689,49.0983242,47.1832195,17.9904751
15.9603259,1889.5854216,9.0095951,141.2650668,49.312871,47.1832215,17.9904802
16.0103259,1889.6475143,8.9426489,141.6539701,49.5277592,47.1832234,17.9904854
16.0603259,1889.6851869,8.9017356,142.0427854,49.7428626,47.1832253,17.9904905
# Event APOGEE occurred at t=16.11 seconds
16.1103259,1889.6984017,8.8873335,142.4315519,49.958082,47.1832273,17.9904957
16.1603259,1889.6871591,8.8997116,142.8202646,50.1734048,47.1832292,17.9905008
16.2103259,1889.6514608,8.9385041,143.2089149,50.3888253,47.1832311,17.9905059
16.2603259,1889.5913077,9.003433,143.5974828,50.6043393,47.1832331,17.9905111
16.3103259,1889.5067083,9.0938902,143.985947,50.8199575,47.183235,17.9905162
16.3603259,1889.3976773,9.2093407,144.3742847,51.0357006,47.183237,17.9905214
16.4103259,1889.2642393,9.3489306,144.7624844,51.2516059,47.1832389,17.9905265
16.4603259,1889.1064231,9.5109291,145.1505209,51.4677125,47.1832408,17.9905316
16.5103259,1888.9242597,9.6939587,145.5383422,51.6840546,47.1832428,17.9905368
16.5603259,1888.7177906,9.8970578,145.9259023,51.9006817,47.1832447,17.9905419
16.6103259,1888.4870693,10.1191682,146.313171,52.1176627,47.1832467,17.990547
16.6603259,1888.2321635,10.3591887,146.700135,52.3350883,47.1832486,17.9905521
16.7103259,1887.9531536,10.6153244,147.0867822,52.5530649,47.1832506,17.9905573
16.7603259,1887.6501207,10.8851047,147.4730523,52.7716859,47.1832526,17.9905624
16.8103259,1887.3231475,11.167007,147.8588314,52.9910326,47.1832545,17.9905675
16.8603259,1886.9723332,11.4601885,148.2440122,53.2112093,47.1832565,17.9905726
16.9103259,1886.5978001,11.7642661,148.6285246,53.4323551,47.1832585,17.9905777
16.9603259,1886.1996993,12.0785185,149.0123542,53.6546533,47.1832605,17.9905827
17.0103259,1885.7782062,12.401605,149.3955011,53.8783157,47.1832625,17.9905878
17.0603259,1885.3335112,12.7319995,149.7779455,54.1035659,47.1832645,17.9905929
# Event EJECTION_CHARGE occurred at t=17.1 seconds
17.1,1884.9642767,12.9984089,150.080874,54.2835765,47.1832662,17.9905969
# Event RECOVERY_DEVICE_DEPLOYMENT occurred at t=17.101 seconds
17.1025,1884.9405272,13.015311,150.0999458,54.2949604,47.1832663,17.9905971
17.1035,1884.9310171,9.7798627,150.1075728,54.2995156,47.1832663,17.9905972
17.1386678,1884.597917,9.6827189,150.3741831,54.4605452,47.1832678,17.9906008
17.1747753,1884.2584924,9.5738845,150.6451503,54.6279235,47.1832693,17.9906043
17.3269087,1882.8532265,9.2496711,151.7629778,55.3591084,47.1832758,17.9906191
17.4999608,1881.2921749,9.0266515,152.9954589,56.2375876,47.1832837,17.9906354
17.6803752,1879.689408,8.8976435,154.2397439,57.1891945,47.1832923,17.9906519
18.1003106,1876.0055153,8.7308162,156.9761817,59.4682182,47.1833128,17.9906881
18.6003106,1871.6487399,8.725012,159.9817364,62.2056476,47.1833374,17.9907279
19.009911,1868.0755767,8.7335526,162.347757,64.4684192,47.1833578,17.9907592
19.509911,1863.7090885,8.7352216,165.23881,67.2956045,47.1833832,17.9907974
20.009911,1859.3452876,8.7245925,168.1829557,70.2115289,47.1834094,17.9908364
20.509911,1854.9888517,8.7147746,171.2741171,73.2901448,47.1834371,17.9908773
20.7426777,1852.9627187,8.7338559,172.7334385,74.7462996,47.1834502,17.9908966
21.0315888,1850.4460021,8.7204239,174.5089371,76.5189373,47.1834661,17.9909201
21.5315888,1846.0856374,8.7249613,177.5235522,79.5305178,47.1834932,17.99096
22.0315888,1841.7234813,8.7257609,180.506811,82.5122303,47.18352,17.9909995
22.4093887,1838.4323541,8.7180464,182.7087274,84.7134358,47.1835398,17.9910286
22.6771195,1836.1019436,8.7126043,184.2316051,86.2359237,47.1835535,17.9910488
22.9302602,1833.8985161,8.7331932,185.7050403,87.7090417,47.1835668,17.9910683
23.0707911,1832.6759369,8.7117733,186.535109,88.5389503,47.1835742,17.9910793
23.5530995,1828.4744968,8.7204569,189.3507281,91.3540795,47.1835995,17.9911165
24.0530995,1824.1152833,8.7172944,192.2652528,94.2681641,47.1836257,17.9911551
24.5530995,1819.7600205,8.7081349,195.2576377,97.2601407,47.1836527,17.9911947
25.0530995,1815.4130605,8.6945181,198.4108464,100.4129558,47.183681,17.9912364
25.21298,1814.0263655,8.7799452,199.4329194,101.4349048,47.1836902,17.9912499
25.5625859,1810.9984735,8.6987211,201.5610668,103.562783,47.1837093,17.9912781
26.0625859,1806.6623995,8.6962092,204.4101203,106.4114536,47.1837349,17.9913158
26.5625859,1802.3201301,8.6931778,207.067961,109.0689124,47.1837588,17.991351
26.8572673,1799.7598689,8.7012112,208.5994843,110.6002107,47.1837726,17.9913712
27.2591876,1796.2637258,8.7044986,210.7103951,112.7108143,47.1837916,17.9913992
27.7591876,1791.9115937,8.7041926,213.3236404,115.323677,47.1838151,17.9914337
28.0317802,1789.5446488,8.725874,214.7908248,116.7906532,47.1838283,17.9914531
28.5317802,1785.2127782,8.6792223,217.6791855,119.6786333,47.1838543,17.9914914
28.8456256,1782.4896367,8.6898882,219.5518939,121.5511028,47.1838711,17.9915161
29.3456256,1778.1428065,8.6995149,222.5290982,124.5279257,47.1838979,17.9915555
29.8456256,1773.7977355,8.686037,225.5866055,127.5850513,47.1839254,17.991596
30.3456256,1769.4534351,8.6963818,228.7047774,130.7028416,47.1839534,17.9916373
30.8456256,1765.1104413,8.6813452,231.7426072,133.7402899,47.1839807,17.9916775
31.3456256,1760.7684496,8.692536,234.7236233,136.7209246,47.1840075,17.9917169
31.8456256,1756.4255394,8.682558,237.6658609,139.6627809,47.184034,17.9917558
32.3456256,1752.0843709,8.6863562,240.5850586,142.5815973,47.1840602,17.9917945
32.8456256,1747.742076,8.6844297,243.5583698,145.5545273,47.184087,17.9918338
33.3456256,1743.4004036,8.6831232,246.5714023,148.5671785,47.1841141,17.9918737
33.8456256,1739.0594358,8.6812787,249.6161479,151.611543,47.1841414,17.991914
34.3456256,1734.7210457,8.6749885,252.7239802,154.7189944,47.1841694,17.9919551
34.8456256,1730.3831687,8.6789841,255.8804234,157.8750569,47.1841978,17.9919969
35.3456256,1726.0468546,8.6694894,259.0923819,161.0866351,47.1842266,17.9920394
35.8456256,1721.7144176,8.6674497,262.4199495,164.4138227,47.1842566,17.9920834
36.1490547,1719.0868823,8.6733187,264.4449695,166.4386123,47.1842748,17.9921102
36.6490547,1714.7579255,8.664719,267.6674177,169.6606813,47.1843037,17.9921528
37.1490547,1710.4263384,8.6675108,270.7898874,172.7827716,47.1843318,17.9921942
37.6490547,1706.0942245,8.6641831,273.8358965,175.8284013,47.1843592,17.9922345
38.1490547,1701.7700653,8.6446687,276.7433414,178.7354675,47.1843853,17.992273
38.4248991,1699.3867729,8.6558942,278.3111859,180.3031033,47.1843994,17.9922937
38.9248991,1695.0676939,8.6417627,281.2896964,183.2812361,47.1844262,17.9923331
39.4248991,1690.7516598,8.6438269,284.4689729,186.4601354,47.1844548,17.9923752
39.7250219,1688.1586917,8.6520026,286.4181487,188.4090847,47.1844723,17.992401
40.2250219,1683.8341837,8.654535,289.5903907,191.580949,47.1845009,17.992443
40.7250219,1679.5078765,8.6539516,292.7478763,194.7380564,47.1845293,17.9924847
41.2250219,1675.1824748,8.6503152,295.9755747,197.9653766,47.1845583,17.9925275
41.4447636,1673.2857717,8.6952993,297.3803966,199.3700326,47.1845709,17.992546
41.9447636,1668.9901681,8.5965931,300.3394587,202.3287195,47.1845975,17.9925852
42.2642014,1666.2442156,8.6266297,302.111043,204.1000645,47.1846134,17.9926086
42.7642014,1661.9257267,8.6499983,304.8454648,206.8341103,47.184638,17.9926448
43.2642014,1657.6029233,8.6428283,307.5944593,209.5827278,47.1846628,17.9926812
43.7642014,1653.2833287,8.6391936,310.4251647,212.4130559,47.1846882,17.9927187
44.2642014,1648.9684651,8.6292484,313.3826325,215.3701469,47.1847148,17.9927578
44.7642014,1644.6538705,8.637895,316.4645008,218.4516385,47.1847425,17.9927986
45.1228706,1641.5586538,8.6358484,318.6681178,220.6549855,47.1847623,17.9928277
45.3962291,1639.2005215,8.6332694,320.3286953,222.3153572,47.1847773,17.9928497
45.8962291,1634.8872481,8.6280337,323.4501303,225.4364159,47.1848053,17.992891
46.1627977,1632.5900078,8.6409498,325.1187231,227.1048083,47.1848203,17.9929131
46.6627977,1628.2870467,8.6117516,328.0885917,230.0743018,47.184847,17.9929524
47.1627977,1623.9788771,8.6334818,330.9258779,232.9112127,47.1848725,17.99299
47.4315515,1621.6633425,8.6485062,332.4755271,234.4606604,47.1848865,17.9930105
47.6623744,1619.6769449,8.6161649,333.8476021,235.8325624,47.1848988,17.9930286
48.1623744,1615.3668394,8.6283825,336.8553978,238.8399828,47.1849259,17.9930684
48.6623744,1611.054122,8.6235888,339.8577061,241.8419154,47.1849528,17.9931081
49.0420999,1607.7835418,8.6181868,342.1712159,244.1551402,47.1849737,17.9931388
49.2967956,1605.5913178,8.6161307,343.7477224,245.7314557,47.1849878,17.9931596
49.6802345,1602.28793,8.6195923,346.1160471,248.0994926,47.1850091,17.993191
50.1802345,1597.9785432,8.6189391,349.1995069,251.182577,47.1850368,17.9932318
50.6802345,1593.6716002,8.6119849,352.2134166,254.1961115,47.1850639,17.9932717
51.0105102,1590.8297845,8.6147019,354.2069784,256.1894257,47.1850819,17.993298
51.5105102,1586.5325503,8.5982427,357.3719121,259.3539854,47.1851103,17.9933399
52.0105102,1582.236362,8.602038,360.7087206,262.6904202,47.1851403,17.9933841
52.3033059,1579.719578,8.6089758,362.6850929,264.6665739,47.1851581,17.9934102
52.578018,1577.3633701,8.628257,364.4668725,266.4481487,47.1851741,17.9934338
52.7978553,1575.4797231,8.5890712,365.8421811,267.8232937,47.1851865,17.993452
53.2978553,1571.1847171,8.6047693,368.8885031,270.8692429,47.1852139,17.9934923
