z,x,y
4846.6,-2.311,7533
4846.4,-2.3114,7541.6
4846.1,-2.3119,7550.2
4845.8,-2.3122,7558.8
4845.5,-2.3126,7567.4
4845.1,-2.3129,7575.9
4844.8,-2.3132,7584.5
4844.4,-2.3134,7593.1
4844,-2.3136,7601.6
4843.5,-2.3138,7610.1
4843.1,-2.314,7618.7
4842.6,-2.3141,7627.2
4842.1,-2.3142,7635.7
4841.5,-2.3142,7644.2
4841,-2.3142,7652.7
4840.4,-2.3142,7661.2
4839.8,-2.3141,7669.6
4839.1,-2.3141,7678.1
4838.5,-2.3139,7686.6
4837.8,-2.3138,7695
4837.1,-2.3136,7703.4
4836.4,-2.3134,7711.9
4835.6,-2.3131,7720.3
4834.9,-2.3128,7728.7
4834.1,-2.3125,7737.1
4833.3,-2.3121,7745.5
4832.4,-2.3118,7753.9
4831.5,-2.3113,7762.2
4830.7,-2.3109,7770.6
4829.7,-2.3104,7779
4828.8,-2.3098,7787.3
4827.9,-2.3093,7795.7
4826.9,-2.3087,7804
4825.9,-2.308,7812.3
4824.8,-2.3074,7820.6
4823.8,-2.3066,7828.9
4822.7,-2.3059,7837.2
4821.6,-2.3051,7845.5
4820.5,-2.3043,7853.8
4819.3,-2.3035,7862.1
4818.2,-2.3026,7870.3
4817,-2.3017,7878.6
4815.8,-2.3007,7886.8
4814.5,-2.2997,7895.1
4813.3,-2.2987,7903.3
4812,-2.2976,7911.5
4810.7,-2.2965,7919.7
4809.3,-2.2954,7927.9
4808,-2.2942,7936.1
4806.6,-2.293,7944.3
4805.2,-2.2918,7952.5
4803.8,-2.2905,7960.7
4802.3,-2.2892,7968.8
4800.9,-2.2879,7977
4799.4,-2.2865,7985.1
4797.9,-2.2851,7993.3
4796.3,-2.2836,8001.4
4794.8,-2.2821,8009.5
4793.2,-2.2806,8017.6
4791.6,-2.2791,8025.7
4790,-2.2775,8033.8
4788.3,-2.2759,8041.9
4786.6,-2.2742,8050
4784.9,-2.2725,8058
4783.2,-2.2708,8066.1
4781.5,-2.269,8074.2
4779.7,-2.2673,8082.2
4777.9,-2.2654,8090.2
4776.1,-2.2635,8098.3
4774.3,-2.2616,8106.3
4772.5,-2.2597,8114.3
4770.6,-2.2577,8122.3
4768.7,-2.2556,8130.3
4766.8,-2.2536,8138.3
4764.8,-2.2515,8146.3
4762.9,-2.2493,8154.2
4760.9,-2.2471,8162.2
4758.9,-2.2449,8170.2
4756.8,-2.2426,8178.1
4754.8,-2.2403,8186
4752.7,-2.2379,8194
4750.6,-2.2355,8201.9
4748.5,-2.2331,8209.8
4746.3,-2.2306,8217.7
4744.2,-2.2281,8225.6
4742,-2.2256,8233.5
4739.8,-2.223,8241.4
4737.5,-2.2204,8249.3
4735.3,-2.2177,8257.1
4733,-2.215,8265
4730.7,-2.2123,8272.8
4728.4,-2.2095,8280.7
4726.1,-2.2067,8288.5
4723.7,-2.2038,8296.3
4721.3,-2.2009,8304.1
4718.9,-2.198,8312
4716.5,-2.195,8319.8
4714,-2.192,8327.5
4711.6,-2.1889,8335.3
4709.1,-2.1858,8343.1
4706.5,-2.1827,8350.9
4704,-2.1795,8358.6
4701.4,-2.1763,8366.4
4698.9,-2.173,8374.1
4696.3,-2.1697,8381.9
4693.6,-2.1664,8389.6
4691,-2.163,8397.3
4688.3,-2.1596,8405
4685.6,-2.1561,8412.8
4682.9,-2.1526,8420.5
4680.2,-2.1491,8428.1
4677.4,-2.1455,8435.8
4674.7,-2.1419,8443.5
4671.9,-2.1382,8451.2
4669.1,-2.1345,8458.8
4666.2,-2.1307,8466.5
4663.4,-2.1269,8474.1
4660.5,-2.1231,8481.8
4657.6,-2.1192,8489.4
4654.7,-2.1153,8497
4651.7,-2.1114,8504.6
4648.7,-2.1074,8512.2
4645.8,-2.1033,8519.8
4642.7,-2.0993,8527.4
4639.7,-2.0952,8535
4636.7,-2.091,8542.6
4633.6,-2.0868,8550.1
4630.5,-2.0826,8557.7
4627.4,-2.0783,8565.2
4624.2,-2.0739,8572.8
4621.1,-2.0696,8580.3
4617.9,-2.0651,8587.8
4614.7,-2.0607,8595.4
4611.5,-2.0562,8602.9
4608.3,-2.0516,8610.4
4605,-2.0471,8617.9
4601.7,-2.0424,8625.4
4598.4,-2.0378,8632.8
4595.1,-2.0331,8640.3
4591.7,-2.0283,8647.8
4588.4,-2.0236,8655.2
4585,-2.0187,8662.7
4581.6,-2.0139,8670.1
4578.2,-2.009,8677.6
4574.7,-2.004,8685
4571.2,-1.999,8692.4
4567.7,-1.994,8699.8
4564.2,-1.9889,8707.2
4560.7,-1.9837,8714.6
4557.2,-1.9785,8722
4553.6,-1.9733,8729.4
4550,-1.968,8736.7
4546.4,-1.9627,8744.1
4542.7,-1.9574,8751.5
4539.1,-1.952,8758.8
4535.4,-1.9465,8766.2
4531.7,-1.9411,8773.5
4528,-1.9356,8780.8
4524.3,-1.93,8788.1
4520.5,-1.9244,8795.4
4516.7,-1.9188,8802.7
4513,-1.9131,8810
4509.1,-1.9074,8817.3
4505.3,-1.9016,8824.6
4501.4,-1.8958,8831.9
4497.6,-1.8899,8839.1
4493.7,-1.884,8846.4
4489.8,-1.878,8853.6
4485.8,-1.872,8860.9
4481.9,-1.8659,8868.1
4477.9,-1.8598,8875.3
4473.9,-1.8537,8882.6
4469.9,-1.8475,8889.8
4465.8,-1.8413,8897
4461.8,-1.835,8904.2
4457.7,-1.8287,8911.4
4453.6,-1.8224,8918.5
4449.5,-1.816,8925.7
4445.4,-1.8096,8932.9
4441.2,-1.8031,8940
4437,-1.7966,8947.2
4432.8,-1.79,8954.3
4428.6,-1.7834,8961.5
4424.4,-1.7767,8968.6
4420.1,-1.77,8975.7
4415.9,-1.7632,8982.8
4411.6,-1.7564,8989.9
4407.3,-1.7495,8997
4402.9,-1.7426,9004.1
4398.6,-1.7357,9011.2
4394.2,-1.7287,9018.3
4389.8,-1.7217,9025.3
4385.4,-1.7146,9032.4
4381,-1.7075,9039.4
4376.5,-1.7004,9046.5
4372.1,-1.6932,9053.5
4367.6,-1.6859,9060.5
4363.1,-1.6787,9067.6
4358.5,-1.6713,9074.6
4354,-1.664,9081.6
4349.4,-1.6565,9088.6
4344.8,-1.6491,9095.6
4340.2,-1.6415,9102.5
4335.6,-1.6339,9109.5
4331,-1.6263,9116.5
4326.3,-1.6186,9123.4
4321.6,-1.6109,9130.4
4316.9,-1.6031,9137.3
4312.2,-1.5953,9144.3
4307.5,-1.5875,9151.2
4302.7,-1.5796,9158.1
4298,-1.5717,9165
4293.2,-1.5637,9171.9
4288.4,-1.5557,9178.8
4283.5,-1.5476,9185.7
4278.7,-1.5395,9192.6
4273.8,-1.5314,9199.5
4268.9,-1.5232,9206.4
4264,-1.515,9213.2
4259.1,-1.5067,9220.1
4254.2,-1.4983,9226.9
4249.2,-1.4899,9233.7
4244.2,-1.4815,9240.6
4239.2,-1.473,9247.4
4234.2,-1.4644,9254.2
