z,x,y
7084.7,-170.7,1791.8
7063.9,-166.52,1791.8
7043.1,-162.35,1791.8
7022.3,-158.17,1791.8
7001.5,-153.99,1791.8
6980.7,-149.81,1791.8
6960,-145.63,1791.8
6939.3,-141.46,1791.8
6918.6,-137.28,1791.8
6898,-133.1,1791.8
6877.3,-128.92,1791.8
6856.7,-124.74,1791.8
6836.2,-120.57,1791.8
6815.6,-116.39,1791.8
6795.1,-112.21,1791.8
6774.6,-108.03,1791.8
6754.1,-103.85,1791.8
6733.6,-99.677,1791.8
6713.2,-95.5,1791.8
6692.8,-91.322,1791.8
6672.4,-87.144,1791.8
6652,-82.967,1791.8
6631.7,-78.789,1791.8
6611.4,-74.611,1791.8
6591.1,-70.434,1791.8
6570.8,-66.256,1791.8
6550.6,-62.079,1791.8
6530.4,-57.901,1791.8
6510.2,-53.724,1791.8
6490,-49.546,1791.8
6469.8,-45.369,1791.8
6449.7,-41.192,1791.8
6429.6,-37.014,1791.8
6409.5,-32.837,1791.8
6389.4,-28.66,1791.8
6369.4,-24.482,1791.8
6349.4,-20.305,1791.8
6329.4,-16.128,1791.8
6309.4,-11.951,1791.8
6289.5,-7.7734,1791.8
6269.5,-3.5962,1791.8
6249.6,0.58091,1791.8
6229.8,4.758,1791.8
6209.9,8.9351,1791.8
6190.1,13.112,1791.8
6170.3,17.289,1791.8
6150.5,21.466,1791.8
6130.7,25.643,1791.8
6111,29.82,1791.8
6091.2,33.997,1791.8
6071.5,38.174,1791.8
6051.8,42.351,1791.8
6032.2,46.528,1791.8
6012.5,50.705,1791.8
5992.9,54.882,1791.8
5973.3,59.058,1791.8
5953.7,63.235,1791.8
5934.2,67.412,1791.8
5914.7,71.589,1791.8
5895.1,75.765,1791.8
5875.7,79.942,1791.8
5856.2,84.119,1791.8
5836.7,88.296,1791.9
5817.3,92.472,1791.9
5797.9,96.649,1791.9
5778.5,100.83,1791.9
5759.2,105,1791.9
5739.8,109.18,1791.9
5720.5,113.36,1791.9
5701.2,117.53,1791.9
5681.9,121.71,1791.9
5662.7,125.88,1791.9
5643.4,130.06,1791.9
5624.2,134.24,1791.9
5605,138.41,1791.9
5585.8,142.59,1791.9
5566.7,146.77,1791.9
5547.5,150.94,1791.9
5528.4,155.12,1791.9
5509.3,159.3,1791.9
5490.2,163.47,1791.9
5471.2,167.65,1791.9
5452.1,171.82,1791.9
5433.1,176,1791.9
5414.1,180.18,1791.9
5395.1,184.35,1791.9
5376.2,188.53,1791.9
5357.2,192.71,1791.9
5338.3,196.88,1791.9
5319.4,201.06,1791.9
5300.5,205.23,1791.9
5281.7,209.41,1791.9
5262.8,213.59,1791.9
5244,217.76,1791.9
5225.2,221.94,1791.9
5206.4,226.11,1791.9
5187.7,230.29,1791.9
5168.9,234.47,1791.9
5150.2,238.64,1791.9
5131.5,242.82,1791.9
5112.8,246.99,1791.9
5094.2,251.17,1791.9
5075.5,255.34,1791.9
5056.9,259.52,1791.9
5038.3,263.7,1791.9
5019.7,267.87,1791.9
5001.1,272.05,1791.9
4982.6,276.22,1791.9
4964,280.4,1791.9
4945.5,284.58,1791.9
4927,288.75,1791.9
4908.5,292.93,1791.9
4890.1,297.1,1791.9
4871.6,301.28,1791.9
4853.2,305.45,1791.9
4834.8,309.63,1791.9
4816.4,313.8,1791.9
4798,317.98,1791.9
4779.7,322.16,1791.9
4761.4,326.33,1791.9
4743,330.51,1791.9
4724.7,334.68,1791.9
4706.5,338.86,1791.9
4688.2,343.03,1791.9
4670,347.21,1791.9
4651.7,351.38,1791.9
4633.5,355.56,1791.9
4615.4,359.74,1791.9
4597.2,363.91,1791.9
4579,368.09,1791.9
4560.9,372.26,1791.9
4542.8,376.44,1791.9
4524.7,380.61,1791.9
4506.6,384.79,1791.9
4488.5,388.96,1791.9
4470.5,393.14,1791.9
4452.5,397.31,1791.9
4434.4,401.49,1791.9
4416.4,405.66,1791.9
4398.5,409.84,1791.9
4380.5,414.01,1791.9
4362.6,418.19,1791.9
4344.6,422.36,1791.9
4326.7,426.54,1791.9
4308.8,430.71,1791.9
4291,434.89,1791.9
4273.1,439.06,1791.9
4255.3,443.24,1791.9
4237.5,447.41,1791.9
4219.6,451.59,1791.9
4201.9,455.76,1791.9
4184.1,459.94,1791.9
4166.3,464.11,1792
4148.6,468.29,1792
4130.9,472.46,1792
4113.2,476.64,1792
4095.5,480.81,1792
4077.8,484.99,1792
4060.2,489.16,1792
4042.5,493.34,1792
4024.9,497.51,1792
4007.3,501.69,1792
3989.7,505.86,1792
3972.1,510.04,1792
3954.6,514.21,1792
3937,518.39,1792
3919.5,522.56,1792
3902,526.74,1792
3884.5,530.91,1792
3867,535.09,1792
3849.6,539.26,1792
3832.1,543.44,1792
3814.7,547.61,1792
3797.3,551.79,1792
3779.9,555.96,1792
3762.5,560.13,1792
3745.2,564.31,1792
3727.8,568.48,1792
3710.5,572.66,1792
3693.2,576.83,1792
3675.9,581.01,1792
3658.6,585.18,1792
3641.3,589.36,1792
3624.1,593.53,1792
3606.8,597.71,1792
3589.6,601.88,1792
3572.4,606.05,1792
3555.2,610.23,1792
3538,614.4,1792
3520.9,618.58,1792
3503.7,622.75,1792
3486.6,626.93,1792
3469.5,631.1,1792
3452.4,635.28,1792
3435.3,639.45,1792
3418.2,643.62,1792
3401.2,647.8,1792
3384.1,651.97,1792
3367.1,656.15,1792
3350.1,660.32,1792
3333.1,664.5,1792
3316.1,668.67,1792
3299.2,672.84,1792
3282.2,677.02,1792
3265.3,681.19,1792
3248.4,685.37,1792
3231.5,689.54,1792
3214.6,693.72,1792
3197.7,697.89,1792
3180.9,702.06,1792
3164,706.24,1792
3147.2,710.41,1792
3130.4,714.59,1792
3113.6,718.76,1792
3096.8,722.93,1792
3080,727.11,1792
3063.3,731.28,1792
3046.5,735.46,1792
3029.8,739.63,1792
3013.1,743.8,1792
2996.4,747.98,1792
2979.7,752.15,1792
2963,756.33,1792
2946.4,760.5,1792
2929.7,764.67,1792
2913.1,768.85,1792
2896.5,773.02,1792
2879.9,777.2,1792
2863.3,781.37,1792
2846.8,785.54,1792
2830.2,789.72,1792
2813.7,793.89,1792
2797.1,798.07,1792
2780.6,802.24,1792
2764.1,806.41,1792
2747.6,810.59,1792
2731.2,814.76,1792
2714.7,818.93,1792
2698.3,823.11,1792
2681.8,827.28,1792
2665.4,831.46,1792
2649,835.63,1792
2632.6,839.8,1792
2616.3,843.98,1792
2599.9,848.15,1792
2583.6,852.32,1792
2567.2,856.5,1792
2550.9,860.67,1792
2534.6,864.85,1792
2518.3,869.02,1792
2502,873.19,1792
2485.8,877.37,1792.1
2469.5,881.54,1792.1
2453.3,885.71,1792.1
2437.1,889.89,1792.1
2420.8,894.06,1792.1
2404.6,898.23,1792.1
2388.5,902.41,1792.1
2372.3,906.58,1792.1
2356.1,910.75,1792.1
2340,914.93,1792.1
2323.9,919.1,1792.1
2307.7,923.28,1792.1
2291.6,927.45,1792.1
2275.5,931.62,1792.1
2259.5,935.8,1792.1
2243.4,939.97,1792.1
2227.3,944.14,1792.1
2211.3,948.32,1792.1
2195.3,952.49,1792.1
2179.3,956.66,1792.1
2163.3,960.84,1792.1
2147.3,965.01,1792.1
2131.3,969.18,1792.1
2115.4,973.36,1792.1
2099.4,977.53,1792.1
2083.5,981.7,1792.1
2067.5,985.88,1792.1
2051.6,990.05,1792.1
2035.7,994.22,1792.1
2019.9,998.4,1792.1
2004,1002.6,1792.1
1988.1,1006.7,1792.1
1972.3,1010.9,1792.1
1956.4,1015.1,1792.1
1940.6,1019.3,1792.1
1924.8,1023.4,1792.1
1909,1027.6,1792.1
1893.2,1031.8,1792.1
1877.5,1036,1792.1
1861.7,1040.1,1792.1
1846,1044.3,1792.1
1830.2,1048.5,1792.1
1814.5,1052.6,1792.1
1798.8,1056.8,1792.1
1783.1,1061,1792.1
1767.4,1065.2,1792.1
1751.7,1069.3,1792.1
1736.1,1073.5,1792.1
1720.4,1077.7,1792.1
1704.8,1081.9,1792.1
1689.2,1086,1792.1
1673.6,1090.2,1792.1
1658,1094.4,1792.1
1642.4,1098.6,1792.1
1626.8,1102.7,1792.1
1611.3,1106.9,1792.1
1595.7,1111.1,1792.1
1580.2,1115.2,1792.1
1564.6,1119.4,1792.1
1549.1,1123.6,1792.1
1533.6,1127.8,1792.1
1518.1,1131.9,1792.1
1502.7,1136.1,1792.1
1487.2,1140.3,1792.1
1471.7,1144.5,1792.1
1456.3,1148.6,1792.1
1440.9,1152.8,1792.1
1425.4,1157,1792.1
1410,1161.1,1792.1
1394.6,1165.3,1792.1
1379.3,1169.5,1792.1
1363.9,1173.7,1792.1
1348.5,1177.8,1792.1
1333.2,1182,1792.1
1317.8,1186.2,1792.1
1302.5,1190.4,1792.1
1287.2,1194.5,1792.1
1271.9,1198.7,1792.1
1256.6,1202.9,1792.1
1241.3,1207,1792.1
1226.1,1211.2,1792.1
1210.8,1215.4,1792.1
1195.6,1219.6,1792.1
1180.3,1223.7,1792.1
1165.1,1227.9,1792.1
1149.9,1232.1,1792.1
1134.7,1236.3,1792.1
1119.5,1240.4,1792.1
1104.4,1244.6,1792.1
1089.2,1248.8,1792.1
1074,1252.9,1792.1
1058.9,1257.1,1792.1
1043.8,1261.3,1792.1
1028.7,1265.5,1792.1
1013.5,1269.6,1792.1
998.45,1273.8,1792.1
983.36,1278,1792.1
968.29,1282.2,1792.1
953.22,1286.3,1792.1
938.17,1290.5,1792.1
923.13,1294.7,1792.1
908.1,1298.8,1792.1
893.08,1303,1792.1
878.08,1307.2,1792.1
863.08,1311.4,1792.1
848.1,1315.5,1792.1
833.12,1319.7,1792.1
818.16,1323.9,1792.1
803.21,1328.1,1792.2
788.27,1332.2,1792.2
773.34,1336.4,1792.2
758.42,1340.6,1792.2
743.51,1344.7,1792.2
728.62,1348.9,1792.2
713.73,1353.1,1792.2
698.86,1357.3,1792.2
683.99,1361.4,1792.2
669.14,1365.6,1792.2
654.3,1369.8,1792.2
639.47,1374,1792.2
624.65,1378.1,1792.2
609.84,1382.3,1792.2
595.04,1386.5,1792.2
580.25,1390.6,1792.2
565.47,1394.8,1792.2
550.7,1399,1792.2
535.94,1403.2,1792.2
521.19,1407.3,1792.2
506.46,1411.5,1792.2
491.73,1415.7,1792.2
477.01,1419.8,1792.2
462.31,1424,1792.2
447.61,1428.2,1792.2
432.93,1432.4,1792.2
432.86,1432.4,1792.2
432.8,1432.4,1792.2
432.73,1432.4,1792.2
432.67,1432.4,1792.2
432.6,1432.5,1792.2
432.53,1432.5,1792.2
432.46,1432.5,1792.2
432.39,1432.5,1792.2
432.31,1432.6,1792.2
432.24,1432.6,1792.2
432.16,1432.6,1792.2
432.08,1432.6,1792.2
432,1432.7,1792.2
431.92,1432.7,1792.2
431.83,1432.7,1792.2
431.75,1432.8,1792.2
431.66,1432.8,1792.2
431.56,1432.8,1792.2
431.47,1432.9,1792.2
431.37,1432.9,1792.2
431.27,1433,1792.2
431.17,1433,1792.2
431.06,1433.1,1792.2
430.95,1433.1,1792.2
430.83,1433.2,1792.2
430.72,1433.2,1792.2
430.59,1433.3,1792.2
430.46,1433.4,1792.2
430.33,1433.4,1792.2
430.19,1433.5,1792.2
430.04,1433.6,1792.2
429.89,1433.7,1792.2
429.72,1433.8,1792.2
429.55,1433.9,1792.2
429.37,1434,1792.2
429.17,1434.2,1792.2
428.96,1434.3,1792.2
428.73,1434.5,1792.2
428.48,1434.7,1792.2
428.2,1435,1792.2
427.89,1435.2,1792.2
427.54,1435.6,1792.2
427.12,1436,1792.2
426.62,1436.6,1792.2
425.95,1437.3,1792.2
424.97,1438.6,1792.2
422.97,1441.3,1792.2
420.02,1445.5,1792.2
417.06,1449.6,1792.2
414.11,1453.8,1792.2
411.15,1458,1792.2
408.19,1462.1,1792.2
405.24,1466.3,1792.2
402.28,1470.5,1792.2
399.33,1474.6,1792.2
396.38,1478.8,1792.2
393.42,1483,1792.2
390.47,1487.2,1792.2
387.52,1491.3,1792.2
384.56,1495.5,1792.2
381.61,1499.7,1792.2
378.66,1503.8,1792.2
375.71,1508,1792.2
372.76,1512.2,1792.2
369.81,1516.3,1792.2
366.86,1520.5,1792.2
363.91,1524.7,1792.2
360.96,1528.8,1792.2
358.01,1533,1792.2
355.07,1537.2,1792.2
352.12,1541.3,1792.2
349.17,1545.5,1792.2
346.23,1549.7,1792.2
343.28,1553.8,1792.2
340.33,1558,1792.2
337.39,1562.2,1792.2
334.44,1566.3,1792.2
331.5,1570.5,1792.2
328.55,1574.7,1792.2
325.61,1578.8,1792.2
322.67,1583,1792.2
319.72,1587.2,1792.2
316.78,1591.3,1792.2
313.84,1595.5,1792.2
310.9,1599.7,1792.2
307.96,1603.8,1792.2
305.02,1608,1792.2
302.08,1612.2,1792.2
299.14,1616.3,1792.2
296.2,1620.5,1792.2
293.26,1624.7,1792.2
290.32,1628.8,1792.2
287.38,1633,1792.2
284.44,1637.2,1792.2
281.51,1641.3,1792.2
278.57,1645.5,1792.2
275.63,1649.7,1792.2
272.7,1653.8,1792.2
269.76,1658,1792.2
266.83,1662.2,1792.2
263.89,1666.3,1792.2
260.96,1670.5,1792.2
258.02,1674.7,1792.2
255.09,1678.8,1792.2
252.16,1683,1792.2
249.22,1687.2,1792.2
246.29,1691.3,1792.2
243.36,1695.5,1792.2
240.43,1699.7,1792.2
237.5,1703.8,1792.2
234.57,1708,1792.2
231.64,1712.2,1792.2
228.71,1716.3,1792.2
225.78,1720.5,1792.2
222.85,1724.7,1792.2
219.92,1728.8,1792.2
216.99,1733,1792.2
214.06,1737.2,1792.2
211.13,1741.3,1792.2
208.21,1745.5,1792.2
205.28,1749.7,1792.2
202.35,1753.8,1792.2
199.43,1758,1792.2
196.5,1762.2,1792.2
193.58,1766.3,1792.2
190.65,1770.5,1792.2
187.73,1774.7,1792.2
184.81,1778.8,1792.2
181.88,1783,1792.2
178.96,1787.2,1792.2
176.04,1791.3,1792.2
173.11,1795.5,1792.2
170.19,1799.7,1792.2
167.27,1803.8,1792.2
164.35,1808,1792.2
161.43,1812.2,1792.2
158.51,1816.3,1792.2
155.59,1820.5,1792.2
152.67,1824.7,1792.2
149.75,1828.8,1792.2
146.83,1833,1792.2
143.92,1837.2,1792.2
141,1841.3,1792.2
138.08,1845.5,1792.2
135.16,1849.7,1792.2
132.25,1853.8,1792.2
129.33,1858,1792.2
126.42,1862.2,1792.2
123.5,1866.3,1792.2
120.59,1870.5,1792.2
117.67,1874.7,1792.2
114.76,1878.8,1792.2
111.84,1883,1792.2
108.93,1887.2,1792.2
106.02,1891.3,1792.2
103.11,1895.5,1792.2
100.19,1899.7,1792.2
97.281,1903.8,1792.2
94.37,1908,1792.2
91.459,1912.2,1792.2
88.549,1916.3,1792.2
85.639,1920.5,1792.2
82.729,1924.7,1792.2
79.82,1928.8,1792.2
76.911,1933,1792.2
74.003,1937.2,1792.2
71.095,1941.3,1792.2
68.187,1945.5,1792.2
65.28,1949.7,1792.2
62.373,1953.8,1792.2
59.466,1958,1792.2
56.56,1962.2,1792.2
53.654,1966.3,1792.2
50.749,1970.5,1792.2
47.844,1974.7,1792.2
44.94,1978.8,1792.2
42.036,1983,1792.2
39.132,1987.2,1792.2
36.229,1991.3,1792.2
33.326,1995.5,1792.2
30.423,1999.7,1792.2
27.521,2003.8,1792.2
24.619,2008,1792.2
21.718,2012.2,1792.2
18.817,2016.3,1792.2
15.916,2020.5,1792.2
13.016,2024.7,1792.2
10.116,2028.8,1792.2
7.217,2033,1792.2
4.318,2037.2,1792.2
1.4194,2041.3,1792.2
0,2045.5,1792.2
