# PML Intruder 38mm J530-15 (Up to date)
# 1217 data points written for 7 variables.
# Simulation warnings:
#   Discontinuity in rocket body diameter:  "Nose cone, Payload section"
#
# Time (s),Altitude (m),Total velocity (m/s),Position East of launch (m),Position North of launch (m),Latitude (°),Longitude (°)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
6.2020205,1328.6398561,128.8915253,73.0208365,143.7702548,47.184071,17.9895772
6.2141565,1330.187414,128.6147036,73.144524,143.9471862,47.1840725,17.9895789
6.2261415,1331.7124294,128.3420923,73.2662793,144.1219447,47.1840741,17.9895805
6.2387559,1333.314001,128.0563029,73.3940263,144.3058911,47.1840758,17.9895822
6.2531221,1335.1335981,127.7325675,73.5390708,144.51534,47.1840777,17.9895841
6.2717414,1337.4850103,127.315923,73.7265053,144.7865909,47.1840801,17.9895866
6.2996705,1340.997678,126.6972257,74.0069763,145.1925664,47.1840837,17.9895903
6.341564,1346.2346311,125.7824071,74.4280232,145.7977085,47.1840892,17.9895958
6.3552658,1347.9391965,125.4859779,74.5662718,145.9941984,47.184091,17.9895977
6.3678544,1349.5017161,125.214394,74.6936172,146.174013,47.1840926,17.9895994
6.3811256,1351.1452905,124.9286872,74.8281896,146.3628623,47.1840943,17.9896011
6.3963047,1353.0205214,124.6024739,74.9824477,146.5780243,47.1840962,17.9896032
6.4165068,1355.5086461,124.1690484,75.1881395,146.8631768,47.1840988,17.9896059
6.4468098,1359.2244831,123.5201505,75.4970335,147.2887915,47.1841026,17.98961
6.4922644,1364.7614392,122.5473117,75.9594688,147.9241544,47.1841083,17.9896161
6.5117541,1367.1219987,122.1304945,76.1568308,148.1960362,47.1841108,17.9896187
6.5273866,1369.009513,121.7966242,76.3145697,148.4140391,47.1841127,17.9896208
6.5418151,1370.7470199,121.4892761,76.4596731,148.6152372,47.1841145,17.9896227
6.5564982,1372.5106361,121.1777204,76.6068629,148.8199683,47.1841164,17.9896247
6.5726722,1374.4480383,120.8362978,76.7684907,149.0454255,47.1841184,17.9896268
6.5927159,1376.8413326,120.4161956,76.9681819,149.324612,47.1841209,17.9896295
6.6227813,1380.4155868,119.7929083,77.2669914,149.7424491,47.1841247,17.9896334
6.6678795,1385.7422142,118.8720179,77.715828,150.3649211,47.1841303,17.9896394
6.6807159,1387.2508098,118.6124467,77.8441514,150.5407391,47.1841318,17.9896411
6.6919543,1388.5688905,118.385926,77.9568162,150.6940723,47.1841332,17.9896425
6.7025822,1389.8130394,118.1722526,78.0636528,150.8385418,47.1841345,17.989644
6.7134091,1391.0781568,117.9548812,78.1727734,150.9851909,47.1841358,17.9896454
6.7260441,1392.5516074,117.7013675,78.3004213,151.1557232,47.1841374,17.9896471
6.7428549,1394.5070552,117.3640482,78.4706027,151.3817504,47.1841394,17.9896493
6.768071,1397.4296104,116.8572802,78.7261118,151.7194476,47.1841424,17.9896527
6.8058951,1401.7894461,116.0944752,79.1083349,152.2245175,47.184147,17.9896578
6.8215581,1403.5863968,115.778416,79.2658423,152.4335471,47.1841489,17.9896599
6.836351,1405.2789751,115.4806091,79.4141038,152.6309809,47.1841506,17.9896618
6.8515387,1407.0121532,115.1759837,79.565835,152.8336907,47.1841525,17.9896638
6.8685544,1408.9484438,114.8365548,79.7353049,153.0607458,47.1841545,17.9896661
6.8909955,1411.4933096,114.392475,79.958171,153.359917,47.1841572,17.989669
6.9246571,1415.2920458,113.7338686,80.291834,153.8073914,47.1841612,17.9896734
6.9746571,1420.8940351,112.7687504,80.7879983,154.4673584,47.1841672,17.98968
6.9977383,1423.463875,112.3273055,81.0177831,154.7696287,47.1841699,17.989683
7.0194973,1425.8772193,111.9128708,81.2349486,155.0531009,47.1841724,17.9896859
7.0425969,1428.4294168,111.47431,81.4660286,155.3525089,47.1841751,17.989689
7.0722887,1431.6951389,110.9109981,81.763566,155.7353536,47.1841786,17.9896929
7.1168265,1436.5622808,110.0625982,82.2088673,156.3074231,47.1841837,17.9896988
7.1409374,1439.1813882,109.6059071,82.4488411,156.6166011,47.1841865,17.989702
7.1770885,1443.0878617,108.92663,82.8076099,157.0791329,47.1841906,17.9897067
7.2225701,1447.9678255,108.0789377,83.2575631,157.6589509,47.1841959,17.9897127
7.2725701,1453.2882987,107.1557921,83.7505046,158.293645,47.1842016,17.9897192
7.3225701,1458.5628913,106.2442704,84.2422887,158.9249316,47.1842072,17.9897257
7.3725701,1463.7922341,105.3447598,84.7344323,159.5514006,47.1842129,17.9897322
7.397678,1466.4013285,104.8973241,84.9822734,159.8636342,47.1842157,17.9897355
7.4188155,1468.5891444,104.5222042,85.1914598,160.1251104,47.184218,17.9897383
7.4427005,1471.0518347,104.0993053,85.4283574,160.4191341,47.1842207,17.9897414
7.4770733,1474.5781613,103.4914033,85.7697964,160.840022,47.1842245,17.9897459
7.5270733,1479.6703598,102.6068033,86.2657944,161.4493046,47.1842299,17.9897525
7.5619782,1483.1989889,101.9911272,86.6106497,161.8734884,47.1842338,17.9897571
7.5890333,1485.9192798,101.5151811,86.876909,162.2018806,47.1842367,17.9897606
7.6127431,1488.2926075,101.0996011,87.1093899,162.4894903,47.1842393,17.9897637
7.6354487,1490.5561829,100.7030795,87.3312387,162.7648082,47.1842418,17.9897666
7.6588005,1492.8747883,100.297506,87.5586025,163.0478502,47.1842443,17.9897696
7.6909335,1496.0498563,99.7452738,87.8705087,163.4367995,47.1842478,17.9897737
7.7391331,1500.7794252,98.9288699,88.3381677,164.0172899,47.184253,17.9897799
7.7606888,1502.8819044,98.5674011,88.547929,164.2750925,47.1842554,17.9897827
7.7779593,1504.5607994,98.2789728,88.7164635,164.4806476,47.1842572,17.9897849
7.7941231,1506.1276185,98.0098047,88.8746217,164.6721919,47.1842589,17.989787
7.810389,1507.6999484,97.7396119,89.0341913,164.8641274,47.1842607,17.9897891
7.8267781,1509.279757,97.4681109,89.1953857,165.0566923,47.1842624,17.9897913
7.8438025,1510.9160899,97.1867325,89.3632547,165.25586,47.1842642,17.9897935
7.8629199,1512.7479026,96.8712261,89.5522148,165.4785383,47.1842662,17.989796
7.8900018,1515.3325205,96.4240466,89.8204001,165.7925293,47.184269,17.9897995
7.9306245,1519.1866637,95.7506736,90.2225553,166.2615269,47.1842732,17.9898048
7.9575167,1521.7229768,95.302272,90.4878083,166.5715601,47.184276,17.9898084
7.9739278,1523.2648182,95.0274424,90.6490054,166.7608706,47.1842777,17.9898105
7.9873607,1524.5234836,94.8020064,90.7804628,166.9159916,47.1842791,17.9898122
7.9995684,1525.6646979,94.5970465,90.8995049,167.0571342,47.1842804,17.9898138
8.0112303,1526.7525592,94.4017103,91.012835,167.192135,47.1842816,17.9898153
8.0238789,1527.9298753,94.1909654,91.1353497,167.3387142,47.1842829,17.9898169
8.0384137,1529.2794626,93.9504571,91.2756845,167.5072894,47.1842844,17.9898188
8.0568949,1530.9904354,93.647362,91.4535775,167.7217062,47.1842864,17.9898211
8.0846166,1533.546417,93.197286,91.7196478,168.0431298,47.1842892,17.9898247
8.1261992,1537.3571166,92.5316694,92.1181097,168.5237838,47.1842936,17.9898299
8.1539217,1539.8823619,92.0938267,92.384341,168.8422742,47.1842964,17.9898335
8.1701175,1541.3520301,91.8394538,92.5404111,169.0273075,47.1842981,17.9898355
8.1852378,1542.7203931,91.6025975,92.686537,169.199307,47.1842996,17.9898375
8.2001873,1544.06978,91.3689021,92.8314173,169.3686488,47.1843012,17.9898394
8.2156705,1545.4636507,91.1273458,92.981881,169.5432996,47.1843027,17.9898414
8.2316355,1546.8969884,90.8787427,93.1374475,169.7226228,47.1843043,17.9898434
8.2490776,1548.4584042,90.6075254,93.3078469,169.9177006,47.1843061,17.9898457
8.2698863,1550.3149927,90.2839726,93.5116044,170.149418,47.1843082,17.9898484
8.3010992,1553.0872065,89.7973398,93.8176294,170.4954895,47.1843113,17.9898524
8.3479187,1557.2168867,89.0642964,94.2758006,171.0129169,47.1843159,17.9898585
8.3745739,1559.5525906,88.6463837,94.5355417,171.3072234,47.1843186,17.9898619
8.3981762,1561.6114486,88.2771495,94.7647012,171.5678166,47.1843209,17.989865
8.4224312,1563.7181379,87.8986915,94.9993747,171.8356231,47.1843233,17.9898681
8.4448205,1565.6546097,87.5502584,95.2152236,172.0828719,47.1843256,17.9898709
8.4676331,1567.6196518,87.1972143,95.4344132,172.3348167,47.1843278,17.9898738
8.4999663,1570.3910061,86.7023401,95.7441899,172.6915804,47.184331,17.9898779
8.548466,1574.5181416,85.9691118,96.208217,173.2247676,47.1843358,17.9898841
8.598466,1578.7357958,85.2212391,96.6868781,173.7709817,47.1843408,17.9898904
8.6435246,1582.5046276,84.5529632,97.1191636,174.2595699,47.1843451,17.9898961
8.6813473,1585.6449626,83.9950325,97.4828982,174.6668685,47.1843488,17.9899009
8.7277304,1589.4671954,83.3134678,97.9297702,175.1631216,47.1843533,17.9899068
8.7777304,1593.5520266,82.5826982,98.4121991,175.6944081,47.1843581,17.9899132
8.8277304,1597.6002193,81.8542534,98.8949045,176.2223789,47.1843628,17.9899196
8.8777304,1601.611864,81.1278752,99.3771507,176.7477766,47.1843675,17.989926
8.9277304,1605.5870691,80.4036148,99.8584186,177.2711279,47.1843722,17.9899324
8.9677767,1608.7446282,79.8223561,100.2424514,177.6895224,47.184376,17.9899374
8.9974361,1611.0681379,79.3935366,100.5257208,177.9992857,47.1843788,17.9899412
9.0304207,1613.6371493,78.9185094,100.8396188,178.3436499,47.1843819,17.9899453
9.059025,1615.8522514,78.507986,101.1107819,178.6422649,47.1843846,17.9899489
9.0920252,1618.3931686,78.0391711,101.4225757,178.9866031,47.1843877,17.9899531
9.1415256,1622.1755852,77.345456,101.8894524,179.5015794,47.1843923,17.9899592
9.1915256,1625.9613487,76.6537479,102.3616365,180.0184045,47.1843969,17.9899655
9.2174344,1627.9094125,76.298267,102.6071253,180.2843404,47.1843993,17.9899687
9.2411798,1629.6866891,75.9734189,102.8327523,180.526811,47.1844015,17.9899717
9.2661667,1631.548516,75.6322266,103.0707886,180.7807062,47.1844038,17.9899749
9.2964816,1633.7958312,75.2185788,103.3602229,181.0872187,47.1844065,17.9899787
9.3419539,1637.1431555,74.5995986,103.7951183,181.5444327,47.1844107,17.9899844
9.3919539,1640.791122,73.9216346,104.2740432,182.0439506,47.1844152,17.9899908
9.4419539,1644.4049399,73.2428335,104.752902,182.5409174,47.1844196,17.9899971
9.4894038,1647.8027479,72.5965758,105.2057693,183.0116361,47.1844239,17.9900031
9.5250431,1650.3345225,72.1125199,105.5444649,183.365048,47.184427,17.9900076
9.5587144,1652.7105424,71.6567097,105.8632577,183.6988951,47.18443,17.9900118
9.5937532,1655.1666724,71.1849321,106.1937992,184.0462216,47.1844332,17.9900162
9.6363679,1658.1314724,70.6155002,106.5944144,184.4683131,47.184437,17.9900215
9.6863679,1661.5790373,69.9540352,107.063068,184.9625896,47.1844414,17.9900277
9.7363679,1664.9934221,69.2996574,107.5311136,185.4550091,47.1844458,17.9900339
9.7863679,1668.3749429,68.6514122,107.999393,185.9448012,47.1844502,17.9900401
9.8266055,1671.0725757,68.134548,108.3771619,186.3363532,47.1844538,17.9900451
9.855527,1672.998618,67.765096,108.64954,186.6160317,47.1844563,17.9900487
9.8825367,1674.7876103,67.421139,108.9046346,186.8758229,47.1844586,17.9900521
9.9115248,1676.6972137,67.0526711,109.1791351,187.1531995,47.1844611,17.9900557
9.9501801,1679.2268495,66.5606485,109.5459211,187.5211663,47.1844644,17.9900605
10.0001801,1682.4703492,65.9234095,110.0204593,187.9950079,47.1844687,17.9900668
10.0501801,1685.6816404,65.2858654,110.4942457,188.4673132,47.1844729,17.9900731
10.1001801,1688.8606876,64.6475958,110.9664203,188.938912,47.1844772,17.9900793
10.1383461,1691.2656193,64.1619854,111.3253945,189.2987678,47.1844804,17.9900841
10.1883461,1694.3879826,63.5297444,111.7940201,189.7698343,47.1844846,17.9900903
10.2347265,1697.2557779,62.9461338,112.2270632,190.2064276,47.1844886,17.990096
10.2847265,1700.3168458,62.3234358,112.6924935,190.6763643,47.1844928,17.9901022
10.3347265,1703.3465629,61.7076366,113.1573566,191.1447339,47.184497,17.9901083
10.3847265,1706.3452293,61.0973121,113.6224864,191.6107761,47.1845012,17.9901145
10.4347265,1709.3130522,60.4899798,114.0882794,192.0741407,47.1845054,17.9901207
10.4847265,1712.2501011,59.8838381,114.554314,192.535254,47.1845095,17.9901268
10.5347265,1715.156517,59.2823567,115.0206398,192.9940952,47.1845136,17.990133
10.5847265,1718.0325028,58.6842792,115.4877205,193.4502498,47.1845177,17.9901392
10.6347265,1720.878141,58.0867212,115.9552806,193.9040055,47.1845218,17.9901454
10.6847265,1723.6934389,57.4898046,116.4226377,194.3560327,47.1845259,17.9901515
10.7347265,1726.4784929,56.8966815,116.8896695,194.80647,47.1845299,17.9901577
10.7847265,1729.2335328,56.3090276,117.3569992,195.2547546,47.184534,17.9901639
10.8347265,1731.9587476,55.7233586,117.8250245,195.7005359,47.184538,17.9901701
10.8847265,1734.6540921,55.1348217,118.2929704,196.144557,47.184542,17.9901763
10.9347265,1737.319438,54.5438788,118.7597892,196.5878041,47.1845459,17.9901825
10.9756741,1739.4797869,54.0577191,119.14057,196.9508604,47.1845492,17.9901875
11.0093434,1741.2409686,53.658356,119.4523594,197.2496869,47.1845519,17.9901916
11.0414903,1742.9097597,53.27764,119.7488741,197.5353314,47.1845545,17.9901956
11.072492,1744.5073166,52.9119085,120.0336965,197.8111466,47.1845569,17.9901993
11.1076839,1746.3068609,52.5001796,120.3558094,198.1245388,47.1845598,17.9902036
11.1552484,1748.7157439,51.9497755,120.7896313,198.5481784,47.1845636,17.9902093
11.2052484,1751.2193203,51.3764725,121.2443526,198.993077,47.1845676,17.9902153
11.2552484,1753.6937624,50.8088783,121.6981912,199.4371291,47.1845716,17.9902214
11.3052484,1756.1393328,50.246162,122.1519289,199.8796207,47.1845755,17.9902274
11.3552484,1758.5562375,49.6883276,122.606291,200.3198733,47.1845795,17.9902334
11.388275,1760.1370716,49.3226662,122.9073994,200.6088307,47.1845821,17.9902374
11.4131535,1761.3197382,49.0484435,123.1350493,200.8252328,47.1845841,17.9902404
11.4365213,1762.4242157,48.7913848,123.34961,201.0274192,47.1845859,17.9902432
11.4605303,1763.5525878,48.5277214,123.570777,201.2340972,47.1845877,17.9902461
11.4855425,1764.7211962,48.2536017,123.8019223,201.4483092,47.1845897,17.9902492
11.5119232,1765.9461154,47.965037,124.0464821,201.6730751,47.1845917,17.9902524
11.5416675,1767.3178326,47.6400347,124.3230397,201.9251959,47.1845939,17.9902561
11.5794083,1769.044019,47.2274062,124.6748353,202.2434683,47.1845968,17.9902607
11.6294083,1771.3062163,46.6787665,125.1413678,202.6633597,47.1846006,17.9902669
11.6794083,1773.5402165,46.1300212,125.6075705,203.0820763,47.1846043,17.9902731
11.7294083,1775.7459874,45.5798767,126.072904,203.5001352,47.1846081,17.9902792
11.7794083,1777.9234181,45.0272463,126.5365963,203.9182526,47.1846119,17.9902854
11.8246495,1779.8691536,44.5282512,126.9544043,204.2969395,47.1846153,17.9902909
11.8695572,1781.7775977,44.0339594,127.3674574,204.6732063,47.1846187,17.9902964
11.9160988,1783.7314217,43.5242393,127.7938282,205.0635175,47.1846222,17.990302
11.9660988,1785.8032472,42.9789647,128.2500468,205.4831497,47.1846259,17.9903081
12.0160988,1787.8470685,42.4390705,128.7046159,205.9028994,47.1846297,17.9903141
12.0660988,1789.8631643,41.9059035,129.1582801,206.3221142,47.1846335,17.9903201
12.1160988,1791.8517657,41.3765791,129.6116454,206.7402599,47.1846372,17.9903261
12.1660988,1793.8130196,40.8509926,130.0650065,207.1570768,47.184641,17.9903321
12.2160988,1795.7470751,40.3286849,130.518715,207.572251,47.1846447,17.9903381
12.2660988,1797.6540211,39.8078399,130.9728391,207.9857292,47.1846484,17.9903441
12.3160988,1799.5339139,39.2890923,131.4272857,208.3976081,47.1846522,17.9903501
12.3660988,1801.386822,38.7719807,131.8820374,208.8079177,47.1846558,17.9903561
12.4160988,1803.212817,38.2574888,132.3371063,209.2166628,47.1846595,17.9903621
12.4660988,1805.0119732,37.744285,132.7925292,209.6238279,47.1846632,17.9903682
12.5160988,1806.7842929,37.2312512,133.2479701,210.0297402,47.1846668,17.9903742
12.5660988,1808.5298187,36.721313,133.7033181,210.4345209,47.1846705,17.9903802
12.6160988,1810.2486767,36.2145368,134.1588958,210.8378966,47.1846741,17.9903862
12.6660988,1811.9409305,35.7087459,134.6147145,211.2398767,47.1846777,17.9903923
12.7160988,1813.6065994,35.2040701,135.0705747,211.6406601,47.1846813,17.9903983
12.7660988,1815.2456301,34.6968307,135.526001,212.040681,47.1846849,17.9904043
12.8160988,1816.8579749,34.1923193,135.980566,212.4403258,47.1846885,17.9904103
12.8660988,1818.443766,33.6915943,136.4345783,212.8393402,47.1846921,17.9904164
12.9160988,1820.0031738,33.1965431,136.8885032,213.2373323,47.1846957,17.9904224
12.9660988,1821.5363184,32.7021256,137.3425997,213.6340885,47.1846992,17.9904284
13.0160988,1823.0431582,32.2074739,137.7964754,214.0299585,47.1847028,17.9904344
13.0660988,1824.5236404,31.7119394,138.2497335,214.4252845,47.1847064,17.9904404
13.1160988,1825.9777382,31.2175853,138.7020902,214.8203078,47.1847099,17.9904464
13.1660988,1827.4053876,30.7199745,139.153159,215.2153467,47.1847135,17.9904523
13.2160988,1828.8064416,30.2219796,139.6022861,215.6109335,47.184717,17.9904583
13.2660988,1830.1809818,29.7295067,140.0495309,216.0070249,47.1847206,17.9904642
13.3160988,1831.5292122,29.2422208,140.4953295,216.4032785,47.1847241,17.9904701
13.3660988,1832.8512794,28.7589455,140.9399418,216.7994935,47.1847277,17.990476
13.4160988,1834.1473104,28.2800618,141.3835748,217.1955104,47.1847313,17.9904818
13.4660988,1835.4174714,27.8070124,141.8266206,217.5910144,47.1847348,17.9904877
13.5160988,1836.661953,27.33936,142.2696445,217.9855283,47.1847384,17.9904936
13.5660988,1837.8808611,26.8739901,142.7128903,218.3788402,47.1847419,17.9904994
13.6160988,1839.0742352,26.41158,143.1563109,218.7709936,47.1847454,17.9905053
13.6660988,1840.2421453,25.9523352,143.6000276,219.1618826,47.184749,17.9905112
13.7160988,1841.3846573,25.4965568,144.0441623,219.5513999,47.1847525,17.990517
13.7660988,1842.5018699,25.0458028,144.4890699,219.9392251,47.1847559,17.9905229
13.8160988,1843.5939049,24.5996854,144.9352909,220.3248652,47.1847594,17.9905288
13.8660988,1844.6608227,24.1560975,145.3829438,220.7082195,47.1847629,17.9905348
13.9160988,1845.7026498,23.7159058,145.8318811,221.0894369,47.1847663,17.9905407
13.9660988,1846.7194642,23.2805691,146.2822842,221.4683679,47.1847697,17.9905467
14.0160988,1847.7113252,22.8476588,146.7341861,221.8450033,47.1847731,17.9905526
14.0660988,1848.6782046,22.4157166,147.1870926,222.2198112,47.1847765,17.9905586
14.1160988,1849.6200516,21.9848355,147.6404652,222.5932883,47.1847798,17.9905646
14.1660988,1850.5368071,21.5549705,148.0938289,222.9658559,47.1847832,17.9905706
14.2160988,1851.4284733,21.1298726,148.547018,223.3376593,47.1847865,17.9905766
14.2660988,1852.2951132,20.7082677,149.0001208,223.7086265,47.1847898,17.9905826
14.3160988,1853.1367071,20.2886821,149.4529111,224.07893,47.1847932,17.9905886
14.3660988,1853.9532795,19.8750172,149.9053296,224.4486101,47.1847965,17.9905946
14.4160988,1854.7448912,19.4647724,150.3574546,224.8176035,47.1847998,17.9906006
14.4660988,1855.5115314,19.0583394,150.8091183,225.1860233,47.1848031,17.9906066
14.5160988,1856.2531911,18.6548173,151.2601725,225.5539589,47.1848064,17.9906125
14.5660988,1856.96984,18.2549721,151.7104131,225.9215306,47.1848097,17.9906185
14.6160988,1857.6614443,17.857851,152.1596402,226.2888476,47.184813,17.9906244
14.6660988,1858.3279595,17.4652494,152.6076285,226.6560281,47.1848163,17.9906304
14.7160988,1858.9694356,17.0809329,153.054434,227.0230354,47.1848196,17.9906363
14.7660988,1859.5859342,16.7024489,153.5001435,227.3898187,47.1848229,17.9906422
14.8160988,1860.1774886,16.3324527,153.9447554,227.7563768,47.1848262,17.9906481
14.8660988,1860.7441674,15.969958,154.3883694,228.1226584,47.1848295,17.9906539
14.9160988,1861.2860035,15.6157913,154.8309727,228.4886696,47.1848328,17.9906598
14.9660988,1861.8030779,15.2726332,155.2727006,228.8543469,47.1848361,17.9906656
15.0160988,1862.2954978,14.940447,155.7137758,229.2195867,47.1848394,17.9906715
15.0660988,1862.7633394,14.6187108,156.1543174,229.5843338,47.1848427,17.9906773
15.1160988,1863.2066835,14.3092044,156.5944532,229.9485255,47.184846,17.9906831
15.1660988,1863.6256343,14.0120735,157.0343699,230.3120624,47.1848492,17.9906889
15.2160988,1864.0202808,13.7271059,157.4741876,230.6748748,47.1848525,17.9906948
15.2660988,1864.3906452,13.4512273,157.9138101,231.0370104,47.1848557,17.9907006
15.3160988,1864.7367,13.1860593,158.3529532,231.3986086,47.184859,17.9907064
15.3660988,1865.0585407,12.9384932,158.7917327,231.7596018,47.1848622,17.9907122
15.4160988,1865.3563209,12.7057073,159.2304484,232.1198283,47.1848655,17.990718
15.4660988,1865.6300894,12.4867137,159.6690469,232.4793097,47.1848687,17.9907238
15.5160988,1865.8799208,12.2844411,160.1075432,232.8380308,47.1848719,17.9907296
15.5660988,1866.105948,12.10006,160.5461211,233.1958858,47.1848752,17.9907354
15.6160988,1866.3082766,11.9322183,160.9848754,233.5528197,47.1848784,17.9907412
15.6660988,1866.4869908,11.7823328,161.4238332,233.9088183,47.1848816,17.990747
15.7160988,1866.6421711,11.6492846,161.863007,234.263878,47.1848848,17.9907528
15.7660988,1866.7739021,11.536144,162.3024187,234.6179951,47.184888,17.9907587
15.8160988,1866.8823257,11.4427844,162.742262,234.9710808,47.1848911,17.9907645
15.8660988,1866.967514,11.36663,163.1825232,235.3231591,47.1848943,17.9907703
15.9160988,1867.0294755,11.3074473,163.6229844,235.6743573,47.1848975,17.9907761
15.9660988,1867.0683108,11.2712559,164.0637184,236.024665,47.1849006,17.990782
16.0160988,1867.0841864,11.2552487,164.5050269,236.373971,47.1849037,17.9907878
# Event APOGEE occurred at t=16.066 seconds
16.0660988,1867.0771778,11.258398,164.9469257,236.7223054,47.1849069,17.9907936
16.1160988,1867.0473255,11.2785308,165.3893132,237.0697543,47.18491,17.9907995
16.1660988,1866.9946796,11.3192282,165.8321325,237.4163885,47.1849131,17.9908054
16.2160988,1866.9193724,11.3813591,166.2756641,237.7621414,47.1849162,17.9908112
16.2660988,1866.8214904,11.4615142,166.7200503,238.1070115,47.1849193,17.9908171
16.3160988,1866.7010932,11.5617195,167.1653771,238.4510275,47.1849224,17.990823
16.3660988,1866.558248,11.6794978,167.6118191,238.7941876,47.1849255,17.9908289
16.4160988,1866.3929822,11.8156863,168.0594458,239.1365356,47.1849286,17.9908348
16.4660988,1866.205334,11.970053,168.5084729,239.4780629,47.1849317,17.9908408
16.5160988,1865.9953057,12.1404557,168.9590397,239.8187904,47.1849347,17.9908467
16.5660988,1865.7628334,12.3222804,169.4109628,240.1588542,47.1849378,17.9908527
16.6160988,1865.5078333,12.5180837,169.863966,240.4984187,47.1849408,17.9908587
16.6660988,1865.2302445,12.7283633,170.3180457,240.8375438,47.1849439,17.9908647
16.7160988,1864.9299995,12.9558592,170.773384,241.1762148,47.1849469,17.9908707
16.7660988,1864.6070099,13.1969697,171.2302358,241.5143794,47.18495,17.9908768
16.8160988,1864.2611498,13.4469251,171.6883945,241.8521382,47.184953,17.9908829
16.8660988,1863.8922924,13.70545,172.1474474,242.1896552,47.184956,17.9908889
16.9160988,1863.5003284,13.9721761,172.607043,242.5270628,47.1849591,17.990895
16.9660988,1863.0851797,14.2461614,173.0668092,242.8644958,47.1849621,17.9909011
17.0160988,1862.646763,14.5304222,173.5265061,243.2020279,47.1849651,17.9909072
17.0660988,1862.1849219,14.8270829,173.9861964,243.5395881,47.1849682,17.9909133
# Event EJECTION_CHARGE occurred at t=17.1 seconds
17.1,1861.8583594,15.035353,174.2979705,243.7684031,47.1849702,17.9909174
# Event RECOVERY_DEVICE_DEPLOYMENT occurred at t=17.101 seconds
17.1025,1861.8338459,15.0509299,174.3209672,243.785273,47.1849704,17.9909177
17.1035,1861.8240343,16.6671186,174.3301631,243.7920066,47.1849705,17.9909178
17.1111789,1861.7490651,16.4372847,174.4005845,243.8427711,47.1849709,17.9909187
17.1189544,1861.6738123,16.2121382,174.4715476,243.8925001,47.1849714,17.9909197
17.1271083,1861.5955796,15.9840019,174.5456037,243.9428948,47.1849718,17.9909207
17.13566,1861.5142472,15.7530868,174.6228891,243.9938776,47.1849723,17.9909217
17.1446431,1861.4295673,15.5192954,174.7036629,244.0454342,47.1849727,17.9909228
17.1540948,1861.3412671,15.2825402,174.7882098,244.097541,47.1849732,17.9909239
17.1634181,1861.2549265,15.0433534,174.8711792,244.1468649,47.1849736,17.990925
17.1724463,1861.1719995,14.8015881,174.9511242,244.1927384,47.1849741,17.990926
17.1819876,1861.0850477,14.5588939,175.0351919,244.2392788,47.1849745,17.9909271
17.1920526,1860.9940488,14.3131257,175.1234096,244.2862958,47.1849749,17.9909283
17.2026927,1860.8986141,14.0643262,175.2161553,244.3337727,47.1849753,17.9909295
17.2151995,1860.7873795,13.8097736,175.3245116,244.3867711,47.1849758,17.990931
17.2333328,1860.6278037,13.5339825,175.4804187,244.4583997,47.1849764,17.990933
17.2526711,1860.4597038,13.2814266,175.6452613,244.5281858,47.1849771,17.9909352
17.2730695,1860.2845236,13.023654,175.8177267,244.5946888,47.1849777,17.9909375
17.2902202,1860.1387756,12.756966,175.9617034,244.6452188,47.1849781,17.9909394
17.3091156,1859.9796547,12.4823101,176.1192966,244.695527,47.1849786,17.9909415
17.3318932,1859.7896704,12.1991477,176.3079207,244.7490596,47.1849791,17.990944
17.3597891,1859.55944,11.9113869,176.5371178,244.8045027,47.1849796,17.990947
17.3870353,1859.3368621,11.6331843,176.7592554,244.8484371,47.18498,17.99095
17.4108879,1859.1435767,11.3452678,176.9524242,244.8791713,47.1849802,17.9909525
17.4374607,1858.9296677,11.0585307,177.1662179,244.9055703,47.1849805,17.9909553
17.4665615,1858.6968191,10.7706511,177.3986733,244.925665,47.1849806,17.9909584
17.4938634,1858.4794161,10.4809044,177.6151342,244.9368091,47.1849807,17.9909613
17.5210589,1858.2635835,10.202457,177.8290909,244.9412073,47.1849808,17.9909641
17.5697021,1857.8787463,9.9127057,178.207589,244.9338464,47.1849807,17.9909691
17.6285494,1857.4144566,9.6301726,178.6586924,244.9006889,47.1849804,17.9909751
17.7179383,1856.7100359,9.350777,179.3319532,244.8035262,47.1849795,17.990984
17.8266419,1855.8526293,9.1495482,180.1370169,244.6138204,47.1849778,17.9909947
17.9289257,1855.0424155,8.9446891,180.8852628,244.3709089,47.1849757,17.9910046
18.0003338,1854.472933,8.7220848,181.4020928,244.1708873,47.1849739,17.9910114
18.1610302,1853.1758636,8.6091306,182.5447867,243.6497082,47.1849692,17.9910265
18.4027801,1851.188047,8.6039403,184.2283767,242.6947322,47.1849606,17.9910488
18.5492857,1849.9636383,8.5558383,185.2296226,242.0360794,47.1849547,17.991062
18.8146976,1847.7141744,8.6335106,187.0089117,240.7401808,47.184943,17.9910856
19.3024049,1843.5160035,8.7000036,190.2452066,238.0393953,47.1849187,17.9911284
19.538385,1841.4673358,8.7127512,191.7824576,236.6429914,47.1849062,17.9911487
20.038385,1837.1155397,8.7214043,194.9054716,233.7021075,47.1848797,17.9911901
20.538385,1832.7632208,8.7017806,197.8382876,230.8492683,47.184854,17.9912289
20.7866799,1830.6045505,8.7164436,199.2569749,229.4513802,47.1848415,17.9912477
21.0489734,1828.321751,8.7098764,200.7727455,227.9513649,47.184828,17.9912677
