t,a,v,e,n
0,0,0,0,0
0.01,3.89E-04,0.10997,0,3.89E-04
0.02,0.0028232,0.57864,0,0.0028232
0.03,0.0098409,1.4063,0,0.0098409
0.04,0.023981,2.5932,0,0.023981
0.05,0.047404,4.0319,0,0.047404
0.06,0.081354,5.571,0,0.081354
0.07,0.12622,7.1203,0,0.12622
0.08,0.18207,8.6771,0,0.18207
0.09,0.24896,10.241,0,0.24896
0.1,0.32694,11.813,0,0.32694
0.11,0.41604,13.389,0,0.41604
0.12,0.51627,14.962,0,0.51627
0.13,0.62762,16.532,0,0.62762
0.14,0.75006,18.1,0,0.75006
0.15,0.88358,19.665,0,0.88358
0.16,1.0282,21.228,0,1.0282
0.17,1.1838,22.788,0,1.1838
0.18,1.3504,24.346,0,1.3504
0.19,1.5281,25.901,0,1.5281
0.2,1.7167,27.455,0,1.7167
0.21,1.9163,29.01,0,1.9163
0.22,2.127,30.566,0,2.127
0.23,2.3486,32.122,0,2.3486
0.24,2.5813,33.679,0,2.5813
0.25,2.8249,35.237,0,2.8249
0.26,3.0796,36.796,0,3.0796
0.27,3.3453,38.355,0,3.3453
0.28,3.622,39.915,0,3.622
0.29,3.9098,41.475,0,3.9098
0.3,4.2086,43.037,0,4.2086
0.31,4.5184,44.599,0,4.5184
0.32,4.8393,46.161,0,4.8393
0.33,5.1712,47.724,0,5.1712
0.345,5.6893,50.071,-8.07E-08,5.6904
0.3675,6.5111,53.593,-5.11E-07,6.5179
0.40125,7.8442,58.884,-1.88E-06,7.8688
0.45125,10.042,66.753,-5.59E-06,10.113
0.50125,12.506,74.66,-1.14E-05,12.648
0.55125,15.238,82.605,-1.96E-05,15.474
0.60125,18.24,90.587,-3.02E-05,18.595
0.65125,21.513,98.607,-4.36E-05,22.009
0.70125,25.057,106.66,-6.00E-05,25.72
0.75125,28.875,114.75,-7.99E-05,29.728
0.80125,32.966,122.88,-1.03E-04,34.036
0.85125,37.331,131.04,-1.31E-04,38.645
0.90125,41.971,139.23,-1.63E-04,43.556
0.95125,46.886,147.46,-1.99E-04,48.772
1.0013,52.075,155.72,-2.39E-04,54.296
1.0513,57.539,164.02,-2.85E-04,60.13
1.1013,63.277,172.37,-3.37E-04,66.279
1.1513,69.289,180.76,-3.96E-04,72.744
1.2013,75.572,189.19,-4.62E-04,79.53
1.2513,82.127,197.66,-5.37E-04,86.641
1.3013,88.952,206.17,-6.21E-04,94.081
1.3513,96.045,214.72,-7.15E-04,101.85
1.4013,103.41,223.3,-8.20E-04,109.96
1.4513,111.03,231.91,-9.37E-04,118.4
1.5013,118.93,240.56,-0.0010653,127.19
1.5513,127.09,249.24,-0.0012048,136.32
1.6013,135.53,257.95,-0.0013548,145.79
1.6513,144.23,266.69,-0.0015144,155.6
1.7013,153.21,275.45,-0.001682,165.75
1.7513,162.46,284.23,-0.001856,176.24
1.8013,172,293.03,-0.0020349,187.08
1.8513,181.82,301.85,-0.0022177,198.25
1.9013,191.91,310.67,-0.0024042,209.76
1.9513,202.29,319.52,-0.0025947,221.62
2.0013,212.94,328.39,-0.0027896,233.82
2.0513,223.87,337.27,-0.0029887,246.37
2.1013,235.07,346.16,-0.0031914,259.27
2.1513,246.54,355.07,-0.0033989,272.53
2.2013,258.29,363.99,-0.0036134,286.14
2.2513,270.3,372.9,-0.003839,300.1
2.3013,282.59,381.78,-0.0040787,314.42
2.3513,295.16,390.64,-0.0043334,329.08
2.4012,308,399.48,-0.0045989,344.09
2.4512,321.12,408.29,-0.0048691,359.44
2.5012,334.5,417.07,-0.0051371,375.14
2.5512,348.15,425.82,-0.0054012,391.2
2.6012,362.07,434.55,-0.0056681,407.6
2.6512,376.25,443.25,-0.0059468,424.35
2.7012,390.69,451.91,-0.006242,441.44
2.7512,405.4,460.55,-0.0065494,458.88
2.8012,420.38,469.15,-0.0068577,476.66
2.8512,435.61,477.72,-0.0071601,494.78
2.9012,451.09,486.26,-0.0074629,513.24
2.9512,466.84,494.73,-0.007777,532.04
3.0012,482.84,503.13,-0.0081077,551.18
3.0512,499.09,511.45,-0.0084456,570.66
3.1012,515.59,519.7,-0.0087856,590.46
3.1512,532.34,527.86,-0.0091253,610.6
3.2012,549.33,535.95,-0.0094702,631.06
3.2512,566.56,543.96,-0.0098202,651.84
3.3012,584.03,551.9,-0.010171,672.95
3.3512,601.73,559.75,-0.010526,694.37
3.4012,619.67,567.53,-0.010884,716.11
3.4512,637.83,575.22,-0.01124,738.16
3.5012,656.23,582.84,-0.011603,760.52
3.5512,674.84,590.37,-0.011982,783.18
3.6012,693.68,597.83,-0.012366,806.15
3.6512,712.74,605.2,-0.012756,829.42
3.7012,732,612.38,-0.01316,852.98
3.7512,751.48,619.18,-0.013576,876.83
3.8012,771.14,625.59,-0.01398,900.95
3.8512,790.99,631.63,-0.014373,925.32
3.9012,811.01,637.28,-0.014769,949.93
3.9512,831.17,642.54,-0.015172,974.77
4.0012,851.49,647.42,-0.015584,999.82
4.0512,871.93,651.92,-0.016001,1025.1
4.1012,892.5,656.04,-0.016433,1050.5
4.1512,913.17,659.77,-0.016882,1076.1
4.2012,933.94,663.16,-0.017331,1101.8
4.2512,954.79,666.4,-0.017767,1127.7
4.3012,975.73,669.5,-0.018196,1153.7
4.3512,996.75,672.46,-0.018629,1179.9
4.4012,1017.8,675.28,-0.019069,1206.1
4.4512,1039,677.96,-0.01951,1232.5
4.5012,1060.2,680.5,-0.019943,1259
4.5512,1081.5,682.76,-0.020365,1285.7
4.6012,1102.9,684.67,-0.02079,1312.4
4.6512,1124.2,686.22,-0.021203,1339.2
4.7012,1145.6,687.42,-0.021582,1366
4.7512,1167.1,688.27,-0.021925,1392.9
4.8012,1188.5,688.78,-0.022282,1419.9
4.8512,1209.9,688.93,-0.022665,1446.8
4.9012,1231.3,688.76,-0.023031,1473.8
4.9512,1252.7,688.38,-0.023361,1500.8
5.0012,1274,687.84,-0.023676,1527.8
5.0512,1295.4,687.12,-0.02401,1554.7
5.1012,1316.6,686.24,-0.024356,1581.7
5.1512,1337.9,685.2,-0.024687,1608.6
5.2012,1359.1,683.99,-0.025008,1635.5
5.2512,1380.2,682.62,-0.025342,1662.3
5.3012,1401.3,681.08,-0.025692,1689.1
5.3512,1422.3,679.38,-0.026016,1715.9
5.4012,1443.2,677.52,-0.026288,1742.6
5.4512,1464.1,675.5,-0.026542,1769.2
5.5012,1484.8,673.33,-0.026816,1795.8
5.5512,1505.5,671.04,-0.027101,1822.3
5.6012,1526.1,668.63,-0.027374,1848.7
5.6512,1546.7,666.12,-0.027632,1875
5.7012,1567.1,663.49,-0.027896,1901.2
5.7512,1587.4,660.76,-0.028166,1927.3
5.8012,1607.7,657.92,-0.028427,1953.3
5.8512,1627.8,654.98,-0.02868,1979.3
5.9012,1647.8,651.93,-0.028934,2005.1
5.9512,1667.7,648.77,-0.029187,2030.8
6.0012,1687.5,645.52,-0.029436,2056.4
6.0512,1707.2,642.15,-0.02968,2081.9
6.1012,1726.8,638.69,-0.029919,2107.2
6.1512,1746.2,635.11,-0.030151,2132.4
6.2012,1765.5,631.4,-0.030373,2157.5
6.2512,1784.7,627.52,-0.030583,2182.5
6.3012,1803.8,623.49,-0.030781,2207.3
6.3512,1822.7,619.34,-0.030971,2231.9
6.4012,1841.5,615.22,-0.031163,2256.4
6.4512,1860.1,611.15,-0.03136,2280.7
6.5012,1878.6,607.13,-0.031551,2304.9
6.5512,1897,603.15,-0.031718,2329
6.6012,1915.2,599.23,-0.031858,2352.9
6.6512,1933.3,595.35,-0.031996,2376.6
6.7012,1951.3,591.51,-0.032158,2400.3
6.7512,1969.1,587.72,-0.032331,2423.7
6.8012,1986.8,583.97,-0.032477,2447.1
6.8512,2004.4,580.26,-0.032599,2470.3
6.9012,2021.9,576.6,-0.03272,2493.3
6.9512,2039.2,572.97,-0.032844,2516.2
7.0012,2056.4,569.39,-0.032957,2539
7.0512,2073.5,565.85,-0.033047,2561.7
7.1012,2090.5,562.35,-0.033112,2584.2
7.1512,2107.3,558.88,-0.033168,2606.6
7.2012,2124,555.46,-0.033228,2628.9
7.2512,2140.7,552.07,-0.033291,2651
7.3012,2157.2,548.72,-0.033344,2673.1
7.3512,2173.6,545.4,-0.033381,2695
7.4012,2189.8,542.12,-0.033404,2716.7
7.4512,2206,538.88,-0.033429,2738.4
7.5012,2222,535.67,-0.033458,2759.9
7.5512,2238,532.49,-0.033482,2781.4
7.6012,2253.8,529.35,-0.033485,2802.7
7.6512,2269.5,526.24,-0.033467,2823.9
7.7012,2285.2,523.17,-0.033445,2844.9
7.7512,2300.7,520.12,-0.033428,2865.9
7.8012,2316.1,517.11,-0.033399,2886.8
7.8512,2331.4,514.13,-0.033343,2907.5
7.9012,2346.6,511.18,-0.033265,2928.1
7.9512,2361.7,508.26,-0.033188,2948.7
8.0012,2376.7,505.37,-0.033117,2969.1
8.0512,2391.6,502.51,-0.033034,2989.4
8.1012,2406.4,499.68,-0.032922,3009.6
8.1512,2421.1,496.88,-0.032795,3029.7
8.2012,2435.7,494.1,-0.032685,3049.8
8.2512,2450.2,491.35,-0.032586,3069.7
8.3012,2464.6,488.64,-0.032467,3089.5
8.3512,2478.9,485.94,-0.032312,3109.2
8.4012,2493.2,483.28,-0.032146,3128.8
8.4512,2507.3,480.64,-0.031992,3148.3
8.5012,2521.4,478.02,-0.031842,3167.7
8.5512,2535.3,475.43,-0.031674,3187.1
8.6012,2549.2,472.87,-0.031486,3206.3
8.6512,2562.9,470.33,-0.031293,3225.4
8.7012,2576.6,467.81,-0.031106,3244.5
8.7512,2590.2,465.32,-0.030917,3263.4
8.8012,2603.7,462.86,-0.030715,3282.3
8.8512,2617.2,460.41,-0.030493,3301.1
8.9012,2630.5,457.99,-0.030263,3319.8
8.9512,2643.7,455.59,-0.030038,3338.4
9.0012,2656.9,453.21,-0.029811,3356.9
9.0512,2670,450.86,-0.029564,3375.3
9.1012,2683,448.53,-0.029294,3393.7
9.1512,2695.9,446.21,-0.029014,3411.9
9.2012,2708.8,443.93,-0.028739,3430.1
9.2512,2721.5,441.66,-0.028462,3448.2
9.3012,2734.2,439.41,-0.02817,3466.2
9.3512,2746.8,437.18,-0.027857,3484.1
9.4013,2759.3,434.98,-0.027532,3502
9.4513,2771.8,432.79,-0.027204,3519.8
9.5013,2784.1,430.63,-0.026876,3537.5
9.5513,2796.4,428.48,-0.026539,3555.1
9.6013,2808.6,426.35,-0.026188,3572.6
9.6513,2820.7,424.24,-0.025824,3590.1
9.7013,2832.8,422.16,-0.025451,3607.5
9.7513,2844.8,420.08,-0.025071,3624.8
9.8013,2856.7,418.03,-0.024679,3642
9.8513,2868.5,416,-0.024274,3659.2
9.9013,2880.3,413.98,-0.023856,3676.3
9.9513,2892,411.98,-0.023426,3693.3
10.001,2903.6,410,-0.022986,3710.2
10.051,2915.2,408.03,-0.022538,3727.1
10.101,2926.6,406.09,-0.022079,3743.9
10.151,2938,404.16,-0.02161,3760.7
10.201,2949.4,402.24,-0.021132,3777.3
10.251,2960.6,400.34,-0.020649,3793.9
10.301,2971.8,398.46,-0.020159,3810.5
10.351,2983,396.59,-0.019659,3826.9
10.401,2994,394.74,-0.019144,3843.3
10.451,3005,392.9,-0.018612,3859.7
10.501,3016,391.08,-0.018067,3875.9
10.551,3026.8,389.27,-0.017519,3892.1
10.601,3037.6,387.48,-0.01697,3908.3
10.651,3048.4,385.71,-0.016416,3924.4
10.701,3059,383.94,-0.015849,3940.4
10.751,3069.6,382.19,-0.015261,3956.3
10.801,3080.2,380.46,-0.014653,3972.2
10.851,3090.6,378.74,-0.014031,3988
10.901,3101,377.03,-0.013403,4003.8
10.951,3111.4,375.34,-0.012774,4019.5
11.001,3121.7,373.66,-0.012139,4035.2
11.051,3131.9,372,-0.011491,4050.8
11.101,3142.1,370.34,-0.010825,4066.3
11.151,3152.2,368.71,-0.010139,4081.8
11.201,3162.2,367.08,-0.009437,4097.2
11.251,3172.2,365.46,-0.0087265,4112.5
11.301,3182.1,363.86,-0.008013,4127.8
11.351,3192,362.27,-0.0072976,4143.1
11.401,3201.8,360.7,-0.0065754,4158.2
11.451,3211.5,359.13,-0.0058397,4173.4
11.501,3221.2,357.58,-0.0050856,4188.5
11.551,3230.8,356.04,-0.0043141,4203.5
11.601,3240.4,354.51,-0.0035303,4218.4
11.651,3249.9,352.99,-0.0027401,4233.4
11.701,3259.4,351.49,-0.0019444,4248.2
11.751,3268.8,349.99,-0.0011397,4263
11.801,3278.1,348.51,-3.22E-04,4277.8
11.851,3287.4,347.04,5.11E-04,4292.5
11.901,3296.6,345.58,0.0013614,4307.1
11.951,3305.8,344.12,0.0022271,4321.7
12.001,3314.9,342.68,0.0031069,4336.3
12.051,3324,341.25,0.0039998,4350.8
12.101,3333,339.84,0.0049048,4365.2
12.151,3341.9,338.43,0.0058212,4379.6
12.201,3350.8,337.03,0.00675,4394
12.251,3359.7,335.64,0.0076928,4408.3
12.301,3368.5,334.26,0.0086512,4422.5
12.351,3377.2,332.89,0.0096259,4436.7
12.401,3385.9,331.53,0.010616,4450.9
12.451,3394.5,330.19,0.011621,4465
12.501,3403.1,328.85,0.012638,4479.1
12.551,3411.7,327.52,0.013665,4493.1
12.601,3420.1,326.2,0.0147,4507
12.651,3428.6,324.89,0.015746,4521
12.701,3437,323.59,0.016803,4534.8
12.751,3445.3,322.3,0.017874,4548.7
12.801,3453.6,321.02,0.01896,4562.5
12.851,3461.8,319.75,0.020063,4576.2
12.901,3470,318.48,0.021183,4589.9
12.951,3478.1,317.23,0.022318,4603.6
13.001,3486.2,315.98,0.023466,4617.2
13.051,3494.2,314.75,0.024626,4630.7
13.101,3502.2,313.52,0.025797,4644.3
13.151,3510.1,312.31,0.026979,4657.7
13.201,3518,311.1,0.028172,4671.2
13.251,3525.9,309.9,0.029379,4684.6
13.301,3533.7,308.71,0.030601,4698
13.351,3541.4,307.53,0.03184,4711.3
13.401,3549.1,306.36,0.033095,4724.5
13.451,3556.8,305.19,0.034367,4737.8
13.501,3564.4,304.04,0.035657,4751
13.551,3571.9,302.89,0.036961,4764.1
13.601,3579.4,301.75,0.038278,4777.3
13.651,3586.9,300.62,0.039607,4790.3
13.701,3594.3,299.5,0.040947,4803.4
13.751,3601.7,298.39,0.0423,4816.4
13.801,3609,297.28,0.043669,4829.3
13.851,3616.3,296.18,0.045054,4842.3
13.901,3623.5,295.09,0.046459,4855.1
13.951,3630.7,294,0.047882,4868
14.001,3637.9,292.92,0.049321,4880.8
14.051,3645,291.85,0.050774,4893.6
