# PML Intruder 38mm J270-11 SW (Up to date)
# 904 data points written for 7 variables.
# Simulation warnings:
#   Discontinuity in rocket body diameter:  "Nose cone, Payload section"
#
# Time (s),Altitude (m),Total velocity (m/s),Position East of launch (m),Position North of launch (m),Latitude (°),Longitude (°)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
9.4955798,1230.4329191,59.665766,44.6838828,-9.714035,47.1826906,17.9892023
9.5455798,1233.3901767,59.0466961,44.9315422,-9.6809929,47.1826909,17.9892055
9.5955798,1236.3163152,58.430567,45.180589,-9.6460608,47.1826912,17.9892088
9.6455798,1239.21146,57.8155364,45.4306037,-9.6096628,47.1826916,17.9892121
9.6955798,1242.0757139,57.2008395,45.6809123,-9.5724756,47.1826919,17.9892154
9.7455798,1244.9091675,56.5881516,45.930887,-9.5351291,47.1826922,17.9892188
9.7955798,1247.7119725,55.9790356,46.1807498,-9.4974084,47.1826926,17.9892221
9.8455798,1250.4842536,55.3719122,46.4304325,-9.459387,47.1826929,17.9892254
9.8955798,1253.2261382,54.7676531,46.6799131,-9.4210925,47.1826933,17.9892287
9.9455798,1255.9377569,54.1658611,46.929221,-9.3825023,47.1826936,17.989232
9.9955798,1258.6192276,53.5661617,47.1782784,-9.3437,47.182694,17.9892353
10.0455798,1261.2706676,52.9689828,47.4270121,-9.3047647,47.1826943,17.9892385
10.0955798,1263.8922154,52.3755837,47.675558,-9.2655681,47.1826947,17.9892418
10.1455798,1266.4840209,51.784615,47.9241713,-9.2258633,47.182695,17.9892451
10.1955798,1269.0461478,51.1917231,48.1723361,-9.1861672,47.1826954,17.9892484
10.2429453,1271.445923,50.6316639,48.4062465,-9.1493335,47.1826957,17.9892515
10.2929453,1273.9504871,50.0463425,48.6525177,-9.1106811,47.1826961,17.9892548
10.3429453,1276.4257387,49.463578,48.8983883,-9.0720067,47.1826964,17.989258
10.3929453,1278.8718193,48.8853267,49.1441072,-9.0330682,47.1826968,17.9892613
10.4429453,1281.2888962,48.312351,49.3904091,-8.9931401,47.1826971,17.9892645
10.4929453,1283.677115,47.7433835,49.6380044,-8.9515196,47.1826975,17.9892678
10.5421101,1285.997415,47.1865824,49.8830326,-8.9086416,47.1826979,17.989271
10.5917108,1288.3102296,46.6264073,50.1317735,-8.8634625,47.1826983,17.9892743
10.6417108,1290.61323,46.0622267,50.3836658,-8.816388,47.1826987,17.9892777
10.6917108,1292.8877626,45.4988134,50.6362546,-8.7682364,47.1826991,17.989281
10.7417108,1295.1338985,44.9350322,50.8891523,-8.7193983,47.1826996,17.9892844
10.7917108,1297.3516462,44.3684073,51.1415564,-8.6706747,47.1827,17.9892877
10.8417108,1299.5410009,43.8017178,51.392764,-8.6227663,47.1827005,17.989291
10.8917108,1301.7020655,43.2392689,51.6429035,-8.5755523,47.1827009,17.9892943
10.9417108,1303.8349855,42.6798406,51.8923892,-8.5286293,47.1827013,17.9892976
10.9917108,1305.9398402,42.1210384,52.1411681,-8.482054,47.1827017,17.9893009
11.0417108,1308.0167032,41.5644279,52.3891371,-8.4359317,47.1827021,17.9893042
11.0917108,1310.0656909,41.0107748,52.6364787,-8.3900855,47.1827025,17.9893075
11.1417108,1312.0869123,40.4600513,52.8833289,-8.3443839,47.182703,17.9893107
11.1917108,1314.0805091,39.9146575,53.1301331,-8.298389,47.1827034,17.989314
11.2417108,1316.0466421,39.3745917,53.3776743,-8.2513271,47.1827038,17.9893173
11.2917108,1317.9854297,38.8371437,53.6264541,-8.2027016,47.1827042,17.9893206
11.3417108,1319.8969402,38.2997958,53.876346,-8.1526404,47.1827047,17.9893239
11.3917108,1321.7812215,37.7630363,54.1269561,-8.1015372,47.1827051,17.9893272
11.4417108,1323.6383528,37.2288806,54.3782954,-8.0493846,47.1827056,17.9893305
11.4917108,1325.4684182,36.6959988,54.6304398,-7.9961112,47.1827061,17.9893339
11.5417108,1327.2714701,36.1633811,54.883142,-7.9419667,47.1827066,17.9893372
11.5917108,1329.0475609,35.6311243,55.1362078,-7.887148,47.1827071,17.9893406
11.6417108,1330.7967246,35.0993829,55.3893564,-7.831937,47.1827076,17.9893439
11.6917108,1332.5190374,34.5696827,55.6426438,-7.7762834,47.1827081,17.9893473
11.7417108,1334.2145408,34.0395157,55.8959228,-7.7203365,47.1827086,17.9893506
11.7917108,1335.8832458,33.5078443,56.1489018,-7.6643862,47.1827091,17.989354
11.8417108,1337.5251103,32.9740963,56.4010812,-7.6089232,47.1827096,17.9893573
11.8917108,1339.140159,32.4416123,56.6523082,-7.5540999,47.1827101,17.9893606
11.9417108,1340.7284373,31.9096664,56.9025226,-7.4999778,47.1827105,17.9893639
11.9917108,1342.2900113,31.3807551,57.1517391,-7.4465456,47.182711,17.9893672
12.0417108,1343.825024,30.8561156,57.4002988,-7.3934751,47.1827115,17.9893705
12.0917108,1345.3335881,30.3346047,57.6484156,-7.3405611,47.182712,17.9893738
12.1417108,1346.8158294,29.8168058,57.8963923,-7.287511,47.1827125,17.9893771
12.1917108,1348.2718396,29.3015341,58.144383,-7.2341762,47.1827129,17.9893804
12.2417108,1349.70172,28.7895847,58.3926323,-7.1803176,47.1827134,17.9893836
12.2917108,1351.1055335,28.2772934,58.6411686,-7.1259083,47.1827139,17.9893869
12.3417108,1352.4832806,27.7649326,58.8896404,-7.0712928,47.1827144,17.9893902
12.3917108,1353.8350438,27.2566792,59.1382139,-7.0163093,47.1827149,17.9893935
12.4417108,1355.1609085,26.7499682,59.387092,-6.9607592,47.1827154,17.9893968
12.4917108,1356.4609229,26.2453331,59.6362417,-6.9046757,47.1827159,17.9894001
12.5417108,1357.735178,25.7449397,59.8859806,-6.8477459,47.1827164,17.9894034
12.5917108,1358.9837415,25.2450502,60.1364517,-6.7898297,47.1827169,17.9894067
12.6417108,1360.2066286,24.7448615,60.3873646,-6.7312149,47.1827175,17.98941
12.6917108,1361.4038826,24.2464615,60.6386691,-6.6719527,47.182718,17.9894134
12.7417108,1362.5755419,23.748193,60.8902904,-6.6121181,47.1827185,17.9894167
12.7917108,1363.7216261,23.2500603,61.1420387,-6.5518995,47.1827191,17.98942
12.8417108,1364.8421675,22.7533594,61.3938278,-6.4913828,47.1827196,17.9894234
12.8917108,1365.9372122,22.2575599,61.6456672,-6.4305594,47.1827202,17.9894267
12.9417108,1367.0067673,21.7608158,61.8973589,-6.3696209,47.1827207,17.98943
12.9917108,1368.0508447,21.2654167,62.1487501,-6.3087132,47.1827213,17.9894333
13.0417108,1369.0695091,20.7732319,62.3999577,-6.2477251,47.1827218,17.9894367
13.0917108,1370.0628318,20.2839824,62.6511362,-6.1865088,47.1827224,17.98944
13.1417108,1371.0308841,19.7982247,62.9024508,-6.1249025,47.1827229,17.9894433
13.1917108,1371.9737353,19.3150669,63.1540676,-6.0627425,47.1827235,17.9894466
13.2417108,1372.8914258,18.8338785,63.405991,-6.0000236,47.182724,17.98945
13.2917108,1373.7840148,18.3561474,63.6583362,-5.9366311,47.1827246,17.9894533
13.3417108,1374.6515605,17.8817473,63.9112103,-5.8724575,47.1827252,17.9894567
13.3917108,1375.4941245,17.4094502,64.1647388,-5.807377,47.1827258,17.98946
13.4417108,1376.3117067,16.9369887,64.4187097,-5.7415969,47.1827264,17.9894634
13.4917108,1377.1043335,16.4661572,64.6730604,-5.6751757,47.182727,17.9894667
# Event EJECTION_CHARGE occurred at t=13.5 seconds
13.5,1377.2333262,16.3878429,64.71525,-5.6641161,47.1827271,17.9894673
# Event RECOVERY_DEVICE_DEPLOYMENT occurred at t=13.501 seconds
13.5025,1377.2720952,16.364216,64.7279745,-5.6607789,47.1827271,17.9894675
13.5035,1377.2875679,16.079303,64.7330651,-5.6594388,47.1827271,17.9894675
13.5084119,1377.3629189,15.8558028,64.7580912,-5.652712,47.1827272,17.9894679
13.5133876,1377.4381624,15.6382814,64.7834792,-5.6456557,47.1827272,17.9894682
13.5185469,1377.515052,15.4176494,64.8098429,-5.6380871,47.1827273,17.9894686
13.5238978,1377.5936069,15.1940499,64.837227,-5.6299725,47.1827274,17.9894689
13.5294523,1377.6739002,14.9673544,64.8656986,-5.6212696,47.1827274,17.9894693
13.5352238,1377.7560084,14.7374338,64.8953305,-5.6119322,47.1827275,17.9894697
13.5412265,1377.8400128,14.5041499,64.9262023,-5.601909,47.1827276,17.9894701
13.5474764,1377.9260004,14.2673543,64.9584016,-5.5911437,47.1827277,17.9894705
13.5539907,1378.014064,14.0268876,64.9920247,-5.5795735,47.1827278,17.989471
13.5608561,1378.1051901,13.7830653,65.0275278,-5.5670028,47.1827279,17.9894714
13.5680742,1378.1991828,13.5358877,65.0649314,-5.5533784,47.1827281,17.9894719
13.5756297,1378.2956278,13.2847405,65.1041687,-5.538679,47.1827282,17.9894725
13.5835514,1378.3946737,13.0292941,65.1454036,-5.5227966,47.1827283,17.989473
13.5918701,1378.4964588,12.7693387,65.1888111,-5.5056121,47.1827285,17.9894736
13.6006199,1378.6011334,12.5046422,65.2345889,-5.4869901,47.1827287,17.9894742
13.6098574,1378.7090625,12.235129,65.2830535,-5.4667368,47.1827288,17.9894748
13.6198477,1378.8228954,11.9635921,65.3356296,-5.4441611,47.182729,17.9894755
13.6304269,1378.9402615,11.6880979,65.3914961,-5.4195071,47.1827293,17.9894763
13.6416686,1379.0615124,11.4073737,65.4510869,-5.3924816,47.1827295,17.989477
13.6536462,1379.1868994,11.1212516,65.5148437,-5.3627666,47.1827298,17.9894779
13.6662343,1379.3145954,10.826601,65.5821549,-5.3305356,47.1827301,17.9894788
13.6790941,1379.4408811,10.5195484,65.6512423,-5.2965813,47.1827304,17.9894797
13.692887,1379.5718217,10.202897,65.7257008,-5.259052,47.1827307,17.9894807
13.7076943,1379.7073903,9.8778127,65.8060421,-5.2175301,47.1827311,17.9894817
13.7232836,1379.8447353,9.5420214,65.8910713,-5.1724938,47.1827315,17.9894829
13.7397474,1379.984029,9.1938441,65.9813473,-5.1235311,47.1827319,17.9894841
13.757602,1380.1286799,8.8332992,66.0797777,-5.068893,47.1827324,17.9894854
13.7755461,1380.2676186,8.4563526,66.1792177,-5.0124692,47.1827329,17.9894867
13.7930478,1380.3971894,8.0605695,66.2766398,-4.9561044,47.1827334,17.989488
13.8122893,1380.5331729,7.6525322,66.3841564,-4.8927747,47.182734,17.9894894
13.8325157,1380.6691257,7.2243671,66.4975447,-4.8248345,47.1827346,17.9894909
13.8544262,1380.8086789,6.7773915,66.6206826,-4.7498606,47.1827353,17.9894925
13.8803385,1380.9638326,6.3053122,66.7665825,-4.6596036,47.1827361,17.9894944
13.9162157,1381.1617834,5.7899155,66.9689636,-4.5321038,47.1827372,17.9894971
13.9602977,1381.3794795,5.2687831,67.2182976,-4.3716482,47.1827387,17.9895004
14.0151277,1381.6131349,4.7704245,67.5298331,-4.1663446,47.1827405,17.9895045
14.0735817,1381.8196026,4.1860155,67.8638799,-3.940933,47.1827426,17.989509
14.1362074,1381.9952438,3.489352,68.2235544,-3.6932462,47.1827448,17.9895137
14.2196952,1382.160797,2.7304064,68.7049567,-3.3554906,47.1827478,17.9895201
# Event APOGEE occurred at t=14.337 seconds
14.3374989,1382.2685996,2.0278514,69.3864428,-2.8683286,47.1827522,17.9895291
14.5702512,1382.0716933,2.7346464,70.7375138,-1.8803808,47.1827611,17.989547
14.8659895,1381.081334,4.8365927,72.4537483,-0.5879273,47.1827727,17.9895697
14.9769918,1380.5191829,5.5972303,73.0969378,-0.0898163,47.1827772,17.9895782
15.0760238,1379.9547397,6.1613078,73.6726037,0.366474,47.1827813,17.9895858
15.1944834,1379.2145265,6.6284225,74.3636458,0.9275266,47.1827863,17.989595
15.3137249,1378.4095161,7.0209143,75.0589768,1.5058253,47.1827915,17.9896042
15.4553524,1377.3921064,7.4211618,75.8818993,2.206969,47.1827978,17.9896151
15.6183871,1376.159263,7.7613961,76.8274708,3.0338799,47.1828053,17.9896276
15.7839226,1374.8601637,7.9729032,77.7820211,3.8889669,47.182813,17.9896402
16.0280151,1372.8899974,8.1872492,79.17951,5.1723254,47.1828245,17.9896587
16.3874477,1369.9239427,8.3265668,81.2151591,7.0956574,47.1828418,17.9896856
16.5958699,1368.1899551,8.3730608,82.404799,8.2430128,47.1828521,17.9897014
16.8225143,1366.3036891,8.3406435,83.729902,9.5338054,47.1828637,17.9897189
17.1959168,1363.1945942,8.3426199,85.9831755,11.7496542,47.1828837,17.9897487
17.4010018,1361.48675,8.341751,87.2416154,12.9950645,47.1828949,17.9897654
17.9010018,1357.3188473,8.3433987,90.212135,15.9460774,47.1829214,17.9898047
18.2977819,1354.0090233,8.3474009,92.5354695,18.2623237,47.1829422,17.9898354
18.7977819,1349.8368916,8.3453448,95.5345373,21.2568199,47.1829692,17.9898751
19.2977819,1345.6643359,8.3467085,98.5563834,24.2765733,47.1829963,17.9899151
19.7977819,1341.495952,8.3322548,101.4868362,27.2059573,47.1830227,17.9899539
20.2977819,1337.3276505,8.3461452,104.3501853,30.0686598,47.1830484,17.9899918
20.7977819,1333.1579159,8.3351961,107.1707255,32.8887269,47.1830738,17.9900291
20.9960028,1331.5094916,8.3920889,108.296256,34.0140935,47.1830839,17.990044
21.0964019,1330.6757702,8.3087799,108.8800753,34.5978323,47.1830891,17.9900517
21.5964019,1326.5126181,8.3439567,111.7993589,37.5167317,47.1831154,17.9900903
22.0964019,1322.3444478,8.3309472,114.7781853,40.4951933,47.1831422,17.9901297
22.5964019,1318.1781404,8.3365204,117.7927276,43.5093789,47.1831693,17.9901696
23.0964019,1314.0109584,8.332688,120.8145645,46.5308624,47.1831965,17.9902096
23.365597,1311.7727228,8.3489634,122.4099764,48.1260851,47.1832108,17.9902307
23.4899776,1310.740246,8.3137052,123.1306176,48.8466391,47.1832173,17.9902403
23.678584,1309.173998,8.3392635,124.242462,49.9583514,47.1832273,17.990255
24.178584,1305.0235059,8.3089037,127.3357519,53.0512918,47.1832551,17.9902959
24.678584,1300.8663683,8.3311838,130.5701366,56.2853272,47.1832842,17.9903387
24.9313919,1298.7646299,8.3485419,132.1872832,57.9022973,47.1832987,17.9903601
25.4313919,1294.6306457,8.264762,135.1436364,60.8583033,47.1833253,17.9903992
25.6414105,1292.8961118,8.2834855,136.3199358,62.0344572,47.1833359,17.9904148
25.8787358,1290.9286336,8.3062282,137.6474453,63.3618019,47.1833478,17.9904324
26.3787358,1286.7755284,8.3155725,140.3556568,66.0696653,47.1833722,17.9904682
26.7660704,1283.5555446,8.3185751,142.4267647,68.1405031,47.1833908,17.9904956
27.1991872,1279.9620902,8.2975794,144.8652489,70.5786855,47.1834127,17.9905279
27.6071094,1276.5778639,8.3157858,147.2695226,72.9826752,47.1834343,17.9905597
28.1071094,1272.4249564,8.3030341,150.3212256,76.0340298,47.1834618,17.9906001
28.4106302,1269.9058914,8.3116729,152.197785,77.9103777,47.1834786,17.9906249
28.9106302,1265.7559761,8.3033517,155.173013,80.8852574,47.1835054,17.9906643
29.2264217,1263.135121,8.3094977,157.0295402,82.7415646,47.1835221,17.9906888
29.5270497,1260.6387709,8.308858,158.8106959,84.5225109,47.1835381,17.9907124
30.0270497,1256.4845757,8.3103389,161.7778893,87.4893556,47.1835648,17.9907517
30.5270497,1252.332914,8.300246,164.7060212,90.4171388,47.1835911,17.9907904
30.8745241,1249.4501765,8.3040261,166.7301501,92.4410257,47.1836093,17.9908172
31.3745241,1245.3004079,8.304693,169.7274092,95.4379366,47.1836363,17.9908569
31.8745241,1241.1485421,8.3043592,172.7788012,98.4889802,47.1836637,17.9908972
32.3745241,1236.9971529,8.3018075,175.8249724,101.5348029,47.1836911,17.9909375
32.8745241,1232.8468692,8.3001919,178.8285971,104.5380794,47.1837181,17.9909773
33.2780738,1229.5015279,8.2911398,181.2919702,107.0011717,47.1837403,17.9910099
33.4060968,1228.4430146,8.3944647,182.0789983,107.788111,47.1837473,17.9910203
33.5549003,1227.2143219,8.3087907,182.9688765,108.6778861,47.1837553,17.9910321
33.6677063,1226.2821974,8.2683242,183.6356123,109.3445439,47.1837613,17.9910409
33.8701609,1224.6071723,8.2864017,184.8401451,110.5489363,47.1837722,17.9910568
34.1574041,1222.2274952,8.2906999,186.5559496,112.2645417,47.1837876,17.9910795
34.6574041,1218.0823917,8.2918566,189.4924512,115.2006961,47.183814,17.9911184
35.1574041,1213.9365952,8.2932781,192.4040777,118.1119752,47.1838402,17.9911569
35.6574041,1209.7980635,8.2695441,195.4303795,121.1379302,47.1838674,17.991197
35.9356369,1207.4978724,8.282625,197.1495157,122.8568738,47.1838828,17.9912197
36.3405552,1204.1526041,8.2716052,199.5441392,125.2512173,47.1839044,17.9912514
36.6441312,1201.6440273,8.2768953,201.2781782,126.9850465,47.18392,17.9912743
37.1441312,1197.5029116,8.287779,204.1453585,129.8518806,47.1839458,17.9913123
37.5498703,1194.145647,8.27448,206.420642,132.1268832,47.1839662,17.9913424
38.0498703,1190.017368,8.2617978,209.0427041,134.7486,47.1839898,17.9913771
38.3395247,1187.6248608,8.2732963,210.51698,136.222676,47.184003,17.9913966
38.8395247,1183.4888168,8.2781235,213.1344824,138.8398328,47.1840266,17.9914312
39.3395247,1179.3556001,8.2628806,215.8809698,141.5859746,47.1840513,17.9914676
39.7313697,1176.1169882,8.2748098,218.0816271,143.7863612,47.1840711,17.9914967
40.2313697,1171.9796035,8.2760778,220.872881,146.5772694,47.1840962,17.9915336
40.7313697,1167.8453929,8.264388,223.6069105,149.3109532,47.1841207,17.9915698
41.0445004,1165.259297,8.2700885,225.3105195,151.0143459,47.1841361,17.9915924
41.5445004,1161.127441,8.2714487,228.1117005,153.8151817,47.1841613,17.9916294
42.0445004,1156.993679,8.265853,230.9066266,156.6097625,47.1841864,17.9916664
42.5445004,1152.8645007,8.2567088,233.5930137,159.2958045,47.1842105,17.991702
42.7961137,1150.7893495,8.2719994,234.9360672,160.6386847,47.1842226,17.9917197
43.2961137,1146.6741582,8.2322505,237.7844447,163.4867187,47.1842482,17.9917574
43.5808676,1144.3298648,8.2491607,239.4695865,165.1716651,47.1842634,17.9917797
43.9478641,1141.3014383,8.259449,241.6513413,167.3531676,47.184283,17.9918086
44.4478641,1137.1752476,8.2519685,244.7189745,170.4204569,47.1843106,17.9918492
44.9478641,1133.0495705,8.2565335,247.8989158,173.600054,47.1843392,17.9918913
45.4478641,1128.9222051,8.2558441,251.158509,176.859303,47.1843685,17.9919344
45.9478641,1124.7954128,8.253426,254.4161189,180.1165686,47.1843978,17.9919775
46.4478641,1120.6692924,8.2528931,257.6669683,183.3670738,47.184427,17.9920205
46.9478641,1116.5514039,8.2284761,261.0482304,186.7479923,47.1844574,17.9920653
47.2379155,1114.1648981,8.2423301,263.0522003,188.7517633,47.1844754,17.9920918
47.7379155,1110.0453351,8.2448547,266.420726,192.1199459,47.1845057,17.9921364
48.2379155,1105.9227707,8.2486921,269.7139693,195.4128458,47.1845353,17.9921799
48.7379155,1101.7991194,8.2462252,272.9887358,198.6872687,47.1845648,17.9922233
49.1896578,1098.0805886,8.2279075,275.8672267,201.5654497,47.1845907,17.9922614
49.6896578,1093.9716304,8.2270944,278.8697126,204.5675935,47.1846177,17.9923011
49.8996494,1092.2464084,8.2527665,280.1111697,205.8089071,47.1846288,17.9923175
50.0468641,1091.036703,8.2226415,280.9948711,206.6925078,47.1846368,17.9923292
50.3249696,1088.7492082,8.2363636,282.6449685,208.3424151,47.1846516,17.9923511
50.8249696,1084.6322372,8.2401166,285.5553165,211.2524208,47.1846778,17.9923896
51.3249696,1080.5131868,8.2368541,288.4564789,214.1532405,47.1847039,17.992428
51.7067324,1077.3767492,8.2215123,290.7596806,216.4561811,47.1847246,17.9924584
52.1990879,1073.3337539,8.2322472,293.8906933,219.5868578,47.1847527,17.9924999
52.6990879,1069.2202939,8.2277979,297.1850229,222.8808457,47.1847823,17.9925435
53.0641266,1066.2188286,8.2276449,299.5906901,225.2862634,47.184804,17.9925753
53.2331128,1064.8351606,8.3675844,300.6577176,226.3531759,47.1848136,17.9925894
53.3495075,1063.885369,8.2373993,301.3650489,227.0604284,47.1848199,17.9925988
53.5554284,1062.202079,8.2087811,302.5889802,228.28422,47.1848309,17.992615
53.749339,1060.6128889,8.2055507,303.7291454,229.4242535,47.1848412,17.9926301
54.0297141,1058.3109169,8.2220829,305.3630539,231.0579712,47.1848559,17.9926517
54.5297141,1054.203946,8.2171204,308.1760077,233.8705844,47.1848812,17.9926889
54.8104225,1051.8992995,8.2253559,309.7422492,235.4366346,47.1848953,17.9927096
55.3104225,1047.7919321,8.2233605,312.62223,238.3162745,47.1849212,17.9927478
55.7253244,1044.3828464,8.2172127,315.0023925,240.6961541,47.1849426,17.9927792
56.0066875,1042.0726403,8.2204859,316.607199,242.3007687,47.184957,17.9928005
56.3119134,1039.5656413,8.2176032,318.3648936,244.0582552,47.1849728,17.9928237
56.7860386,1035.6703657,8.2160988,321.1232346,246.8162727,47.1849976,17.9928602
57.090688,1033.170267,8.2188727,322.8836761,248.5765067,47.1850134,17.9928835
57.590688,1029.0736134,8.1967688,325.6146187,251.3071093,47.185038,17.9929197
57.8149891,1027.2369501,8.2162461,326.8145955,252.5069338,47.1850488,17.9929356
58.3149891,1023.1440697,8.1925995,329.6395243,255.3315234,47.1850742,17.9929729
58.8149891,1019.0471812,8.2084541,332.6353742,258.3270342,47.1851011,17.9930126
59.1138854,1016.5961476,8.2113216,334.4351708,260.1266278,47.1851173,17.9930364
59.6138854,1012.5038642,8.1839577,337.2856232,262.9767413,47.1851429,17.9930741
60.0335555,1009.0664446,8.2082436,339.5811499,265.2719834,47.1851636,17.9931045
60.5335555,1004.9627419,8.2066205,342.3125995,268.0030933,47.1851881,17.9931407
61.0335555,1000.8617871,8.199277,345.0944656,270.7846194,47.1852131,17.9931775
61.5335555,996.7671005,8.1877758,348.0102522,273.7000665,47.1852394,17.993216
61.8527098,994.1543989,8.1971245,349.9039158,275.5935137,47.1852564,17.9932411
61.9881177,993.0464199,8.2620842,350.7094439,276.39895,47.1852636,17.9932518
62.1217322,991.9539518,8.1953806,351.5201992,277.2096149,47.1852709,17.9932625
62.6217322,987.8642306,8.1866885,354.6577043,280.3467816,47.1852991,17.993304
62.9118782,985.4901506,8.1947562,356.505872,282.1947529,47.1853157,17.9933285
63.379307,981.6612255,8.1986286,359.4371798,285.125744,47.1853421,17.9933673
63.879307,977.5629323,8.1948659,362.5483128,288.2365378,47.1853701,17.9934084
64.379307,973.4659938,8.1933278,365.6636029,291.3514886,47.1853981,17.9934497
64.879307,969.3731948,8.181942,368.8632379,294.5507846,47.1854269,17.993492
65.3324798,965.664596,8.1902353,371.7981877,297.4854274,47.1854532,17.9935308
65.8324798,961.5699566,8.1894391,375.0109729,300.6978738,47.1854821,17.9935734
66.3324798,957.4793998,8.1767244,378.1592037,303.8457661,47.1855104,17.993615
66.8201575,953.4903437,8.187107,381.1866622,306.8728946,47.1855377,17.9936551
67.3201575,949.3977607,8.1838292,384.3030665,309.9889604,47.1855657,17.9936963
67.8201575,945.3070236,8.1801598,387.3766108,313.0621663,47.1855933,17.993737
68.3201575,941.216952,8.1812184,390.4048399,316.0900571,47.1856206,17.9937771
68.8201575,937.127051,8.1787416,393.4052748,319.0901538,47.1856475,17.9938168
69.3201575,933.0417114,8.1667871,396.4589124,322.1434536,47.185675,17.9938572
69.5936228,930.810366,8.1775256,398.1383908,323.8227476,47.1856901,17.9938794
69.8202446,928.9608362,8.1668774,399.509708,325.1939121,47.1857024,17.9938976
70.0543821,927.0499318,8.1832268,400.9508261,326.6348724,47.1857154,17.9939166
70.219254,925.7046488,8.1652144,401.9778459,327.6617811,47.1857246,17.9939302
70.719254,921.6211506,8.1725089,405.0480262,330.7316244,47.1857522,17.9939709
71.2008793,917.6973601,8.137519,407.8536691,333.5369434,47.1857774,17.994008
71.4470261,915.6949722,8.1528929,409.2384999,334.9216091,47.1857899,17.9940263
71.9470261,911.6175042,8.1655478,412.1325323,337.8153054,47.1858159,17.9940646
72.4470261,907.5353032,8.1669036,415.1134669,340.7959035,47.1858427,17.9941041
72.9470261,903.4533955,8.1626716,418.0846553,343.7667553,47.1858694,17.9941434
73.4470261,899.3729079,8.1617547,421.0555617,346.7373251,47.1858961,17.9941827
73.9470261,895.2919384,8.1633452,424.0605279,349.7419546,47.1859232,17.9942225
74.4461327,891.2249788,8.1408567,426.9648468,352.6459379,47.1859493,17.9942609
74.905591,887.4813312,8.1623023,429.5569649,355.2377475,47.1859726,17.9942952
75.405591,883.403608,8.1509231,432.329184,358.0096306,47.1859975,17.9943319
75.7336375,880.7318469,8.15381,434.1497596,359.829986,47.1860139,17.994356
76.2336375,876.6704276,8.1191663,437.108358,362.7882499,47.1860405,17.9943951
76.4522347,874.8966606,8.1389729,438.4445265,364.1242724,47.1860525,17.9944128
76.7859759,872.1816634,8.1472218,440.4568973,366.1364201,47.1860706,17.9944394
77.2859759,868.1075209,8.150677,443.4946891,369.1738768,47.1860979,17.9944796
77.7859759,864.0327943,8.1495341,446.587137,372.2659894,47.1861257,17.9945206
78.1800331,860.8256726,8.1403139,448.9857772,374.6643655,47.1861473,17.9945523
78.6800331,856.7568481,8.1482126,451.921044,377.5992975,47.1861737,17.9945912
79.1800331,852.6841538,8.1443439,454.7939476,380.4718659,47.1861995,17.9946292
79.6800331,848.6142555,8.1380871,457.6938751,383.3714585,47.1862256,17.9946676
79.8862284,846.9398317,8.1824864,458.883723,384.5611686,47.1862363,17.9946833
80.0553981,845.5676807,8.1277308,459.8309245,385.5082572,47.1862448,17.9946958
80.5553981,841.5056696,8.1352962,462.5428044,388.2198034,47.1862692,17.9947317
80.9015228,838.6913306,8.1371112,464.4007122,390.0774801,47.1862859,17.9947563
81.2747043,835.655949,8.1376936,466.4214186,392.0979371,47.1863041,17.9947831
81.7747043,831.5885865,8.1340221,469.1520222,394.8282064,47.1863286,17.9948192
82.2747043,827.5220147,8.1344758,471.9546946,397.6305445,47.1863538,17.9948563
82.6359722,824.5869057,8.1292883,473.9552899,399.6308985,47.1863718,17.9948828
82.9392442,822.1238181,8.1285652,475.6003021,401.2757083,47.1863866,17.9949045
83.4392442,818.0616889,8.1237464,478.384403,404.0594756,47.1864116,17.9949414
83.9392442,814.0031638,8.1187101,481.3091188,406.983858,47.1864379,17.9949801
84.4392442,809.9420091,8.1313197,484.3333063,410.0077121,47.1864651,17.9950201
84.9392442,805.8852395,8.1040856,487.4778571,413.1519299,47.1864934,17.9950617
85.2254778,803.5657239,8.1183009,489.3159555,414.989838,47.1865099,17.995086
85.7254778,799.510666,8.1141944,492.4185893,418.0921392,47.1865378,17.9951271
86.2254778,795.4540187,8.1197792,495.3917494,421.0649668,47.1865645,17.9951664
86.4913409,793.2983881,8.1297079,496.9762652,422.6493058,47.1865788,17.9951874
86.9439862,789.6295022,8.1163085,499.7788467,425.4515866,47.186604,17.9952245
87.3119756,786.6440533,8.1173481,502.0728967,427.745392,47.1866246,17.9952549
87.6161454,784.1766452,8.1179271,503.9702097,429.6425027,47.1866417,17.99528
88.1161454,780.1195587,8.1183814,507.1444366,432.8163971,47.1866702,17.995322
88.6161454,776.0635444,8.1084697,510.3925586,436.0641865,47.1866994,17.995365
89.0075945,772.8905597,8.1105726,512.9430152,438.6143829,47.1867224,17.9953987
89.3176409,770.3851266,8.1133522,514.8701246,440.541287,47.1867397,17.9954242
89.5893783,768.192179,8.0963723,516.4814649,442.1524477,47.1867542,17.9954455
90.0893783,764.145648,8.1060224,519.3401602,445.0108121,47.1867799,17.9954834
90.5893783,760.0922566,8.1114967,522.1353202,447.8056407,47.186805,17.9955204
91.0893783,756.0388456,8.1035708,524.9761649,450.6461535,47.1868305,17.995558
91.5893783,751.9886206,8.1010448,527.9111194,453.5807762,47.1868569,17.9955968
92.0893783,747.9388834,8.10184,530.9432191,456.6125443,47.1868842,17.9956369
