t,a,v,e,n
0,0,0,0,0
0.01,4.07E-04,0.081798,0,4.28E-05
0.02,0.0034105,0.5223,0,3.58E-04
0.03,0.01258,1.3218,0,0.0013222
0.04,0.031488,2.4806,0,0.0033095
0.05,0.06317,3.8911,0,0.0066395
0.06,0.10938,5.402,0,0.011496
0.07,0.17067,6.9231,0,0.017938
0.08,0.24712,8.4518,0,0.025973
0.09,0.33881,9.988,0,0.035611
0.1,0.44582,11.532,0,0.046857
0.11,0.5682,13.079,0,0.05972
0.12,0.70595,14.624,0,0.074198
0.13,0.85905,16.166,0,0.09029
0.14,1.0275,17.706,0,0.10799
0.15,1.2112,19.243,0,0.1273
0.16,1.4102,20.778,0,0.14822
0.17,1.6245,22.31,0,0.17074
0.18,1.854,23.839,0,0.19486
0.19,2.0986,25.366,0,0.22058
0.2,2.3585,26.892,0,0.24789
0.21,2.6335,28.419,0,0.2768
0.22,2.9238,29.947,0,0.3073
0.23,3.2292,31.475,0,0.3394
0.24,3.5498,33.004,0,0.3731
0.25,3.8857,34.534,0,0.4084
0.26,4.2367,36.064,0,0.4453
0.27,4.603,37.595,0,0.48379
0.28,4.9845,39.127,0,0.52389
0.29,5.3813,40.66,0,0.56559
0.3,5.7933,42.193,0,0.6089
0.31,6.2205,43.727,0,0.6538
0.32,6.663,45.262,0,0.70031
0.33,7.1208,46.797,0,0.74842
0.345,7.8361,49.101,7.43E-06,0.82372
0.3675,8.9734,52.56,4.74E-05,0.94387
0.40125,10.825,57.755,1.75E-04,1.1403
0.45125,13.888,65.482,5.15E-04,1.4672
0.50125,17.336,73.246,0.0010143,1.8371
0.55125,21.171,81.048,0.0016212,2.2502
0.60125,25.395,88.888,0.002242,2.7067
0.65125,30.009,96.764,0.0027351,3.2067
0.70125,35.016,104.68,0.0029033,3.7505
0.75125,40.416,112.63,0.0024861,4.3382
0.80125,46.213,120.61,0.0011529,4.9703
0.85125,52.406,128.63,-0.0015028,5.6468
0.90125,59,136.68,-0.0059663,6.3682
0.95125,65.994,144.76,-0.012802,7.1348
1.0013,73.39,152.88,-0.022652,7.947
1.0513,81.191,161.04,-0.036222,8.8053
1.1013,89.398,169.25,-0.054274,9.7103
1.1513,98.014,177.5,-0.077597,10.663
1.2013,107.04,185.79,-0.10698,11.663
1.2513,116.48,194.12,-0.14316,12.712
1.3013,126.33,202.48,-0.1868,13.81
1.3513,136.6,210.89,-0.23845,14.958
1.4013,147.29,219.34,-0.29845,16.157
1.4513,158.4,227.82,-0.36698,17.407
1.5013,169.93,236.33,-0.44399,18.708
1.5513,181.89,244.88,-0.52922,20.061
1.6013,194.26,253.46,-0.62227,21.466
1.6513,207.07,262.07,-0.72264,22.923
1.7013,220.3,270.71,-0.82985,24.432
1.7513,233.97,279.37,-0.94356,25.992
1.8013,248.06,288.05,-1.0637,27.603
1.8513,262.58,296.75,-1.1904,29.265
1.9013,277.54,305.46,-1.3244,30.979
1.9513,292.93,314.19,-1.4665,32.745
2.0013,308.75,322.94,-1.6178,34.562
2.0513,325.01,331.71,-1.7793,36.433
2.1013,341.7,340.5,-1.9517,38.357
2.1513,358.84,349.31,-2.1353,40.335
2.2013,376.4,358.13,-2.3297,42.368
2.2513,394.41,366.94,-2.5343,44.454
2.3013,412.85,375.73,-2.7484,46.594
2.3513,431.73,384.49,-2.9716,48.787
2.4012,451.04,393.24,-3.2042,51.032
2.4512,470.78,401.96,-3.4471,53.33
2.5012,490.96,410.66,-3.7015,55.681
2.5512,511.57,419.34,-3.9682,58.086
2.6012,532.61,427.99,-4.2473,60.544
2.6512,554.08,436.62,-4.5378,63.056
2.7012,575.97,445.22,-4.8389,65.621
2.7512,598.29,453.8,-5.1508,68.238
2.8012,621.04,462.35,-5.4747,70.906
2.8512,644.2,470.87,-5.8116,73.628
2.9012,667.8,479.36,-6.1615,76.403
2.9512,691.81,487.79,-6.5237,79.231
3.0012,716.23,496.16,-6.8974,82.11
3.0512,741.07,504.45,-7.2834,85.04
3.1012,766.32,512.68,-7.6826,88.021
3.1512,791.98,520.83,-8.0954,91.054
3.2012,818.04,528.91,-8.5209,94.137
3.2512,844.49,536.92,-8.9588,97.27
3.3012,871.35,544.86,-9.4093,100.45
3.3512,898.59,552.72,-9.8732,103.69
3.4012,926.22,560.51,-10.351,106.97
3.4512,954.24,568.24,-10.842,110.3
3.5012,982.64,575.88,-11.347,113.68
3.5512,1011.4,583.46,-11.864,117.1
3.6012,1040.6,590.96,-12.394,120.57
3.6512,1070.1,598.39,-12.937,124.09
3.7012,1100,605.64,-13.493,127.66
3.7512,1130.2,612.51,-14.061,131.27
3.8012,1160.8,619.01,-14.641,134.93
3.8512,1191.6,625.13,-15.232,138.62
3.9012,1222.8,630.87,-15.834,142.35
3.9512,1254.3,636.24,-16.446,146.12
4.0012,1286,641.24,-17.068,149.92
4.0512,1317.9,645.86,-17.699,153.76
4.1012,1350.1,650.1,-18.338,157.62
4.1512,1382.4,653.97,-18.984,161.51
4.2012,1415,657.51,-19.638,165.43
4.2512,1447.7,660.9,-20.299,169.36
4.3012,1480.6,664.16,-20.967,173.33
4.3512,1513.6,667.28,-21.64,177.31
4.4012,1546.8,670.27,-22.32,181.31
4.4512,1580.1,673.13,-23.006,185.34
4.5012,1613.6,675.85,-23.698,189.38
4.5512,1647.2,678.3,-24.395,193.45
4.6012,1680.9,680.4,-25.097,197.53
4.6512,1714.7,682.15,-25.804,201.62
4.7012,1748.6,683.56,-26.514,205.73
4.7512,1782.6,684.62,-27.227,209.84
4.8012,1816.6,685.34,-27.944,213.97
4.8512,1850.6,685.71,-28.662,218.1
4.9012,1884.6,685.76,-29.381,222.24
4.9512,1918.6,685.62,-30.102,226.37
5.0012,1952.7,685.3,-30.823,230.51
5.0512,1986.7,684.82,-31.544,234.65
5.1012,2020.6,684.18,-32.265,238.79
5.1512,2054.5,683.37,-32.987,242.93
5.2012,2088.4,682.4,-33.707,247.07
5.2512,2122.3,681.26,-34.427,251.2
5.3012,2156,679.97,-35.145,255.33
5.3512,2189.7,678.52,-35.863,259.45
5.4012,2223.4,676.91,-36.578,263.57
5.4512,2256.9,675.14,-37.291,267.68
5.5012,2290.4,673.21,-38.002,271.78
5.5512,2323.7,671.17,-38.71,275.87
5.6012,2357,669.02,-39.416,279.95
5.6512,2390.1,666.75,-40.118,284.02
5.7012,2423.1,664.38,-40.818,288.08
5.7512,2456,661.91,-41.513,292.13
5.8012,2488.8,659.32,-42.205,296.16
5.8512,2521.4,656.63,-42.893,300.19
5.9012,2554,653.83,-43.577,304.2
5.9512,2586.3,650.92,-44.257,308.19
6.0012,2618.5,647.91,-44.932,312.17
6.0512,2650.6,644.8,-45.602,316.13
6.1012,2682.5,641.58,-46.268,320.08
6.1512,2714.3,638.25,-46.928,324.01
6.2012,2745.8,634.78,-47.582,327.92
6.2512,2777.2,631.15,-48.231,331.81
6.3012,2808.5,627.35,-48.874,335.69
6.3512,2839.5,623.44,-49.51,339.54
6.4012,2870.3,619.55,-50.14,343.37
6.4512,2900.9,615.71,-50.763,347.18
6.5012,2931.4,611.92,-51.38,350.97
6.5512,2961.7,608.17,-51.99,354.74
6.6012,2991.7,604.46,-52.594,358.49
6.6512,3021.6,600.8,-53.192,362.22
6.7012,3051.3,597.18,-53.784,365.93
6.7512,3080.9,593.6,-54.369,369.62
6.8012,3110.2,590.06,-54.949,373.29
6.8512,3139.4,586.56,-55.523,376.95
6.9012,3168.4,583.1,-56.09,380.58
6.9512,3197.3,579.68,-56.652,384.2
7.0012,3225.9,576.3,-57.209,387.8
7.0512,3254.4,572.96,-57.759,391.38
7.1012,3282.8,569.65,-58.304,394.94
7.1512,3310.9,566.38,-58.843,398.48
7.2012,3339,563.14,-59.377,402.01
7.2512,3366.8,559.94,-59.905,405.52
7.3012,3394.5,556.77,-60.428,409.01
7.3512,3422,553.64,-60.946,412.49
7.4012,3449.4,550.54,-61.458,415.95
7.4512,3476.6,547.47,-61.965,419.4
7.5012,3503.7,544.43,-62.467,422.82
7.5512,3530.6,541.43,-62.964,426.24
7.6012,3557.4,538.45,-63.456,429.63
7.6512,3584.1,535.51,-63.943,433.01
7.7012,3610.5,532.6,-64.424,436.38
7.7512,3636.9,529.71,-64.901,439.73
7.8012,3663.1,526.86,-65.373,443.07
7.8512,3689.1,524.03,-65.84,446.39
7.9012,3715.1,521.23,-66.303,449.69
7.9512,3740.8,518.46,-66.761,452.98
8.0012,3766.5,515.72,-67.214,456.26
8.0512,3792,513,-67.662,459.52
8.1012,3817.4,510.31,-68.106,462.77
8.1512,3842.6,507.65,-68.545,466.01
8.2012,3867.7,505.01,-68.98,469.23
8.2512,3892.7,502.4,-69.41,472.43
8.3012,3917.5,499.81,-69.836,475.63
8.3512,3942.2,497.25,-70.258,478.81
8.4012,3966.8,494.71,-70.675,481.97
8.4512,3991.3,492.2,-71.088,485.13
8.5012,4015.6,489.71,-71.497,488.27
8.5512,4039.9,487.24,-71.901,491.4
8.6012,4064,484.79,-72.302,494.51
8.6512,4087.9,482.37,-72.698,497.62
8.7012,4111.8,479.97,-73.09,500.71
8.7512,4135.5,477.59,-73.478,503.79
8.8012,4159.1,475.23,-73.862,506.85
8.8512,4182.7,472.89,-74.243,509.91
8.9012,4206,470.58,-74.619,512.95
8.9512,4229.3,468.28,-74.991,515.98
9.0012,4252.5,466.01,-75.359,519
9.0512,4275.5,463.75,-75.724,522.01
9.1012,4298.4,461.51,-76.085,525.01
9.1512,4321.3,459.3,-76.442,527.99
9.2012,4344,457.1,-76.795,530.97
9.2512,4366.6,454.92,-77.145,533.93
9.3012,4389.1,452.76,-77.491,536.88
9.3512,4411.5,450.62,-77.833,539.82
9.4013,4433.8,448.5,-78.172,542.75
9.4513,4455.9,446.39,-78.507,545.67
9.5013,4478,444.3,-78.839,548.58
9.5513,4500,442.23,-79.167,551.48
9.6013,4521.8,440.18,-79.491,554.37
9.6513,4543.6,438.14,-79.813,557.25
9.7013,4565.3,436.12,-80.13,560.12
9.7513,4586.8,434.12,-80.445,562.97
9.8013,4608.3,432.13,-80.756,565.82
9.8513,4629.7,430.16,-81.064,568.66
9.9013,4650.9,428.21,-81.368,571.49
9.9513,4672.1,426.27,-81.669,574.31
10.001,4693.2,424.35,-81.967,577.12
10.051,4714.2,422.44,-82.262,579.92
10.101,4735.1,420.54,-82.553,582.71
10.151,4755.9,418.67,-82.842,585.49
10.201,4776.6,416.8,-83.127,588.26
10.251,4797.2,414.95,-83.409,591.03
10.301,4817.7,413.12,-83.688,593.78
10.351,4838.1,411.3,-83.964,596.53
10.401,4858.4,409.49,-84.237,599.26
10.451,4878.7,407.7,-84.507,601.99
10.501,4898.8,405.92,-84.774,604.71
10.551,4918.9,404.15,-85.038,607.42
10.601,4938.9,402.4,-85.299,610.12
10.651,4958.8,400.66,-85.556,612.81
10.701,4978.6,398.93,-85.811,615.5
10.751,4998.3,397.21,-86.064,618.18
10.801,5017.9,395.51,-86.313,620.84
10.851,5037.5,393.82,-86.559,623.5
10.901,5057,392.14,-86.803,626.16
10.951,5076.4,390.48,-87.044,628.8
11.001,5095.7,388.82,-87.282,631.44
11.051,5114.9,387.18,-87.517,634.07
11.101,5134,385.55,-87.75,636.69
11.151,5153.1,383.92,-87.979,639.3
11.201,5172,382.32,-88.206,641.9
11.251,5190.9,380.72,-88.431,644.5
11.301,5209.8,379.13,-88.652,647.09
11.351,5228.5,377.55,-88.871,649.67
11.401,5247.2,375.99,-89.087,652.25
11.451,5265.7,374.43,-89.3,654.82
11.501,5284.2,372.89,-89.511,657.38
11.551,5302.7,371.36,-89.719,659.93
11.601,5321,369.83,-89.925,662.48
11.651,5339.3,368.32,-90.128,665.01
11.701,5357.5,366.82,-90.328,667.55
11.751,5375.6,365.32,-90.526,670.07
11.801,5393.7,363.84,-90.721,672.59
11.851,5411.7,362.37,-90.914,675.1
11.901,5429.6,360.9,-91.104,677.6
11.951,5447.4,359.45,-91.292,680.1
12.001,5465.2,358,-91.477,682.59
12.051,5482.9,356.56,-91.659,685.08
12.101,5500.5,355.14,-91.839,687.55
12.151,5518,353.72,-92.017,690.02
12.201,5535.5,352.31,-92.192,692.49
12.251,5552.9,350.91,-92.365,694.95
12.301,5570.2,349.51,-92.535,697.4
12.351,5587.5,348.13,-92.703,699.84
12.401,5604.7,346.75,-92.869,702.28
12.451,5621.8,345.39,-93.032,704.72
12.501,5638.9,344.03,-93.192,707.14
12.551,5655.9,342.68,-93.351,709.56
12.601,5672.8,341.33,-93.507,711.98
12.651,5689.7,340,-93.661,714.39
12.701,5706.5,338.67,-93.812,716.79
12.751,5723.2,337.35,-93.961,719.18
12.801,5739.9,336.04,-94.108,721.57
12.851,5756.5,334.74,-94.252,723.96
12.901,5773,333.44,-94.394,726.34
12.951,5789.5,332.15,-94.534,728.71
13.001,5805.9,330.87,-94.671,731.08
13.051,5822.2,329.6,-94.807,733.44
13.101,5838.5,328.33,-94.94,735.8
13.151,5854.7,327.07,-95.071,738.15
13.201,5870.9,325.82,-95.2,740.49
13.251,5887,324.58,-95.326,742.83
13.301,5903,323.34,-95.45,745.17
13.351,5919,322.11,-95.572,747.49
13.401,5934.9,320.89,-95.692,749.82
13.451,5950.7,319.67,-95.81,752.14
13.501,5966.5,318.46,-95.926,754.45
13.551,5982.2,317.26,-96.04,756.76
