# PML Intruder 38mm J270-11 (Up to date)
# 1029 data points written for 7 variables.
# Simulation warnings:
#   Discontinuity in rocket body diameter:  "Nose cone, Payload section"
#
# Time (s),Altitude (m),Total velocity (m/s),Position East of launch (m),Position North of launch (m),Latitude (°),Longitude (°)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
40.5120702,1142.6261354,8.2635387,226.3207582,88.3798546,47.1835728,17.9916057
40.8851423,1139.5491852,8.2527726,228.4301189,86.2707508,47.1835538,17.9916336
41.3851423,1135.4303805,8.2497381,231.4239259,83.2772875,47.1835269,17.9916732
41.8851423,1131.322245,8.2087621,234.6521111,80.0494447,47.1834979,17.9917159
42.034996,1130.0947559,8.2687289,235.6522108,79.0494473,47.1834889,17.9917292
42.2179535,1128.5937525,8.231968,236.8480382,77.8537447,47.1834781,17.991745
42.3427931,1127.5693696,8.3460776,237.6451348,77.0567333,47.1834709,17.9917555
42.4583295,1126.6219249,8.2494724,238.3657773,76.3361696,47.1834645,17.9917651
42.6188759,1125.30548,8.2933822,239.342108,75.3599483,47.1834557,17.991778
43.035464,1121.8893111,8.230401,241.737492,72.9648479,47.1834341,17.9918097
43.2393854,1120.2139804,8.2324862,242.8721086,71.8303702,47.1834239,17.9918247
43.391947,1118.9602695,8.3043937,243.7418837,70.9606992,47.1834161,17.9918362
43.6690079,1116.6851196,8.2463369,245.3844462,69.3183255,47.1834013,17.9918579
43.7835902,1115.7438104,8.2560948,246.0732471,68.6296028,47.1833952,17.9918671
44.1565627,1112.6759291,8.2430104,248.2589173,66.4441873,47.1833755,17.991896
44.5216059,1109.6678242,8.2471094,250.3695262,64.3338283,47.1833565,17.9919239
45.0216059,1105.5444273,8.2474757,253.2546641,61.4490335,47.1833306,17.9919621
45.5216059,1101.4253893,8.233748,256.0471257,58.6569151,47.1833055,17.991999
46.0216059,1097.3096689,8.237652,258.7015903,56.0027933,47.1832816,17.9920341
46.2740439,1095.2329125,8.2516372,260.0369582,54.6675984,47.1832696,17.9920518
46.5642591,1092.8454926,8.2356925,261.6156971,53.0890581,47.1832554,17.9920727
47.0233624,1089.0690515,8.2271844,264.2061371,50.4989324,47.1832321,17.992107
47.340078,1086.4641351,8.2344405,266.0293366,48.6759496,47.1832157,17.9921311
47.840078,1082.3466777,8.2389765,268.8632797,45.8423491,47.1831902,17.9921686
48.340078,1078.2280741,8.2359729,271.6919286,43.0140429,47.1831648,17.992206
48.840078,1074.1109265,8.2334079,274.5608518,40.1454625,47.183139,17.992244
49.340078,1069.9967074,8.2266645,277.4016031,37.3050538,47.1831134,17.9922816
49.6488295,1067.459086,8.2310652,279.1563675,35.5505006,47.1830977,17.9923048
49.9586676,1064.9121917,8.2262861,280.9518709,33.755209,47.1830815,17.9923285
50.215204,1062.8040281,8.2392938,282.4672072,32.2400481,47.1830679,17.9923486
50.3337721,1061.8306585,8.2375007,283.1759673,31.5313689,47.1830615,17.992358
50.4957802,1060.5001016,8.2176614,284.1359828,30.571464,47.1830529,17.9923707
50.9957802,1056.3885337,8.2299395,287.0859488,27.6218397,47.1830263,17.9924097
51.4957802,1052.2750027,8.22456,290.0097074,24.698423,47.1830001,17.9924484
51.7935673,1049.8305779,8.2296325,291.7850909,22.9232428,47.1829841,17.9924719
52.247219,1046.1098218,8.2165658,294.6186341,20.0900086,47.1829586,17.9925094
52.7387942,1042.0704963,8.2237517,297.7442169,16.9647611,47.1829305,17.9925507
53.0234153,1039.7353843,8.2315551,299.5948066,15.1143653,47.1829139,17.9925752
53.2101896,1038.2052334,8.2004197,300.8407897,13.8685092,47.1829027,17.9925917
53.4026739,1036.6267131,8.2202379,302.1148795,12.5945504,47.1828912,17.9926086
53.5711822,1035.2468929,8.2791234,303.2003461,11.5091982,47.1828814,17.9926229
53.6962588,1034.223727,8.1990338,303.9874927,10.7221365,47.1828744,17.9926333
54.0219159,1031.5543509,8.2099163,306.0167395,8.6931109,47.1828561,17.9926602
54.21639,1029.9611223,8.2668758,307.1962692,7.5137133,47.1828455,17.9926758
54.71639,1025.8815274,8.1636011,310.0022618,4.7080586,47.1828203,17.9927129
55.0228926,1023.3780685,8.194308,311.6178432,3.0926841,47.1828057,17.9927343
55.5228926,1019.2758018,8.2156818,314.2594861,0.4513804,47.182782,17.9927692
56.0228926,1015.1713899,8.2043702,316.9672682,-2.2560617,47.1827576,17.9928051
56.5228926,1011.0682177,8.2105452,319.7335784,-5.0220316,47.1827328,17.9928417
57.0228926,1006.9638725,8.2069761,322.5003083,-7.7884211,47.1827079,17.9928783
57.5228926,1002.8610775,8.2047016,325.2804115,-10.5681838,47.1826829,17.9929151
58.0228926,998.7595912,8.202409,328.0536732,-13.3411052,47.1826579,17.9929518
58.5228926,994.6587499,8.2020186,330.7787008,-16.0657926,47.1826334,17.9929878
59.0228926,990.5581091,8.2008852,333.4806335,-18.7673853,47.1826091,17.9930236
59.4895833,986.7370104,8.183026,336.0781883,-21.3646232,47.1825858,17.9930579
59.9895833,982.6454682,8.1946431,339.0030422,-24.2891381,47.1825595,17.9930966
60.4895833,978.5482637,8.1970772,341.9824801,-27.2682369,47.1825327,17.9931361
60.9245488,974.9893213,8.1791368,344.6469474,-29.9324095,47.1825087,17.9931713
61.1530085,973.1226447,8.1880303,346.0712441,-31.3565516,47.1824959,17.9931902
61.3569622,971.4546993,8.1846803,347.334809,-32.6199785,47.1824845,17.9932069
61.4584265,970.625744,8.3253526,347.9743543,-33.2594552,47.1824788,17.9932153
61.6396487,969.1486329,8.2250696,349.1525554,-34.4375341,47.1824682,17.9932309
61.7420057,968.314478,8.1552485,349.8298798,-35.1147896,47.1824621,17.9932399
61.877098,967.2122471,8.1787785,350.7192952,-36.0041139,47.1824541,17.9932517
62.0578157,965.737749,8.2103988,351.8859146,-37.1706115,47.1824436,17.9932671
62.2350563,964.2956017,8.2692764,352.9860377,-38.2706155,47.1824337,17.9932816
62.6493653,960.951578,8.1058698,355.3175241,-40.6018263,47.1824128,17.9933125
62.9102719,958.8481877,8.1397139,356.6413683,-41.9254977,47.1824009,17.99333
63.044411,957.7600463,8.1342276,357.3082052,-42.5922454,47.1823949,17.9933388
63.544411,953.6801926,8.1954132,359.8395469,-45.1232526,47.1823721,17.9933723
64.044411,949.5899364,8.1708365,362.4739586,-47.7573277,47.1823484,17.9934072
64.544411,945.5018099,8.1859745,365.1864638,-50.4694954,47.182324,17.9934431
65.044411,941.4158358,8.1639122,367.9900233,-53.2727173,47.1822988,17.9934802
65.544411,937.3381029,8.1612124,370.9747525,-56.2571096,47.182272,17.9935197
65.9519405,934.0106062,8.1772892,373.4803695,-58.762452,47.1822494,17.9935528
66.4519405,929.9245458,8.1696339,376.4919235,-61.7736687,47.1822223,17.9935927
66.9519405,925.8391072,8.1751798,379.4246175,-64.7060253,47.182196,17.9936315
67.2659686,923.2764,8.1744393,381.2966308,-66.5778269,47.1821791,17.9936562
67.4203694,922.018103,8.1669168,382.2334244,-67.5145166,47.1821707,17.9936686
67.9203694,917.9375001,8.1716874,385.2058512,-70.4866066,47.182144,17.9937079
68.337447,914.5322131,8.1646559,387.6953957,-72.9758701,47.1821216,17.9937409
68.5506334,912.7939889,8.1828911,388.9710241,-74.2513551,47.1821101,17.9937578
69.0506334,908.7232546,8.1447944,391.8088188,-77.088814,47.1820846,17.9937953
69.2521353,907.0841371,8.1726061,392.9271831,-78.2070433,47.1820745,17.9938101
69.7521353,903.0242952,8.1228503,395.8923462,-81.171872,47.1820479,17.9938493
70.2521353,898.9595868,8.1595569,399.0854185,-84.3646103,47.1820192,17.9938916
70.7521353,894.8911057,8.1319883,402.4788152,-87.7576725,47.1819887,17.9939365
70.911893,893.5946044,8.1977595,403.5843665,-88.8631172,47.1819787,17.9939511
71.1546664,891.624045,8.151552,405.2157081,-90.4942967,47.181964,17.9939727
71.344121,890.083491,8.1401718,406.4716664,-91.7501284,47.1819527,17.9939893
71.844121,886.0088031,8.1601165,409.8261857,-95.1043128,47.1819226,17.9940337
72.344121,881.931026,8.1534931,413.2564126,-98.534204,47.1818917,17.9940791
72.690059,879.113297,8.1522498,415.6155811,-100.8931404,47.1818705,17.9941103
73.190059,875.0486044,8.1303783,418.8563984,-104.1336229,47.1818414,17.9941532
73.5254043,872.3212046,8.1467586,420.9676211,-106.2446212,47.1818224,17.9941811
74.0254043,868.2466085,8.1528916,424.1146981,-109.3913629,47.1817941,17.9942227
74.5254043,864.17223,8.146253,427.2860271,-112.5623564,47.1817656,17.9942647
75.0219361,860.1287135,8.1442503,430.427628,-115.7036242,47.1817373,17.9943063
75.5219361,856.0561736,8.1480925,433.5307182,-118.8063791,47.1817094,17.9943473
75.7979693,853.8142299,8.1632447,435.1848514,-120.4603277,47.1816945,17.9943692
76.044032,851.8196611,8.1310881,436.5946443,-121.8699565,47.1816819,17.9943879
76.2891939,849.8279635,8.1326974,437.9844321,-123.2595806,47.1816694,17.9944062
76.7891939,845.7598549,8.1416535,440.8659506,-126.1407648,47.1816434,17.9944444
77.2766211,841.8045021,8.1042899,443.8383803,-129.1128693,47.1816167,17.9944837
77.7766211,837.7503589,8.1334326,447.0987537,-132.3729097,47.1815874,17.9945268
78.0525523,835.5081643,8.138323,448.9213342,-134.1953064,47.181571,17.9945509
78.5525523,831.4430458,8.1371179,452.1449796,-137.4186182,47.181542,17.9945936
79.0525523,827.3763805,8.132141,455.2905775,-140.563882,47.1815137,17.9946352
79.5525523,823.3098719,8.1353164,458.3954071,-143.6683774,47.1814858,17.9946763
80.0525523,819.2461299,8.1229763,461.4375495,-146.7101856,47.1814584,17.9947165
80.4461848,816.0490179,8.1281354,463.8135776,-149.0859509,47.1814371,17.994748
80.80129,813.1640856,8.1279968,465.9600831,-151.2322194,47.1814178,17.9947764
81.1242142,810.5470082,8.1256767,467.8291486,-153.1010699,47.181401,17.9948011
81.4170773,808.1755111,8.1160956,469.4522565,-154.7239832,47.1813864,17.9948226
81.6663389,806.1571762,8.1430336,470.7814619,-156.0530231,47.1813744,17.9948402
81.9333988,803.9958074,8.1149515,472.1448586,-157.4162427,47.1813622,17.9948582
82.1265456,802.4301495,8.1181354,473.1239152,-158.395171,47.1813533,17.9948712
82.6265456,798.3752905,8.1144109,475.7529432,-161.0238668,47.1813297,17.9949059
83.1265456,794.3168289,8.1246302,478.4801872,-163.7507781,47.1813052,17.994942
83.5609546,790.7919136,8.1117137,480.8111269,-166.0814287,47.1812842,17.9949729
84.0609546,786.7378257,8.114954,483.3666627,-168.636632,47.1812612,17.9950067
84.4471727,783.6051012,8.1152372,485.3274157,-170.5971281,47.1812436,17.9950326
84.9471727,779.5503453,8.1111158,487.9648419,-173.2342219,47.1812199,17.9950675
85.4230983,775.7051574,8.0708323,490.6640919,-175.9331565,47.1811956,17.9951032
85.9230983,771.6686302,8.1040445,493.7401617,-179.0088962,47.1811679,17.9951439
86.4230983,767.6161914,8.1146355,496.9417405,-182.2101439,47.1811392,17.9951863
86.8182511,764.4140308,8.1035306,499.4404358,-184.7085771,47.1811167,17.9952193
87.2669007,760.7789624,8.1113543,502.2116323,-187.479476,47.1810918,17.995256
87.7669007,756.7259638,8.1025924,505.245891,-190.5134028,47.1810645,17.9952961
88.2669007,752.6843735,8.0765188,508.1168757,-193.3840564,47.1810387,17.9953341
88.7669007,748.6460927,8.0942507,510.7823833,-196.0492336,47.1810147,17.9953694
89.2579747,744.6697583,8.1069821,513.3121573,-198.5786827,47.1809919,17.9954029
89.7579747,740.6185459,8.0987768,515.9209697,-201.1871637,47.1809685,17.9954374
90.2579747,736.5787791,8.0714042,518.6748354,-203.9406987,47.1809437,17.9954738
90.6751234,733.2080863,8.0995009,521.070919,-206.3365066,47.1809222,17.9955055
91.0777981,729.9519115,8.0865169,523.4520573,-208.7173788,47.1809008,17.995537
91.5777981,725.9233106,8.0563783,526.625156,-211.8901482,47.1808722,17.995579
91.7508883,724.530857,8.0944146,527.7572449,-213.0221234,47.180862,17.995594
92.0456754,722.1612581,8.0893967,529.6027929,-214.8674781,47.1808454,17.9956184
92.5456754,718.1470157,8.0484156,532.4769129,-217.7412713,47.1808196,17.9956564
92.7711682,716.3330096,8.0650975,533.7102051,-218.9744161,47.1808085,17.9956727
93.2711682,712.2964305,8.0886366,536.5225106,-221.7863933,47.1807832,17.9957099
93.7711682,708.2549934,8.0827493,539.4507035,-224.7142568,47.1807569,17.9957487
94.2711682,704.219995,8.0673286,542.5304177,-227.7936416,47.1807292,17.9957894
94.5552461,701.9287364,8.0796025,544.3153961,-229.578433,47.1807131,17.995813
94.7102901,700.6777233,8.1028032,545.2889384,-230.5518732,47.1807044,17.9958259
95.2102901,696.6450295,8.0707559,548.5463464,-233.8089521,47.1806751,17.995869
95.6753484,692.889716,8.0853126,551.6486155,-236.9109149,47.1806472,17.9959101
96.1753484,688.8502018,8.0748468,554.926125,-240.1880948,47.1806177,17.9959534
96.6753484,684.8138392,8.0748729,558.1018187,-243.3634589,47.1805891,17.9959954
97.1753484,680.7840023,8.054963,561.1242975,-246.3856088,47.180562,17.9960354
97.355493,679.3353993,8.1026471,562.1955812,-247.4567744,47.1805523,17.9960496
97.5049232,678.1336091,8.0544373,563.1031867,-248.3642818,47.1805442,17.9960616
97.6584835,676.8970136,8.0646973,564.0349371,-249.2959314,47.1805358,17.9960739
97.8285765,675.5260852,8.0666666,565.0657905,-250.3266732,47.1805265,17.9960876
98.2690832,671.9715425,8.0753319,567.7438217,-253.0044147,47.1805024,17.996123
98.7690832,667.9365321,8.0667197,570.8313304,-256.0915944,47.1804747,17.9961639
99.2690832,663.9119542,8.0434478,574.0789645,-259.3389002,47.1804455,17.9962068
99.6649509,660.7248178,8.0684301,576.7378966,-261.9975726,47.1804215,17.996242
100.009381,657.9496452,8.0641635,579.0034894,-264.2629395,47.1804012,17.996272
100.4097126,654.724707,8.0661039,581.5649627,-266.8241502,47.1803781,17.9963059
100.5973788,653.2140064,8.1153174,582.7809612,-268.0400257,47.1803672,17.9963219
101.0973788,649.202739,8.025789,586.2208666,-271.4796046,47.1803363,17.9963675
101.4314703,646.5193092,8.0537751,588.6158807,-273.8744007,47.1803147,17.9963991
101.9057206,642.6994167,8.0582528,591.9725967,-277.2308064,47.1802845,17.9964436
102.4057206,638.6705053,8.0607462,595.4331456,-280.6910275,47.1802534,17.9964893
102.7416113,635.9721215,8.0516815,597.6676912,-282.9253534,47.1802333,17.9965189
103.0329054,633.6354066,8.0447051,599.5234165,-284.7808886,47.1802166,17.9965435
103.5329054,629.6109599,8.0613236,602.6551487,-287.9122938,47.1801885,17.9965849
104.0329054,625.5829902,8.0518952,605.7320178,-290.9888354,47.1801608,17.9966256
104.5329054,621.5625156,8.0370704,608.6864378,-293.9429281,47.1801342,17.9966647
104.7803443,619.5753745,8.0526021,610.1281376,-295.3844662,47.1801213,17.9966837
105.1548583,616.5646564,8.0491852,612.3631946,-297.6192784,47.1801012,17.9967133
105.6548583,612.5400764,8.0511182,615.3579591,-300.6137158,47.1800742,17.9967529
106.1548583,608.517792,8.0408522,618.2808831,-303.5363125,47.1800479,17.9967916
106.5896869,605.021584,8.0449809,620.8062443,-306.0613894,47.1800252,17.996825
106.9476161,602.1439776,8.0432658,622.8800793,-308.1349904,47.1800066,17.9968525
107.2510277,599.705148,8.0431157,624.625688,-309.8804008,47.1799909,17.9968755
107.7510277,595.6843449,8.0440508,627.5483074,-312.8026934,47.1799646,17.9969142
108.2510277,591.6661966,8.0322268,630.4277321,-315.6817914,47.1799387,17.9969523
108.4803141,589.827271,8.056226,631.7456857,-316.9995955,47.1799269,17.9969697
108.9803141,585.8203548,8.0237001,634.7753426,-320.0289271,47.1798996,17.9970098
109.3925399,582.5112971,8.0385822,637.345829,-322.5991452,47.1798765,17.9970438
109.8925399,578.495664,8.0273038,640.3917504,-325.6447408,47.1798491,17.9970841
110.1636768,576.3213476,8.0379027,642.0384505,-327.2912644,47.1798343,17.9971059
110.3187255,575.0783577,8.0296748,642.9916048,-328.2443179,47.1798257,17.9971185
110.8187255,571.0658833,8.0325087,646.0022285,-331.2546161,47.1797986,17.9971584
111.2151371,567.8841802,8.0277662,648.3936041,-333.6457336,47.1797771,17.99719
111.7151371,563.8705035,8.0331455,651.4763336,-336.7281374,47.1797494,17.9972308
112.0830276,560.9205391,8.021663,653.6984426,-338.9500071,47.1797294,17.9972602
112.5830276,556.9231554,7.9972759,656.5176536,-341.768894,47.1797041,17.9972975
112.766454,555.458217,8.031712,657.5223747,-342.7734964,47.179695,17.9973108
113.266454,551.460227,8.0119008,660.4017008,-345.6524992,47.1796691,17.9973489
113.4423853,550.0535458,8.0620247,661.4301419,-346.6808265,47.1796599,17.9973625
113.778219,547.3703533,8.0138381,663.3082392,-348.558707,47.179643,17.9973873
114.2693589,543.4376824,8.0241592,665.9372255,-351.1873755,47.1796194,17.9974221
114.7693589,539.427837,8.0183242,668.5291075,-353.7789331,47.179596,17.9974564
115.0703587,537.0177886,8.0213328,670.1064673,-355.3560978,47.1795819,17.9974772
115.5703587,533.0275108,7.979183,672.9293538,-358.1786612,47.1795565,17.9975146
115.817306,531.0570487,7.998386,674.3810966,-359.6302447,47.1795434,17.9975338
115.9856494,529.7112439,8.0208643,675.3738423,-360.6228816,47.1795345,17.9975469
116.1052443,528.7547758,8.0053719,676.0841098,-361.3330719,47.1795281,17.9975563
116.2252805,527.7943086,8.0131447,676.7978814,-362.0467658,47.1795217,17.9975658
116.690049,524.0720406,8.0157911,679.597932,-364.8465156,47.1794965,17.9976028
117.190049,520.0654681,8.0120112,682.6077722,-367.8560316,47.1794694,17.9976426
117.690049,516.0623636,8.0039992,685.5277791,-370.7757143,47.1794432,17.9976813
118.190049,512.0640263,7.9974134,688.3064362,-373.5540478,47.1794182,17.997718
118.3671598,510.6506402,8.0573918,689.2832447,-374.5307419,47.1794094,17.9977309
118.7277166,507.7778823,7.9932218,691.3807672,-376.6280322,47.1793905,17.9977587
119.0281134,505.3802628,7.9970613,693.1908166,-378.4378881,47.1793743,17.9977826
119.2806794,503.363058,8.0164243,694.750957,-379.9978657,47.1793602,17.9978033
119.7695677,499.4595725,7.9967689,697.9094409,-383.1560346,47.1793318,17.9978451
120.1636746,496.3080553,8.0031969,700.4992376,-385.745577,47.1793085,17.9978793
120.6636746,492.306677,8.0035943,703.7696752,-389.0156913,47.1792791,17.9979226
121.1631382,488.31492,7.9857041,706.9642248,-392.2099182,47.1792504,17.9979649
121.6631382,484.3250819,7.9850373,709.9921835,-395.2375544,47.1792232,17.9980049
122.1631382,480.3358636,7.9842517,712.8424839,-398.0875328,47.1791975,17.9980426
122.4745597,477.8499561,7.992675,714.5838588,-399.8287071,47.1791819,17.9980657
122.9745597,473.8540058,7.9973665,717.4330363,-402.6775621,47.1791562,17.9981034
123.4745597,469.8636556,7.9715101,720.3982041,-405.6424077,47.1791296,17.9981426
123.8523823,466.8497049,7.9905922,722.700018,-407.9439782,47.1791089,17.998173
124.1175205,464.7335867,7.9987186,724.3368388,-409.5806282,47.1790942,17.9981947
124.3811923,462.6299561,7.9847218,725.998734,-411.2423537,47.1790792,17.9982167
124.7718961,459.5122662,7.9836415,728.5148215,-413.7581898,47.1790566,17.99825
125.1416267,456.5613581,7.9875981,730.930599,-416.1737292,47.1790349,17.9982819
125.6416267,452.5719077,7.9748767,734.1113547,-419.354163,47.1790062,17.998324
126.0250869,449.5134636,7.9837437,736.5187215,-421.761283,47.1789846,17.9983558
126.2418332,447.7853125,8.0018821,737.8717301,-423.1141522,47.1789724,17.9983737
126.5324248,445.4693663,7.9797342,739.6401773,-424.8824126,47.1789565,17.9983971
127.0324248,441.4811577,7.9802275,742.6068973,-427.8488112,47.1789298,17.9984364
127.2760186,439.5466052,8.0279877,743.9752978,-429.2170557,47.1789175,17.9984545
127.5287786,437.5470302,7.9712842,745.3016645,-430.5432614,47.1789056,17.998472
127.8533992,434.9709659,7.9663724,746.923515,-432.164905,47.178891,17.9984935
128.0456931,433.4408537,7.9753216,747.8749389,-433.116206,47.1788825,17.9985061
128.3218094,431.245369,7.9815056,749.2960096,-434.5371003,47.1788697,17.9985249
128.5281274,429.6048417,7.9608846,750.3900699,-435.6310289,47.1788598,17.9985394
129.0281274,425.6194014,7.9814373,753.0460737,-438.2867123,47.178836,17.9985745
129.5281274,421.6312643,7.971981,755.6676773,-440.9079949,47.1788124,17.9986092
130.0281274,417.6446944,7.9751781,758.252222,-443.4922183,47.1787891,17.9986434
130.4966524,413.9145214,7.9554985,760.7500631,-445.9897588,47.1787667,17.9986764
130.9966524,409.9555466,7.9087812,763.6687546,-448.9081314,47.1787404,17.998715
131.3794883,406.9225414,7.96172,766.065139,-451.3042724,47.1787189,17.9987467
131.5427166,405.6252423,8.0120472,767.0848916,-452.323921,47.1787097,17.9987602
131.7473737,403.9999021,7.964128,768.3299789,-453.5688779,47.1786985,17.9987767
131.9598486,402.3105403,7.9568713,769.6094845,-454.848248,47.178687,17.9987936
132.4598486,398.330347,7.9652835,772.6633048,-457.9017487,47.1786595,17.998834
132.9598486,394.3571597,7.9375646,775.865626,-461.1037505,47.1786307,17.9988764
133.1399295,392.9298957,7.9823141,777.0398728,-462.2778825,47.1786202,17.9988919
133.6399295,388.9709744,7.9272532,780.1138784,-465.3515702,47.1785925,17.9989326
134.1399295,385.0090046,7.9439594,782.9423863,-468.1797606,47.1785671,17.99897
134.4047207,382.9065084,7.9538025,784.398999,-469.6362049,47.178554,17.9989893
134.9047207,378.9331925,7.9512711,787.2487069,-472.4855942,47.1785284,17.999027
135.4047207,374.9657239,7.9312949,790.2760863,-475.5126551,47.1785011,17.999067
135.9047207,370.9949815,7.961645,793.4467034,-478.6829536,47.1784726,17.999109
136.136746,369.1523328,7.9846141,794.9003755,-480.1364779,47.1784595,17.9991282
136.2962242,367.8879421,7.9369247,795.8736593,-481.1096602,47.1784508,17.9991411
136.6908463,364.7531873,7.9533049,798.2793743,-483.5151237,47.1784292,17.9991729
137.0120495,362.2020147,7.9510869,800.1995577,-485.4351024,47.1784119,17.9991983
137.5120495,358.2329606,7.9472072,803.0630658,-488.298292,47.1783861,17.9992362
138.0120495,354.2589809,7.9515835,805.868738,-491.1036452,47.1783609,17.9992733
138.5120495,350.2845658,7.9465535,808.7018953,-493.9364833,47.1783354,17.9993108
139.0120495,346.3116037,7.9461721,811.5366412,-496.7709101,47.1783099,17.9993483
139.4659511,342.7087049,7.9350499,814.1504138,-499.3843933,47.1782864,17.9993828
139.9659511,338.7393802,7.9478238,817.0962694,-502.3299302,47.1782599,17.9994218
140.4659511,334.767485,7.9402111,820.0169352,-505.2502772,47.1782337,17.9994605
140.8603663,331.644741,7.91972,822.2169738,-507.450065,47.1782139,17.9994896
141.1243316,329.5568595,7.9243914,823.631171,-508.8640948,47.1782012,17.9995083
141.3946026,327.4153145,7.9380817,825.1010263,-510.3337785,47.1781879,17.9995277
141.8946026,323.4505215,7.9375489,827.9067333,-513.1391679,47.1781627,17.9995648
142.3946026,319.4823468,7.9367608,830.7701379,-516.0022544,47.178137,17.9996027
142.8946026,315.5146749,7.9343855,833.6675689,-518.8993672,47.1781109,17.999641
143.3946026,311.5522473,7.9199448,836.659977,-521.8914575,47.178084,17.9996806
143.8946026,307.6056631,7.8859082,839.8720552,-525.1032194,47.1780551,17.9997231
144.0512928,306.3720664,7.9393988,840.9103019,-526.1413673,47.1780458,17.9997368
144.187456,305.3016807,8.0390899,841.783179,-527.0141589,47.1780379,17.9997484
144.3711562,303.8599732,7.943375,842.9134676,-528.1443323,47.1780277,17.9997633
144.8711562,299.9398853,7.8581112,845.7324735,-530.963026,47.1780024,17.9998006
145.1562486,297.6980165,7.8998145,847.2166192,-532.4469936,47.177989,17.9998203
145.6562486,293.7406947,7.9335068,849.7751572,-535.0052169,47.177966,17.9998541
145.8602639,292.1273631,7.9856922,850.8424816,-536.0724126,47.1779564,17.9998682
146.1466821,289.8700229,7.9186493,852.4299757,-537.6597267,47.1779422,17.9998892
146.2694022,288.9024309,7.9091733,853.1246219,-538.3542957,47.1779359,17.9998984
146.7694022,284.9504599,7.921895,855.8726333,-541.101992,47.1779112,17.9999348
147.2694022,280.994792,7.9085219,858.4784917,-543.7075345,47.1778878,17.9999693
147.7694022,277.037518,7.9251183,861.0086405,-546.237367,47.177865,18.0000027
148.2694022,273.0786936,7.9120669,863.4908073,-548.7192172,47.1778427,18.0000356
148.6267883,270.2526976,7.9134402,865.2669075,-550.4950912,47.1778267,18.0000591
148.9971812,267.3335949,7.8944673,867.2335736,-552.4615239,47.177809,18.0000851
149.4971812,263.4168197,7.836717,870.2021417,-555.4297795,47.1777823,18.0001243
149.6415969,262.2871133,7.878399,871.1072207,-556.3347685,47.1777742,18.0001363
149.887118,260.3580961,7.8863573,872.616878,-557.8442726,47.1777606,18.0001563
150.0535481,259.0462372,7.9046452,873.6390834,-558.8663738,47.1777514,18.0001698
150.4574514,255.8562047,7.9111149,876.1636227,-561.3906594,47.1777287,18.0002032
150.6191628,254.5798057,7.9832384,877.1649023,-562.3918373,47.1777197,18.0002165
150.7813671,253.3018276,7.9122033,878.1398704,-563.3667035,47.1777109,18.0002293
150.9692004,251.820293,7.8955348,879.2541683,-564.4808835,47.1777009,18.0002441
151.1302188,250.5499226,7.9350915,880.1941226,-565.4207366,47.1776925,18.0002565
151.2490908,249.6121846,7.8923237,880.8784003,-566.1049395,47.1776863,18.0002656
151.4219835,248.2473499,7.9064687,881.8801185,-567.1065489,47.1776773,18.0002788
151.9219835,244.297381,7.9057987,884.8464008,-570.0725163,47.1776506,18.0003181
152.2148368,241.9851326,7.9086381,886.5782103,-571.8041412,47.177635,18.000341
152.7148368,238.0423713,7.8901146,889.3837445,-574.6093608,47.1776098,18.0003781
152.920185,236.4243847,7.9181986,890.5189295,-575.7444168,47.1775996,18.0003931
153.420185,232.4916068,7.8690773,893.464892,-578.6900658,47.1775731,18.0004321
153.8769781,228.8916824,7.9065727,896.3058469,-581.5307342,47.1775476,18.0004697
154.1738801,226.5477926,7.9040358,898.136475,-583.3611758,47.1775311,18.0004939
154.4124832,224.6655409,7.8938371,899.581668,-584.8062188,47.1775181,18.000513
154.9124832,220.7171738,7.9002558,902.6367085,-587.8609445,47.1774906,18.0005534
155.1921732,218.5155569,7.9108154,904.4138022,-589.6378626,47.1774746,18.0005769
155.3102959,217.5881784,7.8617343,905.1863607,-590.4103471,47.1774677,18.0005871
155.6308792,215.0651734,7.8885674,907.2538193,-592.4776047,47.1774491,18.0006145
156.1308792,211.1202143,7.8986436,910.4189516,-595.6424229,47.1774206,18.0006564
156.3907669,209.0752819,7.9192407,912.0024064,-597.2257148,47.1774064,18.0006773
156.5150576,208.0999509,7.8558178,912.7348448,-597.9580755,47.1773998,18.000687
156.6246952,207.2384518,7.8935622,913.3850173,-598.6081793,47.177394,18.0006956
157.1246952,203.3041071,7.8830527,916.4553759,-601.6782249,47.1773663,18.0007362
157.6246952,199.3623257,7.8907621,919.6513119,-604.8738474,47.1773376,18.0007785
158.0014585,196.3924418,7.8842998,922.0467455,-607.2690445,47.1773161,18.0008102
158.4181915,193.1208473,7.8535795,924.5398409,-609.7618793,47.1772936,18.0008432
158.8011178,190.1148878,7.8802479,926.6944536,-611.916253,47.1772743,18.0008717
159.3011178,186.1740784,7.8888328,929.4473895,-614.6688758,47.1772495,18.0009081
159.7111122,182.9454255,7.8721114,931.7582061,-616.9794355,47.1772287,18.0009386
160.2111122,179.0127321,7.8741782,934.7311085,-619.9520249,47.177202,18.000978
160.7111122,175.075028,7.8819902,937.8158541,-623.0364573,47.1771742,18.0010188
161.1473443,171.6398939,7.8727954,940.4870449,-625.7073748,47.1771502,18.0010541
161.3670971,169.9120469,7.8897294,941.8282802,-627.0484725,47.1771381,18.0010719
