# PML Intruder 38mm J425-13 SW (Up to date)
# 1046 data points written for 7 variables.
# Simulation warnings:
#   Discontinuity in rocket body diameter:  "Nose cone, Payload section"
#
# Time (s),Altitude (m),Total velocity (m/s),Position East of launch (m),Position North of launch (m),Latitude (°),Longitude (°)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
48.5962228,1277.2650154,8.3657865,330.3926229,247.3959708,47.1850028,17.9929829
49.0962228,1273.0958894,8.3466529,333.3320891,250.3350855,47.1850292,17.9930218
49.5962228,1268.9227289,8.3516231,336.1689372,253.1715817,47.1850547,17.9930593
50.0962228,1264.7541653,8.3315672,338.8803387,255.8826317,47.1850791,17.9930952
50.4071024,1262.1644048,8.3427666,340.5286394,257.530714,47.1850939,17.993117
50.7943568,1258.9408452,8.334452,342.6784096,259.6802125,47.1851133,17.9931455
51.2943568,1254.7852633,8.3231803,345.661391,262.6628439,47.1851401,17.993185
51.4426309,1253.5543789,8.4145815,346.5636108,263.5649601,47.1851482,17.9931969
51.5895488,1252.3355006,8.3365365,347.4332366,264.4344834,47.185156,17.9932084
52.0895488,1248.1781564,8.3351628,350.2803152,267.2812128,47.1851816,17.9932461
52.5895488,1244.0266583,8.2967207,352.8975235,269.8980722,47.1852052,17.9932807
52.7813848,1242.4368418,8.3208124,353.8581349,270.85855,47.1852138,17.9932934
52.9927893,1240.6842737,8.3636109,354.9594584,271.9597263,47.1852237,17.993308
53.1785761,1239.1435582,8.3164862,355.9616507,272.9617892,47.1852327,17.9933213
53.363157,1237.612054,8.3672771,356.9866254,273.9866354,47.1852419,17.9933348
53.6045581,1235.6086068,8.327134,358.3737353,275.3735772,47.1852544,17.9933532
53.8047549,1233.944233,8.3221886,359.5368478,276.5365501,47.1852649,17.9933686
54.1960791,1230.6875334,8.3312629,361.7623553,278.7617841,47.1852849,17.993398
54.6960791,1226.5227827,8.3357244,364.5269568,281.5260356,47.1853097,17.9934346
55.0009006,1223.986371,8.3378075,366.2401579,283.2390233,47.1853251,17.9934573
55.5009006,1219.831104,8.3207123,369.2063552,286.2048712,47.1853518,17.9934965
55.9909164,1215.7523764,8.3332074,372.1897046,289.1878777,47.1853786,17.993536
56.378642,1212.5274244,8.3195941,374.6087526,291.6066546,47.1854004,17.993568
56.8780734,1208.3747379,8.3289036,377.8434208,294.8409736,47.1854295,17.9936108
57.3780734,1204.219098,8.3036276,381.2169865,298.21419,47.1854598,17.9936555
57.556407,1202.7410054,8.3576045,382.4360498,299.433129,47.1854708,17.9936716
58.056407,1198.6038356,8.2851257,385.6590812,302.6558131,47.1854997,17.9937143
58.324378,1196.3840364,8.3018972,387.3172425,304.3137883,47.1855146,17.9937362
58.6217635,1193.9143826,8.3160413,389.1448392,306.1411781,47.1855311,17.9937604
59.1217635,1189.7601894,8.3121009,392.1196377,309.1156283,47.1855578,17.9937998
59.6217635,1185.603209,8.3197421,395.0338171,312.0294587,47.185584,17.9938383
60.1217635,1181.4454416,8.3125573,397.9884535,314.9837458,47.1856106,17.9938774
60.505496,1178.2585096,8.3090298,400.237773,317.2327975,47.1856308,17.9939072
61.005496,1174.1140085,8.2895465,403.0017582,319.9964346,47.1856557,17.9939438
61.2584602,1172.0182087,8.3033507,404.3636557,321.3581563,47.1856679,17.9939618
61.7584602,1167.873155,8.2964213,407.1772466,324.1713996,47.1856932,17.993999
62.2584602,1163.7228578,8.3118834,410.0909986,327.0848037,47.1857194,17.9940376
62.5278601,1161.4892391,8.3262306,411.6242387,328.6178565,47.1857332,17.9940579
62.6951617,1160.1044126,8.2847382,412.5482573,329.541759,47.1857415,17.9940701
63.1951617,1155.9563213,8.3083564,415.2864089,332.279563,47.1857661,17.9941063
63.5424653,1153.0759009,8.3005789,417.2256988,334.2186115,47.1857836,17.994132
64.0424653,1148.9371645,8.2843608,420.1899975,337.1825632,47.1858102,17.9941712
64.5424653,1144.7923539,8.3041621,423.2759194,340.2681382,47.185838,17.9942121
65.0424653,1140.6419128,8.2981585,426.39372,343.3855911,47.185866,17.9942533
65.5424653,1136.4960898,8.2886311,429.4592245,346.450748,47.1858936,17.9942939
66.0424653,1132.351347,8.2948641,432.4298104,349.4209864,47.1859203,17.9943332
66.4902291,1128.6403604,8.2868835,435.1114657,352.1023306,47.1859444,17.9943687
66.9902291,1124.5006071,8.281959,438.2367424,355.2272605,47.1859725,17.9944101
67.192369,1122.8295576,8.3222559,439.5059006,356.4962788,47.1859839,17.9944268
67.692369,1118.7058795,8.2544391,442.4520114,359.4420446,47.1860104,17.9944658
68.111268,1115.2450488,8.286481,444.7868953,361.7766395,47.1860314,17.9944967
68.4279571,1112.6276613,8.2879744,446.4783227,363.4678484,47.1860466,17.9945191
68.6132238,1111.0985637,8.2625727,447.4345927,364.4239907,47.1860552,17.9945318
68.7268325,1110.1604277,8.3410411,448.0290872,365.0184069,47.1860605,17.9945396
69.2268325,1106.0427264,8.2380596,450.8304584,367.8194343,47.1860857,17.9945767
69.7253069,1101.9305745,8.2847631,453.8379563,370.8265895,47.1861128,17.9946165
69.9860971,1099.7733245,8.2909983,455.4166009,372.4050543,47.186127,17.9946374
70.1644314,1098.2991488,8.2718002,456.4800036,373.4683341,47.1861365,17.9946515
70.3362126,1096.8786505,8.2843178,457.4995547,374.4877667,47.1861457,17.994665
70.6052662,1094.6564938,8.2872355,459.0486086,376.0366351,47.1861596,17.9946855
70.8149241,1092.9254386,8.2639465,460.2262737,377.2141557,47.1861702,17.9947011
71.2973982,1088.9352245,8.2778097,462.958741,379.9462899,47.1861948,17.9947372
71.7973982,1084.7972395,8.2751494,465.8026513,382.7898545,47.1862203,17.9947749
72.2973982,1080.6624866,8.2668815,468.5761295,385.5629869,47.1862453,17.9948116
72.7973982,1076.5279887,8.2739419,471.2888011,388.2753129,47.1862697,17.9948475
73.2973982,1072.3919694,8.2701692,473.9945032,390.9806693,47.186294,17.9948833
73.7973982,1068.2619172,8.2552852,476.6226119,393.6084327,47.1863176,17.994918
74.2973982,1064.1472596,8.2256189,479.0350209,396.0204979,47.1863393,17.99495
74.429131,1063.0668213,8.3389647,479.6474428,396.6328297,47.1863448,17.9949581
74.929131,1058.9829142,8.1777813,482.2342102,399.2192572,47.1863681,17.9949923
75.1294151,1057.3466603,8.1987744,483.3536184,400.3385297,47.1863782,17.9950071
75.6294151,1053.228644,8.2737764,486.163564,403.148134,47.1864034,17.9950443
76.1294151,1049.0979214,8.252049,488.9378869,405.9221136,47.1864284,17.995081
76.6294151,1044.9751404,8.2471743,491.5805685,408.5644516,47.1864521,17.995116
76.9784975,1042.0967271,8.2540677,493.3951084,410.3787516,47.1864684,17.99514
77.4784975,1037.9715987,8.2528358,496.074654,413.0579533,47.1864925,17.9951755
77.8662339,1034.7739367,8.2503713,498.1479952,415.1310279,47.1865112,17.9952029
78.3380867,1030.8816517,8.2548076,500.6261939,417.6089022,47.1865335,17.9952357
78.7604263,1027.4020143,8.2372475,502.9220965,419.9045146,47.1865541,17.9952661
79.2604263,1023.2837944,8.2514009,505.7702797,422.7523547,47.1865797,17.9953038
79.7604263,1019.1639192,8.2349486,508.7380859,425.7198178,47.1866064,17.9953431
80.2604263,1015.0462211,8.2436555,511.8367986,428.8181876,47.1866343,17.9953841
80.7604263,1010.9292862,8.2320931,515.067842,432.0488882,47.1866633,17.9954268
80.9091686,1009.7083884,8.3549705,516.0329953,433.0139398,47.186672,17.9954396
81.0012892,1008.9535893,8.2248623,516.6161142,433.596996,47.1866772,17.9954473
81.0962973,1008.1750263,8.3041252,517.2088598,434.1896767,47.1866826,17.9954552
81.2087803,1007.2549737,8.3826196,517.8916687,434.8724091,47.1866887,17.9954642
81.7087803,1003.1863824,8.1470096,520.653731,437.634134,47.1867135,17.9955007
81.8660956,1001.9073808,8.1661377,521.4593967,438.4396939,47.1867208,17.9955114
82.3027434,998.3281749,8.2418758,523.7330187,440.7130204,47.1867412,17.9955415
82.712517,994.9592023,8.221668,525.966186,442.9459091,47.1867613,17.9955711
83.0222007,992.4151032,8.2280876,527.71494,444.6944522,47.186777,17.9955942
83.4185695,989.1544402,8.2312819,529.9128941,446.8921358,47.1867968,17.9956233
83.8098766,985.9458007,8.2109227,531.9468456,448.9258207,47.1868151,17.9956502
83.9660952,984.6673551,8.2080754,532.7273278,449.7061968,47.1868221,17.9956605
84.2354607,982.4571405,8.2186451,534.0882172,451.0669028,47.1868343,17.9956785
84.5398244,979.9567866,8.2303527,535.6645471,452.6430253,47.1868485,17.9956994
85.0398244,975.8462722,8.2314733,538.3483419,455.326479,47.1868726,17.9957349
85.5140652,971.9555149,8.1950433,541.0479073,458.0257213,47.1868969,17.9957706
85.7750732,969.8170887,8.2099068,542.5905732,459.5682096,47.1869108,17.9957911
86.2750732,965.7075906,8.2304597,545.5447568,462.5220522,47.1869373,17.9958302
86.7750732,961.5972086,8.2148579,548.5773436,465.5542977,47.1869646,17.9958703
87.1927702,958.1657421,8.2215536,551.1358264,468.1124955,47.1869876,17.9959042
87.5133963,955.5318609,8.221659,553.1080121,470.0844625,47.1870053,17.9959303
87.6892116,954.0886974,8.2323043,554.1953139,471.1716444,47.1870151,17.9959446
88.1892116,949.985059,8.2124324,557.1879318,474.1639215,47.187042,17.9959842
88.6892116,945.8777331,8.2211677,560.1198022,477.0954512,47.1870684,17.996023
89.0040936,943.294936,8.2195408,561.9190621,478.8944966,47.1870846,17.9960469
89.5040936,939.2002141,8.202702,564.6010335,481.5761285,47.1871087,17.9960824
89.6747072,937.8038574,8.2658591,565.5041464,482.4791257,47.1871168,17.9960943
90.1747072,933.7347433,8.1342354,568.4037073,485.3783499,47.1871429,17.9961327
90.3276445,932.4931014,8.1656757,569.3420418,486.3165818,47.1871513,17.9961451
90.5546915,930.641634,8.1778518,570.7158389,487.6902261,47.1871637,17.9961633
91.0546915,926.5433523,8.2183609,573.7330607,490.7071097,47.1871908,17.9962032
91.5546915,922.4377604,8.2051597,576.7212106,493.69492,47.1872177,17.9962428
92.0546915,918.3364033,8.203454,579.6259339,496.5993034,47.1872438,17.9962812
92.5546915,914.2345573,8.2063945,582.5041338,499.4771633,47.1872696,17.9963193
92.9444342,911.0452137,8.1873512,584.8460829,501.8188479,47.1872907,17.9963503
93.1623377,909.2646669,8.1836794,586.1968232,503.1694407,47.1873028,17.9963682
93.6623377,905.1675453,8.2065277,589.2736513,506.2459296,47.1873305,17.9964089
94.1623377,901.0677071,8.1949533,592.290547,509.2624858,47.1873576,17.9964488
94.6623377,896.9713612,8.1947191,595.2092815,512.180881,47.1873839,17.9964874
95.1623377,892.8735547,8.1988814,598.0856925,515.0569526,47.1874097,17.9965255
95.5654423,889.5743583,8.1846701,600.3461808,517.3171677,47.1874301,17.9965554
96.0654423,885.4832682,8.1957819,603.0275329,519.9981811,47.1874542,17.9965909
96.3185276,883.4130654,8.2105912,604.3978692,521.3683462,47.1874665,17.996609
96.4643629,882.2215902,8.1760375,605.2054072,522.1757857,47.1874738,17.9966197
96.9643629,878.1304769,8.1914474,607.9269789,524.8970191,47.1874982,17.9966557
97.3346275,875.1006317,8.1859879,609.9545156,526.9243053,47.1875165,17.9966826
97.6883556,872.2066673,8.1871171,611.9250938,528.8946443,47.1875342,17.9967087
98.1883556,868.1129056,8.1883379,614.7051619,531.6743738,47.1875592,17.9967454
98.6883556,864.0194206,8.1857543,617.5027464,534.4716196,47.1875843,17.9967825
99.1883556,859.9274506,8.1829131,620.3406711,537.3092058,47.1876098,17.99682
99.6883556,855.8361689,8.1830306,623.1928919,540.1610881,47.1876355,17.9968578
100.1883556,851.7454777,8.1803068,626.0104286,542.9782864,47.1876608,17.9968951
100.585324,848.5023864,8.1712087,628.2871273,545.2547169,47.1876813,17.9969252
101.085324,844.4184133,8.1781175,631.2693777,548.2366299,47.1877081,17.9969647
101.3751542,842.0517502,8.1818622,632.986536,549.9535928,47.1877235,17.9969874
101.5856525,840.334053,8.1658755,634.209266,551.1761809,47.1877345,17.9970036
102.0117756,836.8529628,8.1742956,636.6661712,553.6327988,47.1877566,17.9970361
102.4073787,833.621543,8.1697033,638.9659601,555.9323209,47.1877773,17.9970665
102.7641571,830.7079995,8.1709298,641.0587163,558.0248365,47.1877961,17.9970942
103.2641571,826.6273286,8.1587744,643.8918086,560.857592,47.1878216,17.9971317
103.5527075,824.2745331,8.1677377,645.5091499,562.4747391,47.1878361,17.9971531
104.0117678,820.5278839,8.169818,648.1421385,565.1074188,47.1878598,17.997188
104.4220862,817.1839585,8.1494329,650.5934465,567.5584509,47.1878819,17.9972204
104.9220862,813.1176878,8.145363,653.7886931,570.7533624,47.1879106,17.9972627
105.4220862,809.0421182,8.1680575,657.1268571,574.0911911,47.1879406,17.9973069
105.8051781,805.9171861,8.1575459,659.6625285,576.6266052,47.1879634,17.9973404
106.3051781,801.8488652,8.1363572,662.7997742,579.7635158,47.1879916,17.997382
106.6172043,799.3096128,8.1518709,664.7011598,581.6646923,47.1880087,17.9974071
107.1172043,795.2343806,8.153829,667.8237588,584.786956,47.1880368,17.9974485
107.6172043,791.1602111,8.1491275,671.0675984,588.03046,47.1880659,17.9974914
107.9399607,788.5315965,8.1535111,673.1735409,590.1361861,47.1880849,17.9975193
108.4399607,784.4641565,8.1349188,676.2916999,593.2540102,47.1881129,17.9975605
108.9294706,780.4783457,8.1582018,679.2409952,596.2029776,47.1881394,17.9975996
109.4294706,776.4011218,8.1507837,682.2405084,599.2021552,47.1881664,17.9976393
109.840218,773.060128,8.1342833,684.6243444,601.5857161,47.1881878,17.9976708
110.1596504,770.4633285,8.1417134,686.4191918,603.3803498,47.188204,17.9976946
110.442997,768.1583089,8.1509946,687.9795933,604.9405617,47.188218,17.9977152
110.942997,764.0945763,8.1331208,690.5903629,607.5509972,47.1882415,17.9977498
111.1053397,762.7774697,8.213887,691.4293972,608.3899232,47.188249,17.9977609
111.2110088,761.9210804,8.1202557,691.9905177,608.9509734,47.1882541,17.9977683
111.2898257,761.2817557,8.1339557,692.4090871,609.3694903,47.1882578,17.9977738
111.7898257,757.2186268,8.1419998,694.9933282,611.9533978,47.1882811,17.997808
112.1060796,754.6462096,8.1420404,696.6212486,613.581107,47.1882957,17.9978296
112.3930086,752.3203492,8.1508023,698.184808,615.1444754,47.1883098,17.9978503
112.7490133,749.4386932,8.1263688,700.2510717,617.2105026,47.1883283,17.9978776
112.9102654,748.1311691,8.1382539,701.202534,618.1618578,47.1883369,17.9978902
113.4102654,744.0752802,8.1210533,704.0238292,620.9828206,47.1883623,17.9979276
113.8058809,740.8611362,8.1365641,706.1833264,623.1420544,47.1883817,17.9979561
114.1392594,738.1532886,8.1333831,708.0600111,625.0185169,47.1883985,17.997981
114.402881,736.013447,8.1257309,709.5855824,626.5439126,47.1884123,17.9980012
114.902881,731.9480155,8.1362006,712.4954797,629.4534763,47.1884384,17.9980397
115.402881,727.8808525,8.132619,715.4193275,632.37699,47.1884647,17.9980784
115.902881,723.8165552,8.1263424,718.297446,635.2547745,47.1884906,17.9981165
116.402881,719.7530022,8.1299903,721.1102744,638.067269,47.1885159,17.9981537
116.902881,715.6886435,8.1278181,723.9089264,640.8655871,47.188541,17.9981907
117.402881,711.6254688,8.1252549,726.7338827,643.6902097,47.1885664,17.9982281
117.902881,707.5633757,8.123825,729.600288,646.5562813,47.1885922,17.9982661
118.402881,703.5035457,8.1177364,732.5351075,649.4907674,47.1886186,17.9983049
118.902881,699.4438963,8.1227459,735.5192083,652.474535,47.1886454,17.9983444
119.325762,696.0159614,8.1035852,738.1202636,655.075309,47.1886688,17.9983788
119.5999424,693.7955602,8.1092971,739.8468416,656.8017048,47.1886843,17.9984017
120.0999424,689.7389515,8.1194576,742.9911778,659.9457085,47.1887126,17.9984433
120.5999424,685.6842575,8.1035374,746.0777489,663.0319472,47.1887404,17.9984841
121.0999424,681.6305381,8.1159604,749.0701413,666.0240073,47.1887673,17.9985237
121.5999424,677.5745536,8.1094343,752.0051302,668.9586639,47.1887937,17.9985626
121.9018356,675.1301052,8.1127877,753.7985455,670.7518788,47.1888098,17.9985863
122.1528197,673.0988954,8.1004721,755.3257545,672.2789214,47.1888235,17.9986065
122.6528197,669.0463369,8.1102113,758.3533371,675.3061722,47.1888507,17.9986466
123.00397,666.2033911,8.1021041,760.5192327,677.4718349,47.1888702,17.9986753
123.2218531,664.4412068,8.0968846,761.8891876,678.8416455,47.1888825,17.9986934
123.6374523,661.0787553,8.096752,764.4335526,681.3857354,47.1889054,17.9987271
124.0196457,657.9847943,8.1028836,766.7305859,683.6825155,47.1889261,17.9987575
124.5196457,653.9333651,8.1031772,769.7500653,686.7016634,47.1889532,17.9987974
125.0196457,649.8865397,8.0884879,772.7002834,689.6515503,47.1889797,17.9988365
125.5196457,645.8397529,8.1030331,775.5828927,692.5338284,47.1890056,17.9988746
125.8418449,643.2360788,8.0969849,777.5019825,694.4527053,47.1890229,17.9989
126.1692496,640.5937045,8.0886163,779.5355517,696.4860585,47.1890412,17.998927
126.4898947,638.0008066,8.0929517,781.5365715,698.4868665,47.1890592,17.9989534
126.9898947,633.9547849,8.0941673,784.6077333,701.5576978,47.1890868,17.9989941
127.4898947,629.9184116,8.0624357,787.5379822,704.4876166,47.1891131,17.9990329
127.9898947,625.8829213,8.0926223,790.2992545,707.2485595,47.189138,17.9990694
128.4898947,621.8426311,8.0760086,792.9287307,709.8777059,47.1891616,17.9991042
128.6753716,620.3477162,8.1297579,793.8980018,710.846855,47.1891703,17.999117
129.1753716,616.3253657,8.0548441,796.7023429,713.6508681,47.1891955,17.9991542
129.6753716,612.2990037,8.0725441,799.7363576,716.684555,47.1892228,17.9991943
129.9025061,610.4675532,8.0880667,801.1393566,718.087405,47.1892354,17.9992129
130.4025061,606.4336435,8.0774833,804.1164076,721.0641276,47.1892622,17.9992523
130.6124016,604.741388,8.1097879,805.3628568,722.3104389,47.1892734,17.9992688
130.9277482,602.2112115,8.0734131,807.3532462,724.3006222,47.1892913,17.9992951
131.0774253,601.0121456,8.0273563,808.3375369,725.2848153,47.1893001,17.9993082
131.476679,597.7973605,8.0781049,810.9580245,727.9050417,47.1893237,17.9993428
131.976679,593.7582078,8.0789168,814.2182492,731.1649378,47.189353,17.999386
132.476679,589.719451,8.0763879,817.4841726,734.430532,47.1893824,17.9994292
132.976679,585.6818699,8.074489,820.7868781,737.732908,47.1894121,17.9994729
133.476679,581.6459043,8.0708216,824.1474647,741.0931653,47.1894423,17.9995174
133.9748877,577.6268642,8.066514,827.4808212,744.4261939,47.1894723,17.9995615
134.4748877,573.5972577,8.0587897,830.6996645,747.6447085,47.1895012,17.9996041
134.9748877,569.5699401,8.0594989,833.7707992,750.7155151,47.1895288,17.9996448
135.4748877,565.5408539,8.0635875,836.7162214,753.6606092,47.1895553,17.9996838
135.9748877,561.5100683,8.0631946,839.5692445,756.513304,47.189581,17.9997215
136.4748877,557.478717,8.0638938,842.4036456,759.3473767,47.1896064,17.999759
136.9748877,553.4516815,8.0491108,845.3340989,762.277502,47.1896328,17.9997978
137.4252805,549.824702,8.0618438,848.0226069,764.9657146,47.189657,17.9998334
137.9252805,545.7989983,8.0460784,850.9121696,767.8549496,47.1896829,17.9998716
138.4252805,541.7732714,8.0614558,853.7157615,770.6582139,47.1897081,17.9999088
138.841441,538.4243755,8.0441522,856.1047836,773.0469635,47.1897296,17.9999404
139.341441,534.4016237,8.0586016,859.0784738,776.0203265,47.1897564,17.9999797
139.841441,530.3745771,8.0507698,862.0486903,778.9902156,47.1897831,18.000019
140.341441,526.3504253,8.0480176,865.0336389,781.9748368,47.1898099,18.0000586
140.7056069,523.4221336,8.045734,867.1977246,784.1386842,47.1898294,18.0000872
141.2056069,519.4005883,8.0509843,870.0885064,787.029139,47.1898553,18.0001255
141.7056069,515.3783141,8.0407166,873.0072953,789.947601,47.1898816,18.0001641
142.2056069,511.3636133,8.0270521,876.0704788,793.0104581,47.1899091,18.0002046
142.6761547,507.5831331,8.0482073,879.0398508,795.9795231,47.1899358,18.0002439
143.0099108,504.9031763,8.0394688,881.0900639,798.0295186,47.1899543,18.0002711
143.2406077,503.0530223,8.0285436,882.4693641,799.4086686,47.1899667,18.0002893
143.7406077,499.0352053,8.0431077,885.4389574,802.3779359,47.1899934,18.0003286
144.2406077,495.0168016,8.0329495,888.3372878,805.2759401,47.1900194,18.000367
144.5834975,492.2643827,8.0343662,890.3273048,807.2657336,47.1900373,18.0003933
144.8948482,489.7647853,8.0338456,892.160566,809.0987919,47.1900538,18.0004176
145.3948482,485.749444,8.0304077,895.041724,811.979624,47.1900797,18.0004557
145.8948482,481.7348065,8.0317205,897.8299782,814.7675524,47.1901048,18.0004926
146.3948482,477.7190001,8.0330984,900.5911085,817.5283568,47.1901296,18.0005292
146.8948482,473.7032876,8.03022,903.3477011,820.2846235,47.1901544,18.0005657
147.3948482,469.6883757,8.0297675,906.0789134,823.0155099,47.1901789,18.0006018
147.8948482,465.680231,8.0090423,908.7155742,825.6518455,47.1902026,18.0006367
148.2020884,463.2196254,8.0209983,910.3024342,827.2385059,47.1902169,18.0006577
148.3380193,462.1311526,8.0753446,911.0031077,827.9390912,47.1902232,18.000667
148.4644912,461.1189656,8.0156856,911.6419252,828.5778267,47.1902289,18.0006754
148.5902502,460.111844,8.0164156,912.2764306,829.2122505,47.1902347,18.0006838
148.9096391,457.5533911,8.0209472,913.9241709,830.8597836,47.1902495,18.0007057
149.4096391,453.5445252,8.0254923,916.5711433,833.5064314,47.1902733,18.0007407
149.6510422,451.6147049,8.0635474,917.9060113,834.8411431,47.1902853,18.0007584
149.7368133,450.9312207,7.982957,918.3956871,835.3307636,47.1902897,18.0007648
149.8619401,449.9325537,7.9892454,919.1091254,836.044121,47.1902961,18.0007743
149.983892,448.9580509,8.0151181,919.8009941,836.735911,47.1903023,18.0007834
150.3703303,445.869234,8.0080221,921.9182607,838.8529279,47.1903213,18.0008115
150.8703303,441.8736924,7.998261,924.4742158,841.40856,47.1903443,18.0008453
151.3703303,437.8793752,7.9965593,926.8202312,843.7542528,47.1903654,18.0008763
151.519554,436.6891564,8.0874045,927.5058924,844.439818,47.1903716,18.0008854
151.7297204,435.0149309,8.0167679,928.5183567,845.4521471,47.1903807,18.0008988
152.2297204,431.0326813,7.9766278,931.1232679,848.0567372,47.1904041,18.0009333
152.577284,428.2581008,8.0052359,933.03987,849.9731158,47.1904213,18.0009587
153.077284,424.2542933,8.0112453,935.8404047,852.7733276,47.1904465,18.0009957
153.4281836,421.4468419,8.0058619,937.7830112,854.7157073,47.190464,18.0010214
153.693316,419.3266887,8.0034605,939.2228348,856.1553595,47.1904769,18.0010405
154.1318979,415.8160979,8.0077427,941.5927236,858.5249646,47.1904982,18.0010719
154.356536,414.0206703,8.0330501,942.8235992,859.755695,47.1905093,18.0010882
154.529774,412.6375575,7.992211,943.7984931,860.7304772,47.1905181,18.0011011
155.029774,408.6377968,8.0096984,946.6324923,863.5641532,47.1905435,18.0011386
155.3101536,406.3978667,8.015615,948.1813144,865.1127943,47.1905575,18.0011591
155.4410924,405.3538693,7.9846669,948.8859599,865.8173555,47.1905638,18.0011684
155.72441,403.0910471,7.9956333,950.4170876,867.3483005,47.1905776,18.0011887
156.22441,399.0922106,8.0007672,953.1563406,870.0872305,47.1906022,18.0012249
156.72441,395.0997371,7.9776541,956.0307109,872.9612783,47.190628,18.001263
157.22441,391.1064086,8.0038341,959.0333075,875.9635525,47.190655,18.0013027
157.4207846,389.5394941,8.0633193,960.1943852,877.1245039,47.1906655,18.0013181
157.5685265,388.3634924,7.987039,961.0385226,877.9685463,47.1906731,18.0013293
158.0685265,384.3737456,7.996956,963.8180344,880.7477365,47.190698,18.001366
158.5685265,380.3770001,7.9931354,966.5746614,883.5040413,47.1907228,18.0014025
158.9063689,377.6802912,7.9897746,968.4126575,885.3418198,47.1907394,18.0014269
159.1336518,375.8672569,7.9847728,969.6249977,886.5540137,47.1907503,18.0014429
159.5422578,372.6038645,7.991656,971.8042533,888.733006,47.1907698,18.0014718
159.9268001,369.5337242,7.9849309,973.8888884,890.8173935,47.1907886,18.0014993
160.4268001,365.548023,7.9725985,976.7482802,893.6764636,47.1908143,18.0015372
160.9268001,361.5584889,7.9921625,979.7174184,896.6452803,47.190841,18.0015765
161.4268001,357.5641715,7.9854016,982.7036056,899.6311454,47.1908678,18.001616
161.9268001,353.5718117,7.9842855,985.6703496,902.5975673,47.1908945,18.0016553
162.4268001,349.5835943,7.9723705,988.5528225,905.4797185,47.1909204,18.0016934
162.8482334,346.2232035,7.9803457,990.9525867,907.8792116,47.190942,18.0017252
163.3141085,342.5068626,7.9773771,993.5983346,910.52466,47.1909658,18.0017602
163.6547895,339.7915,7.9760681,995.542775,912.4688815,47.1909833,18.001786
164.1210373,336.0743908,7.9798057,998.266236,915.192043,47.1910078,18.001822
164.6210373,332.0854418,7.9762029,1001.2058435,918.1313291,47.1910342,18.0018609
165.1210373,328.0988694,7.9713494,1004.1116889,921.0368532,47.1910603,18.0018994
165.6210373,324.1131826,7.9731354,1007.0035494,923.9283926,47.1910863,18.0019377
166.0425797,320.7619322,7.9471242,1009.5553961,926.4799693,47.1911093,18.0019714
166.1729628,319.7287434,8.0100884,1010.3626277,927.2871177,47.1911165,18.0019821
166.3194493,318.567521,7.9551133,1011.2509522,928.1753488,47.1911245,18.0019939
166.393634,317.9789188,7.9759923,1011.6995547,928.6239039,47.1911285,18.0019998
166.893634,314.0097183,7.9501022,1014.8439402,931.7679706,47.1911568,18.0020414
167.093662,312.421573,7.9769313,1016.1261769,933.0500799,47.1911683,18.0020584
167.2653456,311.0576968,7.9508681,1017.2096196,934.133413,47.1911781,18.0020727
167.4046406,309.9504264,7.9815627,1018.0950668,935.0187714,47.191186,18.0020845
167.4729229,309.4077264,7.9788579,1018.5312442,935.4549052,47.19119,18.0020902
167.5759208,308.5888799,7.9548608,1019.1857766,936.109372,47.1911958,18.0020989
167.8725892,306.2290319,7.963316,1021.0484681,937.971874,47.1912126,18.0021236
168.3725892,302.2488481,7.9649288,1024.1217308,941.0448169,47.1912402,18.0021642
168.8261802,298.6474755,7.9321016,1026.7726775,943.6954741,47.1912641,18.0021993
169.0236867,297.082541,7.9475257,1027.8916755,944.8143463,47.1912741,18.0022141
169.2570861,295.2292691,7.9491254,1029.2268207,946.1493427,47.1912861,18.0022318
169.7570861,291.2511927,7.963466,1032.0677893,948.9899919,47.1913117,18.0022694
170.2234905,287.542088,7.9473599,1034.7675148,951.6894193,47.1913359,18.0023051
170.7234905,283.5663075,7.9614965,1037.7520806,954.6736657,47.1913628,18.0023447
171.2234905,279.5945735,7.9328338,1040.8531201,957.774386,47.1913906,18.0023857
171.4327865,277.9359696,7.9610118,1042.1720435,959.0931762,47.1914025,18.0024032
171.8026501,275.0018681,7.9487051,1044.432624,961.3535212,47.1914228,18.0024331
172.0730317,272.8541595,7.9518381,1046.0762366,962.9969616,47.1914376,18.0024548
172.5730317,268.8796425,7.9540841,1049.166411,966.086817,47.1914654,18.0024957
173.0730317,264.9038801,7.9496773,1052.2999182,969.220005,47.1914936,18.0025372
173.3425055,262.7662202,7.9610737,1053.9605425,970.8804576,47.1915085,18.0025592
173.8425055,258.80706,7.929139,1056.8600769,973.7796745,47.1915346,18.0025976
174.3425055,254.8418489,7.9436639,1059.5888759,976.5081558,47.1915591,18.0026337
174.5875889,252.8979115,7.9565129,1060.9224695,977.8415937,47.1915711,18.0026513
175.0875889,248.9393827,7.920331,1063.8110092,980.7298164,47.1915971,18.0026896
175.5875889,244.975921,7.9449459,1066.8631135,983.7816034,47.1916245,18.00273
176.0875889,241.0054188,7.9399642,1069.9997723,986.9179443,47.1916527,18.0027715
176.5875889,237.0352515,7.9415133,1073.1637184,990.0815721,47.1916811,18.0028134
