# PML Intruder 38 mm J425-13 (Up to date)
# 1049 data points written for 7 variables.
# Simulation warnings:
#   Discontinuity in rocket body diameter:  "Nose cone, Payload section"
#
# Time (s),Altitude (m),Total velocity (m/s),Position East of launch (m),Position North of launch (m),Latitude (°),Longitude (°)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
46.5666781,1271.6039043,8.3576465,294.3789688,58.3244544,47.1833025,17.9925062
47.0666781,1267.4267941,8.3508416,297.257065,55.4467103,47.1832766,17.9925443
47.3223101,1265.2984262,8.3812024,298.6801894,54.0237655,47.1832638,17.9925631
47.4993487,1263.8273308,8.3272961,299.6273804,53.0766986,47.1832553,17.9925757
47.928873,1260.2480509,8.348617,301.8986303,50.8057503,47.1832348,17.9926057
48.181583,1258.1420761,8.3667606,303.26265,49.4419079,47.1832226,17.9926238
48.681583,1253.9872215,8.3151285,306.155006,46.5499019,47.1831966,17.992662
49.181583,1249.8346396,8.3220826,309.2880359,43.4172212,47.1831684,17.9927035
49.6064155,1246.297392,8.3428679,312.0556998,40.6498545,47.1831435,17.9927401
50.1064155,1242.1276461,8.3378105,315.282138,37.4237671,47.1831145,17.9927828
50.6064155,1237.9712706,8.3038187,318.3410182,34.365237,47.183087,17.9928233
51.1064155,1233.8220502,8.3189889,321.1626154,31.5439889,47.1830616,17.9928606
51.5266533,1230.3248516,8.3362671,323.4381571,29.268741,47.1830411,17.9928907
51.8067446,1227.9940547,8.3458494,324.9923125,27.7147814,47.1830272,17.9929113
52.1272063,1225.3295852,8.3276444,326.8368585,25.8704595,47.1830106,17.9929357
52.6272063,1221.1653894,8.3348171,329.7568713,22.9507969,47.1829843,17.9929743
53.1272063,1216.9996599,8.3289172,332.7142608,19.9937579,47.1829577,17.9930135
53.6272063,1212.8365835,8.3257527,335.7412489,16.9671203,47.1829305,17.9930535
54.1272063,1208.6771346,8.3179118,338.877461,13.8312585,47.1829023,17.993095
54.3566506,1206.7714698,8.3425694,340.3212523,12.3876276,47.1828893,17.9931141
54.6209579,1204.5766616,8.3169198,341.9403549,10.7687096,47.1828748,17.9931355
54.7396351,1203.5911276,8.3844144,342.6694874,10.0396599,47.1828682,17.9931452
55.2396351,1199.4517678,8.2788141,345.9239461,6.785549,47.1828389,17.9931882
55.503969,1197.2634712,8.2986334,347.7173449,4.9923338,47.1828228,17.993212
55.7240403,1195.4383975,8.3338389,349.1822603,3.5275713,47.1828096,17.9932313
55.9072029,1193.9190298,8.3029477,350.3792484,2.3307106,47.1827989,17.9932472
56.2410854,1191.1463918,8.3153728,352.5275612,0.1826304,47.1827795,17.9932756
56.7410854,1186.9904829,8.3181231,355.6670314,-2.9564911,47.1827513,17.9933171
56.9629492,1185.153123,8.3929608,356.9997083,-4.2890137,47.1827393,17.9933348
57.0531855,1184.4083813,8.2619783,357.5226908,-4.8119337,47.1827346,17.9933417
57.5531855,1180.2620275,8.3250045,360.4039083,-7.6928037,47.1827087,17.9933798
58.0531855,1176.103242,8.3108126,363.2949025,-10.5834493,47.1826827,17.9934181
58.2292783,1174.6445894,8.4208338,364.2931547,-11.581579,47.1826737,17.9934313
58.3391309,1173.7371168,8.2984888,364.8940739,-12.1824221,47.1826683,17.9934392
58.8391309,1169.5964124,8.3039364,367.5281148,-14.8161159,47.1826447,17.9934741
59.202336,1166.5814986,8.3069106,369.403431,-16.6911796,47.1826278,17.9934989
59.702336,1162.4282766,8.3089215,372.0200945,-19.3074948,47.1826043,17.9935335
60.202336,1158.2762244,8.3012321,374.5971147,-21.8841666,47.1825811,17.9935676
60.702336,1154.1311116,8.2880681,377.0412454,-24.3279493,47.1825591,17.9936
60.8743481,1152.7085589,8.3559326,377.8721052,-25.1586897,47.1825516,17.9936109
61.3155255,1149.0665147,8.2745983,380.1607854,-27.4470648,47.1825311,17.9936412
61.8155255,1144.9306709,8.2969504,382.9488274,-30.2347609,47.182506,17.9936781
62.3155255,1140.783108,8.2990145,385.8360118,-33.1215984,47.18248,17.9937163
62.8155255,1136.6341853,8.2972774,388.7501519,-36.035391,47.1824538,17.9937549
63.3155255,1132.4865566,8.293865,391.6918798,-38.9767711,47.1824274,17.9937938
63.6057044,1130.0842171,8.3011778,393.3717286,-40.6564184,47.1824123,17.993816
63.9160653,1127.5166472,8.28573,395.1057943,-42.390269,47.1823967,17.993839
64.2402324,1124.8313519,8.289408,396.9158427,-44.2000925,47.1823804,17.9938629
64.5259971,1122.4680746,8.2995442,398.571862,-45.8559138,47.1823655,17.9938848
65.0259971,1118.3397515,8.2697349,401.6561057,-48.9398121,47.1823378,17.9939256
65.3257541,1115.8613882,8.280283,403.5547347,-50.8382341,47.1823207,17.9939507
65.4802306,1114.5857763,8.3905263,404.5056518,-51.7890446,47.1823121,17.9939633
65.613762,1113.4853408,8.2909321,405.3024317,-52.5857325,47.182305,17.9939739
65.7367899,1112.4704345,8.2564215,406.028371,-53.311587,47.1822984,17.9939835
66.2367899,1108.3348357,8.2880764,408.9390007,-56.2218714,47.1822723,17.994022
66.7367899,1104.1956675,8.2736022,411.748793,-59.0313178,47.182247,17.9940592
67.2367899,1100.0577178,8.2826961,414.4662005,-61.7483791,47.1822226,17.9940951
67.7367899,1095.9182933,8.2769675,417.1932406,-64.4750729,47.182198,17.9941312
68.0645853,1093.2084529,8.2773073,418.9635147,-66.2451202,47.1821821,17.9941546
68.5645853,1089.0769474,8.2717136,421.5360351,-68.8172951,47.182159,17.9941887
68.9936453,1085.5286772,8.2737983,423.717707,-70.9986705,47.1821394,17.9942175
69.3991777,1082.1828135,8.2543569,425.8939978,-73.1746815,47.1821198,17.9942463
69.8991777,1078.0658889,8.2503001,428.7994807,-76.0798207,47.1820937,17.9942848
70.3991777,1073.9461047,8.2510254,431.9265457,-79.2065424,47.1820655,17.9943261
70.5732478,1072.5126764,8.3019723,433.0344569,-80.3143341,47.1820556,17.9943408
71.0732478,1068.3976668,8.2438528,436.0469953,-83.3265298,47.1820285,17.9943806
71.5732478,1064.2724092,8.2709722,438.9048179,-86.184009,47.1820028,17.9944185
71.9554537,1061.1152975,8.2608097,441.1078714,-88.3867994,47.181983,17.9944476
72.2430782,1058.741243,8.2608171,442.7877798,-90.0665097,47.1819679,17.9944698
72.6397321,1055.4651452,8.2623912,445.1031985,-92.3816552,47.181947,17.9945005
72.9190596,1053.1630204,8.2754559,446.7921341,-94.0703986,47.1819319,17.9945228
73.0508083,1052.0790531,8.2381621,447.6084206,-94.8865946,47.1819245,17.9945336
73.1412337,1051.3345328,8.2715924,448.1700073,-95.4481193,47.1819195,17.994541
73.4331846,1048.9291413,8.254212,450.0153148,-97.2932262,47.1819029,17.9945655
73.7434381,1046.3697296,8.2554393,451.99326,-99.2709581,47.1818851,17.9945916
74.070699,1043.6693236,8.2572269,454.100753,-101.378226,47.1818661,17.9946195
74.3877093,1041.0536599,8.255111,456.1595145,-103.4367693,47.1818476,17.9946468
74.8877093,1036.9260531,8.2566693,459.38917,-106.6660805,47.1818186,17.9946895
75.1436499,1034.8191238,8.2832491,460.9961655,-108.2729003,47.1818041,17.9947107
75.6436499,1030.7210222,8.2059881,463.8907183,-111.1671116,47.1817781,17.994749
75.8950878,1028.6580911,8.2251755,465.2725532,-112.548775,47.1817657,17.9947673
76.3950878,1024.538031,8.2560632,468.0345533,-115.3104329,47.1817408,17.9948039
76.8950878,1020.4162645,8.2357349,470.8740897,-118.1496263,47.1817153,17.9948414
77.3950878,1016.2958555,8.2506888,473.7955741,-121.0707674,47.181689,17.9948801
77.8950878,1012.1740866,8.2388668,476.674242,-123.949092,47.1816631,17.9949182
78.3950878,1008.0535082,8.2458566,479.4982121,-126.7727187,47.1816377,17.9949555
78.8950878,1003.9315255,8.2420877,482.3220803,-129.5962434,47.1816123,17.9949929
79.3950878,999.8152725,8.2278358,485.2229759,-132.4967959,47.1815862,17.9950313
79.7880352,996.5818028,8.2368324,487.5377863,-134.811337,47.1815654,17.9950619
80.1123213,993.9126337,8.237018,489.4578332,-136.7311617,47.1815482,17.9950873
80.6123213,989.8045039,8.2144417,492.5651091,-139.8380957,47.1815202,17.9951284
80.8519483,987.8375069,8.2307754,494.0843041,-141.357127,47.1815066,17.9951485
81.3519483,983.7364994,8.2048421,497.0941376,-144.3666197,47.1814795,17.9951883
81.5744665,981.9121788,8.2228862,498.3953268,-145.6676575,47.1814678,17.9952056
82.0744665,977.8054694,8.2261758,501.4221673,-148.6941571,47.1814406,17.9952456
82.5666948,973.7562982,8.2308739,504.4486829,-151.7203366,47.1814134,17.9952856
83.0666948,969.6419523,8.2273585,507.4801217,-154.7514334,47.1813861,17.9953257
83.5666948,965.5300606,8.2224248,510.5345128,-157.8054826,47.1813586,17.9953662
83.8585367,963.1335432,8.2286604,512.3071744,-159.5779449,47.1813427,17.9953896
84.0864265,961.2628788,8.2146195,513.6643324,-160.9349474,47.1813305,17.9954076
84.5864265,957.1534016,8.2239872,516.6702666,-163.9405401,47.1813034,17.9954473
85.0864265,953.0498301,8.1992478,519.7998055,-167.0697381,47.1812753,17.9954887
85.5864265,948.9473241,8.2210606,523.0735618,-170.3431538,47.1812459,17.9955321
85.7435807,947.659694,8.347755,524.0939782,-171.3634634,47.1812367,17.9955456
86.025638,945.3599385,8.220761,525.8242045,-173.093499,47.1812211,17.9955684
86.3396287,942.7990771,8.1988495,527.639968,-174.9090507,47.1812048,17.9955925
86.5552522,941.0345378,8.1954539,528.8601962,-176.1291331,47.1811938,17.9956086
87.0552522,936.9315119,8.2181879,531.7222225,-178.9908201,47.1811681,17.9956465
87.5552522,932.8291683,8.1975433,534.6906445,-181.9589021,47.1811414,17.9956858
88.0552522,928.7349579,8.193545,537.8389233,-185.1068415,47.1811131,17.9957274
88.374045,926.1230439,8.2045911,539.8924899,-187.1601916,47.1810946,17.9957546
88.7302139,923.2064652,8.2010685,542.1083163,-189.3757764,47.1810747,17.9957839
89.1996999,919.3613423,8.2067419,544.903392,-192.1705336,47.1810495,17.9958209
89.6996999,915.2603396,8.2021808,547.7833309,-195.050133,47.1810236,17.995859
90.1996999,911.1591705,8.2049564,550.6391322,-197.9055944,47.180998,17.9958968
90.6354275,907.5881792,8.1939698,553.0888713,-200.3550375,47.1809759,17.9959292
90.8932242,905.4775861,8.2008812,554.5221427,-201.7881339,47.180963,17.9959481
91.0399896,904.2760644,8.2117063,555.3416715,-202.6075631,47.1809557,17.995959
91.3148297,902.0252631,8.19659,556.8516748,-204.1173799,47.1809421,17.9959789
91.5215282,900.3345599,8.2360881,557.9526774,-205.2182424,47.1809322,17.9959935
91.7325364,898.6103975,8.1906091,559.0376515,-206.3030738,47.1809224,17.9960079
92.0697774,895.8500605,8.1942041,560.7462154,-208.0114093,47.1809071,17.9960305
92.5697774,891.752047,8.1981924,563.2724284,-210.5372832,47.1808844,17.9960639
92.780637,890.0294836,8.265259,564.3759555,-211.6406676,47.1808744,17.9960785
92.8885852,889.1500552,8.160298,564.9619302,-212.2265695,47.1808692,17.9960863
93.3885852,885.0633132,8.1962341,567.7377146,-215.0020161,47.1808442,17.996123
93.8885852,880.9666096,8.1930916,570.5699453,-217.8339082,47.1808187,17.9961604
94.1909735,878.4956965,8.1969687,572.3396084,-219.6033668,47.1808028,17.9961839
94.3721271,877.0177638,8.1673607,573.4329047,-220.6965409,47.180793,17.9961983
94.8721271,872.9274941,8.1939549,576.4665898,-223.7298879,47.1807657,17.9962385
95.2028869,870.2228804,8.1870261,578.4316507,-225.6947252,47.180748,17.9962645
95.7028869,866.1399939,8.1770799,581.24314,-228.5058771,47.1807227,17.9963017
96.1007393,862.8867515,8.1840239,583.4348918,-230.6973602,47.180703,17.9963306
96.6007393,858.7983632,8.1746039,586.2787356,-233.5408661,47.1806775,17.9963683
97.1007393,854.7111249,8.1799727,589.2346485,-236.4964412,47.1806509,17.9964074
97.6007393,850.6211769,8.181759,592.24274,-239.5041946,47.1806238,17.9964472
98.0328821,847.0928908,8.161737,594.9276551,-242.1888181,47.1805997,17.9964827
98.5328821,843.0266407,8.1350589,598.2720017,-245.5328288,47.1805696,17.9965269
99.0328821,838.953557,8.1784794,601.8248304,-249.0853219,47.1805376,17.9965739
99.2542625,837.1466224,8.2011833,603.3995518,-250.6598947,47.1805235,17.9965948
99.7542625,833.0772521,8.1415764,606.7698589,-254.0298666,47.1804932,17.9966394
100.2542625,829.003914,8.169612,609.943261,-257.2029334,47.1804646,17.9966814
100.7542625,824.935458,8.1251314,612.9043647,-260.163702,47.180438,17.9967205
101.2542625,820.8881637,8.1069035,615.5445745,-262.8035788,47.1804143,17.9967555
101.4158524,819.5804557,8.1366096,616.3497932,-263.6086901,47.180407,17.9967661
101.7857891,816.5733174,8.1579332,618.2459601,-265.5046103,47.18039,17.9967912
102.2857891,812.4947741,8.1634606,620.8971725,-268.1554877,47.1803661,17.9968263
102.5185754,810.598143,8.1884661,622.1228166,-269.3809757,47.1803551,17.9968425
102.919651,807.3345704,8.1528936,624.1221817,-271.3800722,47.1803371,17.9968689
103.1146919,805.7468135,8.1661326,625.0792542,-272.337014,47.1803285,17.9968816
103.6146919,801.6814423,8.132694,627.6866553,-274.9440806,47.1803051,17.9969161
103.9770397,798.7326726,8.1551357,629.6611376,-276.9183203,47.1802873,17.9969422
104.4770397,794.6538937,8.1599919,632.3853001,-279.6421472,47.1802628,17.9969783
104.9770397,790.5762125,8.1524177,635.155053,-282.4115641,47.1802379,17.9970149
105.4770397,786.4992634,8.1570617,637.9682133,-285.2243883,47.1802126,17.9970521
105.6732871,784.9043579,8.2416799,639.1063369,-286.3623804,47.1802024,17.9970672
105.7547285,784.2444815,8.1087593,639.5932333,-286.8492224,47.180198,17.9970736
105.8383213,783.5665541,8.1548438,640.0961182,-287.3520516,47.1801935,17.9970803
106.2597776,780.1466928,8.1346368,642.7281,-289.983752,47.1801698,17.9971151
106.7597776,776.0793108,8.1542518,645.9928446,-293.2481625,47.1801404,17.9971583
107.0550091,773.6757201,8.1544575,647.910132,-295.1652525,47.1801232,17.9971837
107.3023325,771.6635132,8.1416484,649.4856903,-296.7406453,47.180109,17.9972045
107.720628,768.25796,8.1449492,652.1140594,-299.3687343,47.1800854,17.9972393
108.220628,764.1857557,8.1477514,655.2304516,-302.4847915,47.1800574,17.9972805
108.720628,760.1146796,8.1390801,658.3136057,-305.5676105,47.1800296,17.9973213
109.220628,756.0440687,8.1456161,661.3415914,-308.5952611,47.1800024,17.9973613
109.720628,751.9747453,8.1343805,664.4220276,-311.6753624,47.1799747,17.9974021
109.9431396,750.1679657,8.1650539,665.7897508,-313.0429368,47.1799624,17.9974202
110.1062586,748.8497294,8.2716966,666.7439491,-313.9970267,47.1799538,17.9974328
110.3017508,747.2756418,8.162727,667.8247942,-315.0777425,47.1799441,17.9974471
110.467622,745.9382797,8.1045477,668.707058,-315.9598966,47.1799362,17.9974588
110.5714393,745.0991211,8.1011694,669.2553133,-316.5080832,47.1799312,17.997466
110.7425276,743.7143718,8.1350445,670.1747489,-317.4274054,47.179923,17.9974782
110.9190577,742.2868587,8.1901374,671.1596362,-318.4121759,47.1799141,17.9974912
111.1792192,740.184661,8.1287264,672.6812515,-319.9336191,47.1799004,17.9975114
111.6792192,736.1355833,8.1203864,675.7786204,-323.0306569,47.1798726,17.9975523
112.0265947,733.314751,8.130757,677.9926679,-325.2444736,47.1798527,17.9975816
112.3902768,730.3622144,8.1258273,680.243265,-327.4948288,47.1798324,17.9976114
112.596342,728.6906702,8.1239709,681.4951019,-328.7465287,47.1798212,17.997628
112.7913012,727.1078343,8.1272989,682.6807893,-329.9320862,47.1798105,17.9976437
113.2913012,723.0452004,8.1303458,685.6697093,-332.9206729,47.1797836,17.9976832
113.7913012,718.980574,8.129302,688.6348944,-335.8855243,47.1797569,17.9977224
114.0002616,717.2872794,8.1899459,689.8439623,-337.0944531,47.1797461,17.9977384
114.0895441,716.565612,8.0883916,690.3458548,-337.5962864,47.1797416,17.9977451
114.5895441,712.5099669,8.1344236,693.1691229,-340.4192219,47.1797162,17.9977824
115.0032567,709.154042,8.1070623,695.5949096,-342.8447334,47.1796944,17.9978145
115.178457,707.7363673,8.1223255,696.6448906,-343.8945981,47.1796849,17.9978284
115.4700309,705.3737161,8.1152321,698.3606,-345.6101139,47.1796695,17.9978511
115.9700309,701.3146822,8.1243187,701.272171,-348.5213521,47.1796433,17.9978896
116.4520557,697.4047825,8.1049587,704.1484499,-351.3973103,47.1796174,17.9979277
116.7777857,694.7649899,8.114389,706.1242467,-353.3728905,47.1795997,17.9979538
117.2777857,690.7130372,8.1035116,709.0441439,-356.2924555,47.1795734,17.9979924
117.7777857,686.658787,8.1193797,711.863992,-359.1119713,47.179548,17.9980297
118.2777857,682.6040878,8.1033177,714.7318341,-361.9794811,47.1795223,17.9980677
118.7777857,678.5505456,8.1148283,717.6452683,-364.8925829,47.179496,17.9981062
119.2777857,674.4944331,8.1101763,720.5539019,-367.800884,47.1794699,17.9981447
119.7777857,670.4481296,8.0840383,723.5817306,-370.828381,47.1794427,17.9981848
120.2777857,666.4022001,8.1101655,726.757598,-374.003917,47.1794141,17.9982268
120.7777857,662.3487319,8.1055778,729.9923927,-377.23838,47.179385,17.9982696
121.2659725,658.396374,8.091703,733.0925757,-380.3382393,47.1793571,17.9983106
121.5608141,656.0117592,8.1000053,734.9456841,-382.1911523,47.1793405,17.9983351
122.0608141,651.9639,8.1031434,738.158012,-385.403149,47.1793116,17.9983776
122.5608141,647.9134005,8.0997278,741.3833962,-388.6282016,47.1792826,17.9984203
123.0608141,643.8652059,8.0946963,744.5517284,-391.7962025,47.1792541,17.9984622
123.4935759,640.3640335,8.091775,747.3029759,-394.5471633,47.1792293,17.9984986
123.9708578,636.5019956,8.0964858,750.3690464,-397.6129178,47.1792018,17.9985391
124.4708578,632.4547552,8.093161,753.542769,-400.7863092,47.1791732,17.9985811
124.8798481,629.1534577,8.0720998,756.0378898,-403.2811599,47.1791508,17.9986141
125.3798481,625.1207511,8.0851591,758.9061032,-406.1490438,47.179125,17.9986521
125.8012186,621.714373,8.0889825,761.2763541,-408.5190168,47.1791037,17.9986834
126.0835393,619.4337244,8.0935139,762.8436512,-410.0861277,47.1790896,17.9987042
126.4139994,616.7652389,8.0835072,764.6258442,-411.8681028,47.1790735,17.9987277
126.9139994,612.7230462,8.0871346,767.2909876,-414.5329161,47.1790496,17.998763
127.4139994,608.6810769,8.0817453,769.9117852,-417.1533834,47.179026,17.9987977
127.9139994,604.6492575,8.0557942,772.3918209,-419.6330897,47.1790037,17.9988305
128.0813761,603.3034428,8.1158543,773.2034014,-420.4445603,47.1789964,17.9988412
128.2537481,601.9172953,8.0656428,774.0656993,-421.3067451,47.1789886,17.9988526
128.3785519,600.9139996,8.1653591,774.7081163,-421.9490803,47.1789829,17.9988611
128.4823556,600.0801061,8.0686257,775.2561339,-422.4970299,47.1789779,17.9988684
128.67418,598.5366791,8.0599701,776.2816071,-423.5223774,47.1789687,17.9988819
129.17418,594.5036464,8.0789956,779.016319,-426.2567609,47.1789441,17.9989181
129.67418,590.4683762,8.0673868,781.8627009,-429.1028139,47.1789185,17.9989558
130.17418,586.4332057,8.0772206,784.7972469,-432.0370308,47.1788921,17.9989946
130.67418,582.3956124,8.0736578,787.7465396,-434.9859942,47.1788656,17.9990336
131.17418,578.3592917,8.0719036,790.7037749,-437.9429,47.178839,17.9990727
131.67418,574.3268305,8.0614092,793.74025,-440.979046,47.1788117,17.9991129
132.0421578,571.3611717,8.0658557,795.9903349,-443.228889,47.1787915,17.9991427
132.5421578,567.3402762,8.0347458,798.8843238,-446.1225501,47.1787654,17.999181
132.7741573,565.4769116,8.0536457,800.185625,-447.4236995,47.1787537,17.9991982
132.9366632,564.1697556,8.0584752,801.1014234,-448.3393915,47.1787455,17.9992103
133.4366632,560.144058,8.0592141,803.8356512,-451.0732917,47.1787209,17.9992465
133.9366632,556.1139512,8.0649092,806.4879973,-453.7253098,47.1786971,17.9992815
134.1486397,554.4095798,8.1167004,807.6394448,-454.8766185,47.1786867,17.9992968
134.289757,553.27751,8.0419174,808.4335766,-455.6706582,47.1786796,17.9993073
134.789757,549.254695,8.0643081,811.3042393,-458.5409938,47.1786537,17.9993453
135.289757,545.2246523,8.0576065,814.1922936,-461.4287203,47.1786278,17.9993835
135.674227,542.130828,8.0495162,816.4504007,-463.6865755,47.1786075,17.9994133
136.174227,538.109012,8.0531657,819.5150519,-466.7508995,47.1785799,17.9994539
136.674227,534.0857826,8.0458848,822.7017673,-469.9372876,47.1785512,17.999496
137.0082064,531.3998933,8.050195,824.8438851,-472.0791869,47.178532,17.9995244
137.3217763,528.8771899,8.0499853,826.8375395,-474.072636,47.178514,17.9995508
137.5802524,526.7979856,8.0556656,828.4682113,-475.7031388,47.1784994,17.9995723
137.9905603,523.4973146,8.0498905,831.0060813,-478.2407403,47.1784766,17.9996059
138.4905603,519.4756429,8.0405746,834.0178804,-481.2522124,47.1784495,17.9996457
138.9905603,515.4543885,8.0480646,836.9406611,-484.1746661,47.1784232,17.9996844
139.4905603,511.4324724,8.0416873,839.7930037,-487.0266816,47.1783975,17.9997221
139.9905603,507.4116423,8.0436984,842.6313171,-489.864668,47.178372,17.9997597
140.4905603,503.3917155,8.0382486,845.4530771,-492.6861013,47.1783466,17.999797
140.7501104,501.3147398,8.0729711,846.8372865,-494.0701417,47.1783342,17.9998153
140.8757585,500.3122697,7.9937648,847.4773616,-494.7101355,47.1783284,17.9998238
141.0122533,499.2207825,8.0122243,848.1737649,-495.4064501,47.1783222,17.999833
141.3847908,496.2356984,8.0314108,850.1273818,-497.3598251,47.1783046,17.9998589
141.7939196,492.9634299,8.0063912,852.4260913,-499.6582694,47.1782839,17.9998893
141.9562886,491.6669374,8.009432,853.3734543,-500.6055273,47.1782754,17.9999018
142.4562886,487.6589732,8.0391293,856.2170474,-503.4487961,47.1782498,17.9999394
142.9562886,483.6411377,8.0346375,858.9956317,-506.2270549,47.1782248,17.9999762
143.4562886,479.6243854,8.0327633,861.7803897,-509.011487,47.1781998,18.000013
143.9562886,475.6140347,8.0146298,864.6682636,-511.8990353,47.1781738,18.0000512
144.4562886,471.6029591,8.035393,867.6430295,-514.8734758,47.1781471,18.0000906
144.9562886,467.5875447,8.0266139,870.5990991,-517.8292197,47.1781205,18.0001297
145.4562886,463.5749783,8.0249306,873.5003006,-520.7300956,47.1780944,18.000168
145.7075061,461.5630581,8.0429794,874.9765638,-522.2061955,47.1780811,18.0001876
145.8644118,460.3078998,8.0055343,875.9210329,-523.1505628,47.1780726,18.0002001
145.9667057,459.4893354,8.0702479,876.5312433,-523.7607069,47.1780671,18.0002081
146.1109519,458.3352576,8.0215168,877.3778373,-524.6072073,47.1780595,18.0002193
146.2825349,456.9613477,8.0116856,878.3780654,-525.6073241,47.1780505,18.0002326
146.4552411,455.5779552,8.0323629,879.3749887,-526.6041354,47.1780415,18.0002458
146.6725207,453.8370769,8.0164385,880.613608,-527.8426137,47.1780304,18.0002621
146.8653704,452.2924951,8.0425103,881.693471,-528.9223515,47.1780207,18.0002764
146.9919385,451.2792602,8.0097579,882.3923364,-529.6211349,47.1780144,18.0002857
147.4919385,447.2712317,8.023945,885.1635909,-532.3920648,47.1779895,18.0003223
147.9919385,443.2629682,8.0114666,887.994232,-535.2223812,47.177964,18.0003598
148.2044993,441.563407,8.048592,889.1928097,-536.4208211,47.1779532,18.0003756
148.7044993,437.5805031,7.9677446,891.7922502,-539.0199393,47.1779299,18.00041
149.1014646,434.4131557,8.0112669,893.7049841,-540.9324176,47.1779127,18.0004353
149.2904386,432.9017136,8.0473605,894.6219762,-541.8492878,47.1779044,18.0004475
149.7904386,428.9164554,7.9691861,897.2458258,-544.4728157,47.1778808,18.0004822
150.2904386,424.933833,7.9892661,900.1365815,-547.3632503,47.1778548,18.0005204
150.6596265,421.9830854,8.0076659,902.3623728,-549.5888039,47.1778348,18.0005499
151.1128885,418.3561457,8.0010319,905.0398367,-552.2659752,47.1778107,18.0005853
151.5804501,414.6305919,7.9619139,907.6082743,-554.8341117,47.1777876,18.0006193
151.7938266,412.9328755,7.9771055,908.725708,-555.9514083,47.1777776,18.000634
151.9360765,411.7997206,8.0588179,909.488894,-556.7145029,47.1777707,18.0006441
152.0284042,411.0644239,7.9737294,909.9942413,-557.2197909,47.1777662,18.0006508
152.192963,409.7518768,7.9842707,910.8952469,-558.1206907,47.1777581,18.0006627
152.692963,405.7545567,8.0068797,913.5925052,-560.8176266,47.1777338,18.0006984
153.192963,401.7528293,8.0015072,916.2792549,-563.5040531,47.1777096,18.000734
153.692963,397.7538424,7.9967062,919.0379342,-566.2624091,47.1776848,18.0007705
154.0190083,395.1573316,7.9920689,920.9450615,-568.1693264,47.1776677,18.0007957
154.1772914,393.899719,7.9583274,921.9087184,-569.1328818,47.177659,18.0008084
154.6772914,389.908505,8.0069281,924.9321238,-572.1559653,47.1776318,18.0008484
155.1772914,385.9093929,7.9912291,927.8927985,-575.1163174,47.1776052,18.0008876
155.6772914,381.9135655,7.994357,930.777766,-578.0009621,47.1775793,18.0009258
156.1772914,377.9171131,7.992936,933.6542636,-580.8771368,47.1775534,18.0009638
156.6772914,373.9213566,7.9911964,936.5299883,-583.7525386,47.1775275,18.0010018
157.1772914,369.9259693,7.9910552,939.3657446,-586.5879721,47.177502,18.0010394
157.5347567,367.074639,7.9819677,941.4400406,-588.6620378,47.1774834,18.0010668
157.7674649,365.220132,7.9780449,942.8216759,-590.0435233,47.1774709,18.0010851
158.2674649,361.2293747,7.9876471,945.743778,-592.9653035,47.1774447,18.0011237
158.7674649,357.2361216,7.9863533,948.6254236,-595.8466269,47.1774187,18.0011618
159.2674649,353.2450705,7.9795125,951.5470805,-598.7679616,47.1773925,18.0012005
159.7674649,349.2544908,7.9845065,954.5053484,-601.7259074,47.1773659,18.0012396
160.2674649,345.2631319,7.9810759,957.4648918,-604.6851287,47.1773392,18.0012788
160.6550579,342.1750352,7.9689924,959.7047544,-606.9247421,47.1773191,18.0013084
160.8672724,340.4862147,7.9720642,960.9073809,-608.1272325,47.1773083,18.0013243
161.3672724,336.501227,7.9786776,963.8032812,-611.0228116,47.1772822,18.0013626
161.8672724,332.5158891,7.9669796,966.8007865,-614.0199958,47.1772553,18.0014023
162.3672724,328.531202,7.9757315,969.8937397,-617.1126279,47.1772275,18.0014432
162.8672724,324.5451148,7.9704841,972.9816043,-620.2001713,47.1771997,18.001484
163.3672724,320.5594476,7.9732467,976.0329993,-623.2512452,47.1771722,18.0015244
163.8672724,316.579308,7.9528418,979.1696416,-626.3875667,47.177144,18.0015659
164.1510496,314.3231559,7.9647947,980.9751847,-628.1929281,47.1771278,18.0015898
164.6510496,310.3444816,7.9637782,984.0581299,-631.2755531,47.1771001,18.0016306
164.9136341,308.2561753,7.9734773,985.6770045,-632.8942597,47.1770855,18.001652
165.2429333,305.6376863,7.9618069,987.7626565,-634.9797011,47.1770667,18.0016796
165.7429333,301.6565019,7.9662081,990.9728003,-638.1895247,47.1770379,18.001722
166.2429333,297.6760879,7.9575245,994.2485711,-641.4649753,47.1770084,18.0017654
166.7429333,293.696903,7.961759,997.6027471,-644.818831,47.1769782,18.0018097
167.2429333,289.7197079,7.9508506,1001.0502297,-648.2659936,47.1769472,18.0018553
167.7137138,285.9755436,7.9593309,1004.329447,-651.5449098,47.1769177,18.0018987
168.0484232,283.3150161,7.9549219,1006.6839834,-653.8992322,47.1768966,18.0019299
168.2328632,281.8504717,7.9557916,1007.9956259,-655.210757,47.1768848,18.0019472
168.6042492,278.898709,7.9547748,1010.6062018,-657.8210957,47.1768613,18.0019817
168.8289981,277.1153893,7.9892289,1012.1447258,-659.3594765,47.1768475,18.0020021
169.134899,274.6928592,7.9456328,1014.1535279,-661.3680839,47.1768294,18.0020287
